Kommitténs förslag:;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 är//VB|PRS|AKT//cop//5 viktigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//1 att//SN//mark//20 frivilligorganisationer//NN|UTR|PLU|IND|NOM//nsubj//20 som//HP|-|-|-//nsubj//9 arbetar//VB|PRS|AKT//acl:relcl//7 med//PP//case//11 hemlösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//9 och//KN//cc//13 frågor//NN|UTR|PLU|IND|NOM//conj//11 om//PP//case//15 hemlöshet//NN|UTR|SIN|IND|NOM//nmod//13 ,//MID//punct//7 årligen//AB//advmod//20 skall//VB|PRS|AKT//aux//20 kunna//VB|INF|AKT//aux//20 erhålla//VB|INF|AKT//csubj//5 medel//NN|NEU|PLU|IND|NOM//obj//20 för//PP//case//23 underlätta//VB|INF|AKT//obl//20 och//KN//cc//25 främja//VB|INF|AKT//conj//20 ett//DT|NEU|SIN|IND//det//28 aktivt//JJ|POS|NEU|SIN|IND|NOM//amod//28 utvecklings-//NN|UTR|-|-|SMS//obj//25 och//KN//cc//30 metodarbete//NN|NEU|SIN|IND|NOM//conj//28 inom//PP//case//32 området//NN|NEU|SIN|DEF|NOM//obl//25 .//MAD//punct//5
14.1 Europarådet;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//50 ansåg//VB|PRT|AKT//parataxis//12 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//50 viktigt//JJ|POS|NEU|SIN|IND|NOM//xcomp//50 att//SN//mark//58 den//DT|UTR|SIN|DEF//det//56 reviderade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//56 stadgan//NN|UTR|SIN|DEF|NOM//nsubj//58 kunde//VB|PRT|AKT//aux//58 träda//VB|INF|AKT//acl//52 i//PP//compound:prt//58 kraft//NN|UTR|SIN|IND|NOM//obl//58 ”//PM|NOM//punct//52 så//AB//advmod//63 fort//AB|POS//advmod//50 som//KN//mark//65 möjligt//JJ|POS|NEU|SIN|IND|NOM//acl//63 ”//RG|NOM//punct//50 ,//MID//punct//66 varför//HA//advmod//70 ”//PAD//punct//70 omfattningen//NN|UTR|SIN|DEF|NOM//nsubj//79 av//PP//case//73 de//DT|UTR/NEU|PLU|DEF//det//73 åtaganden//NN|NEU|PLU|IND|NOM//nmod//70 som//HP|-|-|-//nsubj:pass//76 nu//AB//advmod//76 föreslås//VB|PRS|SFO//acl:relcl//73 därför//AB//advmod//76 bör//VB|PRS|AKT//aux//79 utgå//VB|INF|AKT//advcl//50 från//PP//case//83 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//83 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//83 lagstiftning//NN|UTR|SIN|IND|NOM//obl//79 ”//RG|NOM//punct//79 .//MAD//punct//50
14.1 Europarådet;I//PP//case//87 propositionen//NN|UTR|SIN|DEF|NOM//obl//88 klargjordes//VB|PRT|SFO//conj//12 att//SN//mark//93 ”//PM|NOM//punct//93 några//DT|UTR/NEU|PLU|IND//det//93 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//93 åtaganden//NN|NEU|PLU|IND|NOM//obl:agent//88 som//HP|-|-|-//nsubj//96 vore//VB|KON|PRT|AKT//cop//96 önskvärda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//93 men//KN//cc//99 som//HP|-|-|-//nsubj//99 kräver//VB|PRS|AKT//conj//96 lagstiftning//NN|UTR|SIN|IND|NOM//obj//99 har//VB|PRS|AKT//aux//105 alltså//AB//advmod//105 nu//AB//advmod//105 inte//AB//advmod//105 övervägts//VB|SUP|SFO//conj//12 ”//NN|UTR|SIN|IND|NOM//punct//12 .//MAD//punct//12
14.1 Europarådet;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//4 i//PP//case//3 artikel//NN|UTR|SIN|IND|NOM//nmod//3 30//RG|NOM//nmod//0 uppfylls//VB|PRS|SFO//ROOT//4 genom//PP//case//8 framför//PP//case//8 allt//PN|NEU|SIN|IND|SUB/OBJ//fixed//6 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//4 i//PP//case//10 socialtjänstlagen//NN|UTR|SIN|DEF|NOM//nmod//8 (//PAD//punct//12 1980:620//RG|NOM//appos//10 )//PAD//punct//12 om//PP//case//16 socialnämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//16 ansvar//NN|NEU|SIN|IND|NOM//nmod//8 ,//MID//punct//16 vilka//HP|UTR/NEU|PLU|IND//nsubj:pass//20 har//VB|PRS|AKT//aux//20 överförts//VB|SUP|SFO//acl:relcl//16 till//PP//case//24 den//DT|UTR|SIN|DEF//det//24 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 socialtjänstlag//NN|UTR|SIN|IND|NOM//obl//20 (//PAD//punct//26 2001:453//RG|NOM//appos//24 )//PAD//punct//26 som//HP|-|-|-//nsubj//29 träder//VB|PRS|AKT//acl:relcl//24 i//PP//compound:prt//29 kraft//NN|UTR|SIN|IND|NOM//fixed//30 den//DT|UTR|SIN|DEF//det//34 1//RO|NOM//nummod//34 januari//NN|UTR|SIN|IND|NOM//obl//29 2001//RG|NOM//nummod//34 .//MAD//punct//4
14.1 Europarådet;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//45 i//PP//case//40 artikel//NN|UTR|SIN|IND|NOM//nmod//40 31//RG|NOM//nmod//37 om//PP//case//42 rätten//NN|UTR|SIN|DEF|NOM//nmod//40 till//PP//case//44 bostad//NN|UTR|SIN|IND|NOM//nmod//42 uppfylls//VB|PRS|SFO//parataxis//4 enligt//PP//case//47 regeringen//NN|UTR|SIN|DEF|NOM//obl//45 av//PP//case//51 de//DT|UTR/NEU|PLU|DEF//det//51 bostadspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 mål//NN|NEU|PLU|IND|NOM//nmod//47 som//HP|-|-|-//obj//56 riksdagen//NN|UTR|SIN|DEF|NOM//nsubj//56 redan//AB//advmod//56 har//VB|PRS|AKT//aux//56 antagit//VB|SUP|AKT//acl:relcl//51 .//MAD//punct//4
14.1 Europarådet;Vidare//AB|KOM//advmod//59 finns//VB|PRS|SFO//parataxis//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//59 en//DT|UTR|SIN|IND//det//62 skyldighet//NN|UTR|SIN|IND|NOM//nsubj//59 för//PP//case//65 det//DT|NEU|SIN|DEF//det//65 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//obl//59 att//IE//mark//67 trygga//VB|INF|AKT//csubj//59 rätten//NN|UTR|SIN|DEF|NOM//obj//67 till//PP//case//70 bostad//NN|UTR|SIN|IND|NOM//nmod//68 utifrån//PP//case//72 RF//PM|NOM//nmod//70 1//RG|NOM//nummod//74 kap.//NN|AN//nmod//78 2//RG|NOM//nummod//76 §//NN|AN//nmod//74 andra//RO|NOM//amod//78 stycket//NN|NEU|SIN|DEF|NOM//obl//67 (//PAD//punct//59 se//VB|IMP|AKT//parataxis//59 vidare//AB|KOM//compound:prt//80 avsnitt//NN|NEU|SIN|IND|NOM//nmod//83 5.1.1//RG|NOM//obj//80 för//PP//case//86 en//DT|UTR|SIN|IND//det//86 diskussion//NN|UTR|SIN|IND|NOM//obl//80 om//PP//case//88 innebörden//NN|UTR|SIN|DEF|NOM//nmod//86 av//PP//case//90 RF//PM|NOM//nmod//88 ://MID//punct//59 s//JJ|AN//nummod//93 bestämmelse//NN|UTR|SIN|IND|NOM//parataxis//59 )//PAD//punct//59 .//MAD//punct//59
14.1 Europarådet;I//PP//case//97 prop//NN|UTR|SIN|IND|NOM//obl//4 .//MAD//punct//97
14.1 Europarådet;1997/98:82//RG|NOM//advmod//100 påminde//VB|PRT|AKT//conj//4 departementschefen//NN|UTR|SIN|DEF|NOM//nsubj//100 också//AB//advmod//100 om//PP//case//106 det//DT|NEU|SIN|DEF//det//106 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//106 kravet//NN|NEU|SIN|DEF|NOM//obl//100 på//PP//case//109 ett//DT|NEU|SIN|IND//det//109 godtagande//NN|NEU|SIN|IND|NOM//nmod//106 av//PP//case//111 målet//NN|NEU|SIN|DEF|NOM//nmod//109 ”//PAD//punct//113 Rätt//NN|UTR|SIN|IND|NOM//nmod//106 till//PP//case//117 en//DT|UTR|SIN|IND//det//117 rimlig//JJ|POS|UTR|SIN|IND|NOM//amod//117 bostad//NN|UTR|SIN|IND|NOM//nmod//113 för//PP//case//120 alla//DT|UTR/NEU|PLU|IND/DEF//det//120 ”//PAD//obl//100 i//PP//case//124 samband//NN|NEU|SIN|IND|NOM//fixed//121 med//PP//fixed//121 FN//PM|NOM//nmod//120 ://MID//punct//124 s//NN|AN//nummod//128 andra//RO|NOM//amod//128 världskonferens//NN|UTR|SIN|DEF|GEN//appos//124 1996//RG|NOM//nummod//128 om//PP//case//131 boende//NN|NEU|SIN|IND|NOM//nmod//128 ,//MID//punct//133 bebyggelse//NN|UTR|SIN|IND|NOM//conj//131 och//KN//cc//135 stadsutveckling//NN|UTR|SIN|IND|NOM//conj//131 (//PAD//punct//137 Habitat//NN|NEU|SIN|IND|NOM//appos//128 II//RG|NOM//nummod//137 )//PAD//punct//137 ,//MID//punct//143 vilket//HP|NEU|SIN|IND//nsubj//143 också//AB//advmod//143 blev//VB|PRT|AKT//conj//4 konferensens//NN|UTR|SIN|DEF|GEN//nmod:poss//145 resultat//NN|NEU|SIN|IND|NOM//xcomp//143 .//MAD//punct//143 ”//PAD//punct//149
14.1 Europarådet;Ett//DT|NEU|SIN|IND//det//149 åtagande//NN|NEU|SIN|IND|NOM//nsubj//160 på//PP//case//152 bostadspolitikens//NN|UTR|SIN|DEF|GEN//nmod:poss//152 område//NN|NEU|SIN|IND|NOM//nmod//149 inom//PP//case//159 ramen//NN|UTR|SIN|DEF|NOM//fixed//153 för//PP//fixed//153 den//DT|UTR|SIN|DEF//det//159 reviderade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//159 europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//159 stadgan//NN|UTR|SIN|DEF|NOM//nmod//149 ter//VB|PRS|AKT//conj//4 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//160 därför//AB//advmod//160 naturligt//AB|POS//advmod//160 ”//RG|NOM//punct//160 ,//MID//punct//166 framhölls//VB|PRT|SFO//parataxis//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//166 i//PP//case//169 propositionen//NN|UTR|SIN|DEF|NOM//obl//166 .//MAD//punct//4
14.1 Europarådet;Genom//PP//case//2 fastslagen//PC|PRF|UTR|SIN|IND|NOM//amod//2 praxis//NN|UTR|SIN|IND|NOM//obl//3 anses//VB|PRS|SFO//ROOT//3 Europarådets//PM|GEN//nmod:poss//5 konvention//NN|UTR|SIN|IND|NOM//nsubj//13 om//PP//case//9 de//DT|UTR/NEU|PLU|DEF//det//9 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 fri-//JJ|POS|UTR|-|-|SMS//nmod//5 och//KN//cc//11 rättigheterna//NN|UTR|PLU|DEF|NOM//conj//9 också//AB//advmod//13 ha//VB|INF|AKT//advcl//3 ”//PAD//punct//13 viss//JJ|POS|UTR|SIN|IND|NOM//amod//16 betydelse//NN|UTR|SIN|IND|NOM//obj//13 ”//PAD//punct//3 för//PP//case//23 de//DT|UTR/NEU|PLU|DEF//det//23 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 och//KN//cc//22 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//20 rättigheterna//NN|UTR|PLU|DEF|NOM//obl//3 enligt//PP//case//25 konventionen//NN|UTR|SIN|DEF|NOM//nmod//23 .//MAD//punct//3
14.1 Europarådet;Konventionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//28 anses//VB|PRS|SFO//parataxis//3 enligt//PP//case//30 forskare//NN|UTR|PLU|IND|NOM//obl//28 på//PP//case//32 området//NN|NEU|SIN|DEF|NOM//nmod//30 ha//VB|INF|AKT//advcl//28 ”//PM|NOM//punct//33 verkat//VB|SUP|AKT//conj//28 styrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//35 på//PP//case//38 rättsutvecklingen//NN|UTR|SIN|DEF|NOM//obl//35 ”//RG|NOM//punct//28 i//PP//case//42 de//DT|UTR/NEU|PLU|DEF//det//42 medlemsstater//NN|UTR|PLU|IND|NOM//obl//28 som//HP|-|-|-//nsubj//44 ratificerat//VB|SUP|AKT//amod//45 konventionen//NN|UTR|SIN|DEF|NOM//appos//42 .//MAD//punct//3

14.2 EU- och EG-rätten;EG-fördraget//NN|NEU|SIN|DEF|NOM//nsubj//12 ,//MID//punct//0 dvs.//AB|AN//advmod//5 det//DT|NEU|SIN|DEF//det//5 ursprungliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 Romfördraget//NN|NEU|SIN|DEF|NOM//appos//0 med//PP//case//8 efterföljande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 ändringar//NN|UTR|PLU|IND|NOM//nmod//5 och//KN//cc//10 tillägg//NN|NEU|PLU|IND|NOM//conj//8 ,//MID//punct//0 ger//VB|PRS|AKT//ROOT//12 i//PP//compound:prt//12 artikel//NN|UTR|SIN|IND|NOM//nmod//15 13//RG|NOM//nummod//16 möjlighet//NN|UTR|SIN|IND|NOM//obj//12 för//PP//case//18 EU//PM|NOM//nmod//16 ://MID//punct//16 s//NN|AN//nummod//21 råd//NN|NEU|SIN|IND|NOM//appos//16 att//IE//mark//23 vidta//VB|INF|AKT//acl//21 ”//PAD//nummod//26 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 åtgärder//NN|UTR|PLU|IND|NOM//obj//23 ”//PAD//punct//12 för//PP//mark//30 att//IE//mark//30 bekämpa//VB|INF|AKT//advcl//12 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 typer//NN|UTR|PLU|IND|NOM//obj//30 av//PP//case//34 diskriminering//NN|UTR|SIN|IND|NOM//nmod//32 .//MAD//punct//12
14.2 EU- och EG-rätten;Rådet//NN|NEU|SIN|DEF|NOM//nsubj//37 har//VB|PRS|AKT//aux//43 med//PP//case//39 stöd//NN|NEU|SIN|IND|NOM//obl//43 av//PP//case//42 denna//DT|UTR|SIN|DEF//det//42 artikel//NN|UTR|SIN|IND|NOM//nmod//39 utfärdat//VB|SUP|AKT//conj//12 ett//DT|NEU|SIN|IND//det//45 direktiv//NN|NEU|SIN|IND|NOM//obj//43 (//PAD//punct//47 2000/43//RG|NOM//appos//45 ///MID//cc//49 EG//PM|NOM//conj//47 )//PAD//punct//47 som//HP|-|-|-//nsubj//52 förbjuder//VB|PRS|AKT//acl:relcl//45 diskriminering//NN|UTR|SIN|IND|NOM//obj//52 på//PP//case//57 grund//NN|UTR|SIN|IND|NOM//fixed//54 av//PP//fixed//54 ras//NN|UTR|SIN|IND|NOM//nmod//53 eller//KN//cc//60 etniskt//JJ|POS|NEU|SIN|IND|NOM//amod//60 ursprung//NN|NEU|SIN|IND|NOM//conj//57 och//KN//cc//65 som//HP|-|-|-//nsubj//65 bland//PP//advmod//65 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//63 tar//VB|PRS|AKT//conj//52 sikte//NN|NEU|SIN|IND|NOM//obj//65 på//PP//case//68 tillhandahållandet//NN|NEU|SIN|DEF|NOM//obl//65 av//PP//case//70 varor//NN|UTR|PLU|IND|NOM//nmod//68 och//KN//cc//72 tjänster//NN|UTR|PLU|IND|NOM//conj//70 ,//MID//punct//65 däribland//AB//advmod//75 tillhandahållandet//NN|NEU|SIN|DEF|NOM//appos//65 av//PP//case//77 bostäder//NN|UTR|PLU|IND|NOM//nmod//75 .//MAD//punct//12
14.2 EU- och EG-rätten;Hur//HA//advmod//83 denna//DT|UTR|SIN|DEF//det//81 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj:pass//83 skall//VB|PRS|AKT//aux//83 införlivas//VB|INF|SFO//ccomp//12 i//PP//case//86 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//86 lagstiftning//NN|UTR|SIN|IND|NOM//obl//83 är//VB|PRS|AKT//cop//89 en//DT|UTR|SIN|IND//det//89 fråga//NN|UTR|SIN|IND|NOM//conj//12 som//HP|-|-|-//nsubj//94 för//PP//case//92 närvarande//NN|NEU|SIN|IND|NOM//obl//94 är//VB|PRS|AKT//cop//94 föremål//NN|NEU|SIN|IND|NOM//acl:relcl//89 för//PP//case//97 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//97 utredning//NN|UTR|SIN|IND|NOM//nmod//94 (//PAD//punct//97 dir//NN|AN//punct//89 .//MAD//punct//101
14.2 EU- och EG-rätten;2000:106//RG|NOM//conj//89 )//PAD//punct//101 inom//PP//case//104 regeringskansliet//NN|NEU|SIN|DEF|NOM//obl//12 .//MAD//punct//12
14.2 EU- och EG-rätten;Därutöver//AB//advmod//2 bör//VB|PRS|AKT//aux//2 nämnas//VB|INF|SFO//ROOT//2 att//SN//mark//14 EG-fördraget//NN|NEU|SIN|DEF|NOM//nsubj//14 genom//PP//case//6 tillkomsten//NN|UTR|SIN|DEF|NOM//nmod//4 av//PP//case//8 Amsterdamfördraget//NN|NEU|SIN|DEF|NOM//nmod//6 (//PAD//punct//8 1997//RG|NOM//nummod//8 )//PAD//punct//4 numera//AB//advmod//14 även//AB//advmod//14 innefattar//VB|PRS|AKT//dep//2 en//DT|UTR|SIN|IND//det//17 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//17 avdelning//NN|UTR|SIN|IND|NOM//obj//14 som//HP|-|-|-//nsubj//21 bland//PP//advmod//21 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//19 berör//VB|PRS|AKT//acl:relcl//17 socialpolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 frågeställningar//NN|UTR|PLU|IND|NOM//obj//21 .//MAD//punct//2
14.2 EU- och EG-rätten;I//PP//case//27 artikel//NN|UTR|SIN|IND|NOM//nmod//27 137//RG|NOM//nummod//28 klargörs//VB|PRS|SFO//parataxis//2 att//SN//mark//34 gemenskapens//NN|UTR|SIN|DEF|GEN//nmod:poss//33 och//KN//cc//32 medlemsländernas//NN|UTR|PLU|DEF|GEN//conj//30 mål//NN|NEU|PLU|IND|NOM//nsubj//34 är//VB|PRS|AKT//ccomp//28 att//IE//mark//36 åstadkomma//VB|INF|AKT//csubj//28 ett//DT|NEU|SIN|IND//det//40 fullgott//JJ|POS|NEU|SIN|IND|NOM//amod//40 socialt//JJ|POS|NEU|SIN|IND|NOM//amod//40 skydd//NN|NEU|SIN|IND|NOM//obj//36 och//KN//cc//43 att//IE//mark//43 bekämpa//VB|INF|AKT//conj//36 social//JJ|POS|UTR|SIN|IND|NOM//amod//45 utslagning//NN|UTR|SIN|IND|NOM//obj//43 .//MAD//punct//28
14.2 EU- och EG-rätten;Ministerrådet//NN|NEU|SIN|DEF|NOM//nsubj//49 kan//VB|PRS|AKT//aux//49 besluta//VB|INF|AKT//parataxis//28 om//PP//case//52 ”//PAD//nmod//52 åtgärder//NN|UTR|PLU|IND|NOM//obl//49 som//HP|-|-|-//nsubj//55 är//VB|PRS|AKT//cop//55 avsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//52 att//IE//mark//57 främja//VB|INF|AKT//advcl//55 samarbetet//NN|NEU|SIN|DEF|NOM//obj//57 mellan//PP//case//60 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nmod//58 genom//PP//case//62 initiativ//NN|NEU|PLU|IND|NOM//obl//57 som//HP|-|-|-//nsubj//64 syftar//VB|PRS|AKT//acl:relcl//62 till//PP//mark//67 att//IE//mark//67 öka//VB|INF|AKT//xcomp//64 kunskapen//NN|UTR|SIN|DEF|NOM//obj//67 ,//MID//punct//70 utveckla//VB|INF|AKT//conj//64 utbytet//NN|NEU|SIN|DEF|NOM//obj//70 av//PP//case//73 information//NN|UTR|SIN|IND|NOM//nmod//71 och//KN//cc//76 beprövade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//76 erfarenheter//NN|UTR|PLU|IND|NOM//conj//73 ,//MID//punct//78 främja//VB|INF|AKT//conj//49 nyskapande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//80 tillvägagångssätt//NN|NEU|SIN|IND|NOM//obj//78 och//KN//cc//82 utvärdera//VB|INF|AKT//conj//49 erfarenheter//NN|UTR|PLU|IND|NOM//obj//82 för//PP//mark//86 att//IE//mark//86 bekämpa//VB|INF|AKT//advcl//82 social//JJ|POS|UTR|SIN|IND|NOM//amod//88 utslagning//NN|UTR|SIN|IND|NOM//obj//86 ”//PAD//punct//49 .//MAD//punct//2

14.3 Handlingsplan mot social utslagning;Under//PP//case//1 Nicemötet//NN|NEU|SIN|DEF|NOM//obl//5 i//PP//case//3 december//NN|UTR|SIN|IND|NOM//nmod//1 2000//RG|NOM//nummod//3 proklamerades//VB|PRT|SFO//ROOT//5 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 Unionens//NN|UTR|SIN|DEF|GEN//nmod:poss//8 stadga//NN|UTR|SIN|IND|NOM//nsubj:pass//5 om//PP//case//12 de//DT|UTR/NEU|PLU|DEF//det//12 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 rättigheterna//NN|UTR|PLU|DEF|NOM//obl//5  //_SP////12 (//PAD//punct//12 2000//RG|NOM//nummod//18 ///MID//cc//17 C//NN|AN//nmod//15 364/01//RG|NOM//appos//12 )//PAD//punct//18 ,//MID//punct//23 som//HP|-|-|-//nsubj:pass//23 gemensamt//AB|POS//advmod//23 utarbetats//VB|SUP|SFO//acl:relcl//12 av//PP//case//25 medlemsländerna//NN|NEU|PLU|DEF|NOM//obl:agent//23 ,//MID//punct//27 kommissionen//NN|UTR|SIN|DEF|NOM//conj//25 och//KN//cc//29 Europaparlamentet//NN|NEU|SIN|DEF|NOM//conj//25 .//MAD//punct//5
14.3 Handlingsplan mot social utslagning;Stadgan//NN|UTR|SIN|DEF|NOM//nsubj//32 påminner//VB|PRS|AKT//parataxis//5 innehållsmässigt//AB|POS//advmod//32 om//PP//case//35 Europakonventionen//NN|UTR|SIN|DEF|NOM//obl//32 om//PP//case//38 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 fri-//JJ|POS|UTR|-|-|SMS//nmod//35 och//KN//cc//40 rättigheter//NN|UTR|PLU|IND|NOM//conj//38 ,//MID//punct//32 men//KN//cc//43 slår//VB|PRS|AKT//conj//32 fast//PL//compound:prt//43 en//DT|UTR|SIN|IND//det//46 rad//NN|UTR|SIN|IND|NOM//nmod//47 rättigheter//NN|UTR|PLU|IND|NOM//obj//43 utöver//PP//case//49 vad//HP|NEU|SIN|IND//obl//43 som//HP|-|-|-//nsubj//51 följer//VB|PRS|AKT//acl:relcl//49 av//PP//case//53 konventionen//NN|UTR|SIN|DEF|NOM//obl//51 ,//MID//punct//49 framför//PP//case//56 allt//PN|NEU|SIN|IND|SUB/OBJ//advmod//49 med//PP//case//62 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//57 i//PP//case//62 EG-rättens//NN|UTR|SIN|DEF|GEN//nmod:poss//62 etablerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//62 principer//NN|UTR|PLU|IND|NOM//obl//49 .//MAD//punct//32
14.3 Handlingsplan mot social utslagning;Stadgan//NN|UTR|SIN|DEF|NOM//nsubj//70 är//VB|PRS|AKT//cop//70 för//PP//advmod//70 närvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//66 inte//AB//advmod//70 juridiskt//AB|POS//advmod//70 bindande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//32 .//MAD//punct//70
14.3 Handlingsplan mot social utslagning;Icke//AB//advmod//74 desto//AB//advmod//74 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//75 finns//VB|PRS|SFO//parataxis//70 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//75 skäl//NN|NEU|PLU|IND|NOM//nsubj//75 att//IE//mark//79 tro//VB|INF|AKT//acl//77 att//SN//mark//84 stadgan//NN|UTR|SIN|DEF|NOM//nsubj//84 kommer//VB|PRS|AKT//aux//84 att//IE//mark//84 bli//VB|INF|AKT//ccomp//79 ett//DT|NEU|SIN|IND//det//87 viktigt//JJ|POS|NEU|SIN|IND|NOM//amod//87 tolkningsdokument//NN|NEU|SIN|IND|NOM//xcomp//84 för//PP//case//91 bland//PP//case//91 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//91 EG-domstolen//NN|UTR|SIN|DEF|NOM//obl//84 .//MAD//punct//32
14.3 Handlingsplan mot social utslagning;  //_SP////92 I//PP//case//96 artikel//NN|UTR|SIN|IND|NOM//nmod//96 7//RG|NOM//nummod//97 fastslås//VB|PRS|SFO//parataxis//32 att//SN//mark//103 ”//PM|NOM//nsubj//103 var//PN|UTR|SIN|IND|SUB/OBJ//nsubj//103 och//KN//fixed//100 en//PN|UTR|SIN|IND|SUB/OBJ//fixed//100 har//VB|PRS|AKT//ccomp//97 rätt//NN|UTR|SIN|IND|NOM//obj//103 till//PP//case//106 respekt//NN|UTR|SIN|IND|NOM//obl//103 för//PP//case//109 sitt//PS|NEU|SIN|DEF//nmod:poss//109 privatliv//NN|NEU|SIN|IND|NOM//obl//103 och//KN//cc//111 familjeliv//NN|NEU|SIN|IND|NOM//conj//109 ,//MID//punct//114 sin//PS|UTR|SIN|DEF//nmod:poss//114 bostad//NN|UTR|SIN|IND|NOM//conj//109 och//KN//cc//117 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//117 kommunikationer//NN|UTR|PLU|IND|NOM//conj//109 ”//RG|NOM//punct//32 .//MAD//punct//32
14.3 Handlingsplan mot social utslagning;I//PP//case//121 stadgan//NN|UTR|SIN|DEF|NOM//obl//122 finns//VB|PRS|SFO//conj//32 vidare//AB|KOM//advmod//122 en//DT|UTR|SIN|IND//det//125 artikel//NN|UTR|SIN|IND|NOM//nsubj//122 om//PP//case//127 förbud//NN|NEU|SIN|IND|NOM//nmod//125 mot//PP//case//129 diskriminering//NN|UTR|SIN|IND|NOM//obl//122 på//PP//case//135 grund//NN|UTR|SIN|IND|NOM//fixed//130 av//PP//fixed//130 bland//PP//case//135 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//135 kön//NN|NEU|SIN|IND|NOM//nmod//129 ,//MID//punct//137 ras//NN|UTR|SIN|IND|NOM//conj//135 ,//MID//punct//139 hudfärg//NN|UTR|SIN|IND|NOM//conj//135 ,//MID//punct//144 etniskt//JJ|POS|NEU|SIN|IND|NOM//amod//144 eller//KN//cc//143 socialt//JJ|POS|NEU|SIN|IND|NOM//conj//141 ursprung//NN|NEU|SIN|IND|NOM//conj//135 ,//MID//punct//146 funktionshinder//NN|NEU|SIN|IND|NOM//conj//135 ,//MID//punct//148 ålder//NN|UTR|SIN|IND|NOM//conj//135 etc.//AB|AN//conj//135
