– kompletterande nationella bestämmelser om cybersäkerhetscertifiering;Delbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Cybersäkerhetsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
5.8 Säkerhetspolisen;En//PN|UTR|SIN|IND|SUB/OBJ//appos//3 av//PP//case//14 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//14 uppgifter//NN|UTR|PLU|IND|NOM//nmod//11 är//VB|PRS|AKT//cop//11 enligt//PP//case//19 3//RG|NOM//nummod//18 §//NN|AN//nmod//19 polislagen//NN|UTR|SIN|DEF|NOM//obl//15 (//PAD//punct//19 1984:387//RG|NOM//appos//19 )//PAD//punct//19 att//IE//mark//24 fullgöra//VB|INF|AKT//acl//11 uppgifter//NN|UTR|PLU|IND|NOM//obj//24 enligt//PP//case//27 säkerhetsskyddslagen//NN|UTR|SIN|DEF|NOM//obl//24 .//MAD//punct//3
5.8 Säkerhetspolisen;Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 ,//MID//punct//1 tillsammans//AB//advmod//5 med//PP//case//5 Försvarsmakten//NN|UTR|SIN|DEF|NOM//obl//1 ,//MID//punct//9 det//DT|NEU|SIN|DEF//det//9 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 tillsynsansvaret//NN|NEU|SIN|DEF|NOM//parataxis//1 över//PP//case//11 säkerhetsskyddet//NN|NEU|SIN|DEF|NOM//nmod//9 hos//PP//case//14 de//DT|UTR/NEU|PLU|DEF//det//14 verksamhetsutövare//NN|UTR|PLU|IND|NOM//nmod//9 ,//MID//punct//17 såväl//KN//advmod//17 myndihgeter//NN|UTR|PLU|IND|NOM//parataxis//1 som//KN//mark//19 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//17 ,//MID//punct//17 som//HP|-|-|-//nsubj//22 bedriver//VB|PRS|AKT//acl:relcl//17 säkerhetskänslig//JJ|POS|UTR|SIN|IND|NOM//amod//24 verksamhet//NN|UTR|SIN|IND|NOM//obj//22 .//MAD//punct//1
5.8 Säkerhetspolisen;Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//nsubj//28 får//VB|PRS|AKT//aux//28 meddela//VB|INF|AKT//parataxis//1 föreskrifter//NN|UTR|PLU|IND|NOM//obj//28 inom//PP//case//32 sitt//PS|NEU|SIN|DEF//nmod:poss//32 tillsynsområde//NN|NEU|SIN|IND|NOM//obl//28 .//MAD//punct//1
5.8 Säkerhetspolisen;Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//nsubj//4 ska//VB|PRS|AKT//aux//4 på//PP//case//3 begäran//NN|UTR|SIN|IND|NOM//obl//4 lämna//VB|INF|AKT//ROOT//4 råd//NN|NEU|SIN|IND|NOM//obj//4 om//PP//case//7 säkerhetsskydd//NN|NEU|SIN|IND|NOM//obl//4 till//PP//case//9 Regeringskansliet//NN|NEU|SIN|DEF|NOM//obl//7 ,//MID//punct//11 riksdagen//NN|UTR|SIN|DEF|NOM//conj//9 och//KN//cc//14 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//14 myndigheter//NN|UTR|PLU|IND|NOM//conj//9 och//KN//cc//17 till//PP//case//17 Justitiekanslern//NN|UTR|SIN|DEF|NOM//conj//9 .//MAD//punct//4
5.8 Säkerhetspolisen;Därutöver//AB//advmod//22 får//VB|PRS|AKT//aux//22 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//22 ge//VB|INF|AKT//conj//4 råd//NN|NEU|SIN|IND|NOM//obj//22 om//PP//case//25 säkerhetsskydd//NN|NEU|SIN|IND|NOM//obl//22 .//MAD//punct//22
5.8 Säkerhetspolisen;Inom//PP//case//31 ramen//NN|UTR|SIN|DEF|NOM//fixed//27 för//PP//fixed//27 sin//PS|UTR|SIN|DEF//nmod:poss//31 rådgivningsverksamhet//NN|UTR|SIN|IND|NOM//obl//34 har//VB|PRS|AKT//aux//34 Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//nsubj//34 tagit//VB|SUP|AKT//conj//4 fram//PL//compound:prt//34 vägledningar//NN|UTR|PLU|IND|NOM//obj//34 för//PP//mark//39 att//IE//mark//39 stödja//VB|INF|AKT//advcl//34 de//DT|UTR/NEU|PLU|DEF//det//41 verksamhetsutövare//NN|UTR|PLU|IND|NOM//obj//39 som//HP|-|-|-//nsubj:pass//43 omfattas//VB|PRS|SFO//acl:relcl//41 av//PP//case//45 säkerhetsskyddslagen//NN|UTR|SIN|DEF|NOM//obl:agent//43 .//MAD//punct//4
5.8 Säkerhetspolisen;Beträffande//PP//amod//1 informationssäkerhet//NN|UTR|SIN|IND|NOM//obl//9 har//VB|PRS|AKT//aux//9 Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//nsubj//9 inom//PP//case//8 ramen//NN|UTR|SIN|DEF|NOM//fixed//4 för//PP//fixed//4 sin//PS|UTR|SIN|DEF//nmod:poss//8 föreskriftsrätt//NN|UTR|SIN|IND|NOM//obl//9 föreskrivit//VB|SUP|AKT//ROOT//9 om//PP//case//11 informationssäkerhet//NN|UTR|SIN|IND|NOM//obl//9 i//PP//case//13 informationssystem//NN|NEU|PLU|IND|NOM//nmod//11 .//MAD//punct//9
5.8 Säkerhetspolisen;Som//KN//case//1 samrådsmyndighet//NN|UTR|SIN|IND|NOM//obl//2 verkar//VB|PRS|AKT//ROOT//2 Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//nsubj//2 i//PP//case//6 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 upphandlingssituationer//NN|UTR|PLU|IND|NOM//obl//2 och//KN//cc//9 vid//PP//case//9 förändring//NN|UTR|SIN|IND|NOM//conj//6 och//KN//cc//11 idrifttagande//NN|NEU|SIN|IND|NOM//conj//9 av//PP//case//13 informationssystem//NN|NEU|PLU|IND|NOM//nmod//11 .//MAD//punct//2
5.8 Säkerhetspolisen;Vidare//AB|KOM//advmod//18 är//VB|PRS|AKT//cop//18 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//parataxis//2 som//HP|-|-|-//nsubj//20 tar//VB|PRS|AKT//acl:relcl//18 emot//PL//compound:prt//20 anmälningar//NN|UTR|PLU|IND|NOM//obj//20 vid//PP//case//25 säkerhetshotande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 händelser//NN|UTR|PLU|IND|NOM//nmod//22 och//KN//cc//27 verksamhet//NN|UTR|SIN|IND|NOM//conj//25 ,//MID//punct//18 bl.a.//AB|AN//advmod//30 it-incidenter//NN|UTR|PLU|IND|NOM//nsubj:pass//37 eller//KN//cc//34 om//SN//case//34 säkerhetsskyddsklassificerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//34 uppgifter//NN|UTR|PLU|IND|NOM//conj//30 kan//VB|PRS|AKT//aux//37 ha//VB|INF|AKT//aux//37 röjts//VB|SUP|SFO//parataxis//18 .//MAD//punct//18
5.8 Säkerhetspolisen;Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//nsubj//1 ansvarar//VB|PRS|AKT//ROOT//1 därutöver//AB//advmod//1 för//PP//mark//5 att//IE//mark//5 utföra//VB|INF|AKT//advcl//1 registerkontroll//NN|UTR|SIN|IND|NOM//obj//5 vid//PP//case//8 säkerhetsprövning//NN|UTR|SIN|IND|NOM//obl//5 av//PP//case//10 personer//NN|UTR|PLU|IND|NOM//nmod//8 vars//HS|DEF//nmod:poss//12 anställning//NN|UTR|SIN|IND|NOM//nsubj:pass//14 har//VB|PRS|AKT//aux//14 placerats//VB|SUP|SFO//acl:relcl//8 i//PP//case//16 säkerhetsklass//NN|UTR|SIN|IND|NOM//obl//14 eller//KN//cc//21 som//HP|-|-|-//nsubj//21 annars//AB//advmod//21 ska//VB|PRS|AKT//aux//21 delta//VB|INF|AKT//conj//14 i//PP//case//24 säkerhetskänslig//JJ|POS|UTR|SIN|IND|NOM//amod//24 verksamhet//NN|UTR|SIN|IND|NOM//obl//21 .//MAD//punct//1

5.9 Datainspektionen;Datainspektionen//NN|UTR|SIN|DEF|NOM//nsubj//1 bedriver//VB|PRS|AKT//ROOT//1 bl.a.//AB|AN//advmod//1 tillsyn//NN|UTR|SIN|IND|NOM//obj//1 för//PP//mark//6 att//IE//mark//6 säkerställa//VB|INF|AKT//advcl//1 att//SN//mark//13 människors//NN|UTR|PLU|IND|GEN//nmod:poss//10 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 fri-//JJ|POS|UTR|-|-|SMS//nsubj:pass//13 och//KN//cc//12 rättigheter//NN|UTR|PLU|IND|NOM//conj//10 skyddas//VB|PRS|SFO//ccomp//6 i//PP//case//17 samband//NN|NEU|SIN|IND|NOM//fixed//14 med//PP//case//17 behandling//NN|UTR|SIN|IND|NOM//obl//13 av//PP//case//19 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//17 .//MAD//punct//1
5.9 Datainspektionen;Datainspektionen//PM|NOM//nsubj//23 är//VB|PRS|AKT//cop//23 tillsynsmyndighet//NN|UTR|SIN|IND|NOM//parataxis//1 enligt//PP//case//25 GDPR//PM|NOM//obl//23 och//KN//cc//27 lagen//NN|UTR|SIN|DEF|NOM//conj//25 (//PAD//punct//29 2018:218//RG|NOM//nmod//27 )//PAD//punct//29 om//PP//case//33 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 bestämmelser//NN|UTR|PLU|IND|NOM//obl//23 till//PP//case//35 EU//PM|NOM//nmod//33 ://MID//punct//33 s//NN|NEU|SIN|IND|GEN//case//38 dataskyddsförordning//NN|UTR|SIN|IND|NOM//appos//33 .//MAD//punct//23
5.9 Datainspektionen;Myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//46 får//VB|PRS|AKT//aux//46 även//AB//advmod//46 i//PP//case//45 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 fall//NN|NEU|PLU|IND|NOM//obl//46 besluta//VB|INF|AKT//parataxis//23 att//SN//mark//52 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//52 än//KN//case//50 myndigheter//NN|UTR|PLU|IND|NOM//nmod//48 får//VB|PRS|AKT//aux//52 behandla//VB|INF|AKT//advcl//46 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 personuppgifter//NN|UTR|PLU|IND|NOM//obj//52 .//MAD//punct//23
5.9 Datainspektionen;Myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//59 har//VB|PRS|AKT//aux//59 varit//VB|SUP|AKT//cop//59 remissinstans//JJ|POS|UTR|SIN|IND|NOM//parataxis//23 bl.a.//AB|AN//advmod//59 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//62 utveckling//NN|UTR|SIN|IND|NOM//obl//59 av//PP//case//64 standarder//NN|UTR|PLU|IND|NOM//nmod//62 inom//PP//case//66 it-//NN|UTR|-|-|SMS//nmod//64 och//KN//cc//68 informationssäkerhet//NN|UTR|SIN|IND|NOM//conj//66 .//MAD//punct//23

5.10 Samverkansgruppen för informationssäkerhet – SAMFI;Samverkansgruppen//NN|UTR|SIN|DEF|NOM//nsubj:pass//6 för//PP//case//2 informationssäkerhet//NN|UTR|SIN|IND|NOM//nmod//0 ,//MID//punct//2 SAMFI//PM|NOM//conj//2 ,//MID//punct//6 bildades//VB|PRT|SFO//ROOT//6 2003//RG|NOM//nummod//6 i//PP//case//9 samband//NN|NEU|SIN|IND|NOM//obl//6 med//PP//case//13 en//DT|UTR|SIN|IND//det//13 framtagen//PC|PRF|UTR|SIN|IND|NOM//amod//13 strategi//NN|UTR|SIN|IND|NOM//obl//6 för//PP//case//16 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//16 informationssäkerhet//NN|UTR|SIN|IND|NOM//nmod//13 .//MAD//punct//6
5.10 Samverkansgruppen för informationssäkerhet – SAMFI;I//PP//mark//23 samband//NN|NEU|SIN|IND|NOM//fixed//18 med//PP//fixed//18 att//SN//mark//23 MSB//PM|NOM//nsubj:pass//23 bildades//VB|PRT|SFO//advcl//28 den//DT|UTR|SIN|DEF//det//26 1//RO|NOM//nummod//26 januari//NN|UTR|SIN|IND|NOM//obl//28 2009//RG|NOM//nummod//26 övertog//VB|PRT|AKT//parataxis//6 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//28 ansvaret//NN|NEU|SIN|DEF|NOM//obj//28 för//PP//case//32 SAMFI//PM|NOM//nmod//30 .//MAD//punct//6
5.10 Samverkansgruppen för informationssäkerhet – SAMFI;SAMFI//NN|NEU|SIN|DEF|NOM//nsubj//37 är//VB|PRS|AKT//cop//37 en//DT|UTR|SIN|IND//det//37 samarbetsgrupp//NN|UTR|SIN|IND|NOM//parataxis//6 som//HP|-|-|-//nsubj//39 består//VB|PRS|AKT//acl:relcl//37 av//PP//case//42 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 myndigheter//NN|UTR|PLU|IND|NOM//obl//39 med//PP//mark//45 av//PP//case//45 regeringen//NN|UTR|SIN|DEF|NOM//nmod//42 särskilt//AB//advmod//47 utpekat//PC|PRF|NEU|SIN|IND|NOM//amod//48 ansvar//NN|NEU|SIN|IND|NOM//obj//39 för//PP//case//50 informationssäkerhetsfrågor//NN|UTR|PLU|IND|NOM//nmod//48 i//PP//case//52 samhället//NN|NEU|SIN|DEF|NOM//nmod//50 .//MAD//punct//37
5.10 Samverkansgruppen för informationssäkerhet – SAMFI;MSB//PM|NOM//nsubj:pass//67 av-//AB|SMS//flat//54 (//PAD//punct//57 2009/10:124//RG|NOM//conj//55 )//PAD//punct//57 som//HP|-|-|-//nsubj//60 betonar//VB|PRS|AKT//acl:relcl//55 betydelsen//NN|UTR|SIN|DEF|NOM//obj//60 av//PP//case//64 gruppens//NN|UTR|SIN|DEF|GEN//nmod:poss//64 arbete//NN|NEU|SIN|IND|NOM//nmod//61 ://MID//punct//55 ”//PAD//punct//54
5.10 Samverkansgruppen för informationssäkerhet – SAMFI;SAMFI//PM|NOM//nmod:poss//68 [//PAD//nmod//37 …//MAD//punct//37 ]//PAD//punct//37 har//VB|PRS|AKT//aux//95 en//DT|UTR|SIN|IND//det//75 särskilt//AB//advmod//74 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//75 roll//NN|UTR|SIN|IND|NOM//obj//71 då//HA//mark//78 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//78 syftar//VB|PRS|AKT//acl:relcl//75 till//PP//compound:prt//78 att//IE//mark//81 åstadkomma//VB|INF|AKT//xcomp//78 samverkan//NN|UTR|SIN|IND|NOM//obj//81 mellan//PP//case//86 de//DT|UTR/NEU|PLU|DEF//det//86 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 myndigheter//NN|UTR|PLU|IND|NOM//nmod//82 som//HP|-|-|-//nsubj//88 har//VB|PRS|AKT//acl:relcl//86 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//90 uppgifter//NN|UTR|PLU|IND|NOM//obj//88 på//PP//case//92 informationssäkerhetsområdet//NN|NEU|SIN|DEF|NOM//obl//88 .//MAD//punct//71 ”//PM|NOM//punct//71
5.10 Samverkansgruppen för informationssäkerhet – SAMFI;sätter//VB|PRS|AKT//conj//6 resurser//NN|UTR|PLU|IND|NOM//obj//95 för//PP//case//99 ett//DT|NEU|SIN|IND//det//99 SAMFI-kansli//NN|NEU|SIN|IND|NOM//obl//95 .//MAD//punct//95
5.10 Samverkansgruppen för informationssäkerhet – SAMFI;Övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//102 SAMFI-myndigheter//NN|UTR|PLU|IND|NOM//nsubj//103 bidrar//VB|PRS|AKT//parataxis//95 med//PP//case//105 resurser//NN|UTR|PLU|IND|NOM//obl//103 vid//PP//case//107 behov//NN|NEU|SIN|IND|NOM//nmod//105 och//KN//cc//110 efter//PP//case//110 förmåga//NN|UTR|SIN|IND|NOM//conj//107 .//MAD//punct//95
5.10 Samverkansgruppen för informationssäkerhet – SAMFI;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 2018//RG|NOM//obl//3 fastställt//VB|SUP|AKT//ROOT//3 en//DT|UTR|SIN|IND//det//6 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//6 strategi//NN|UTR|SIN|IND|NOM//obj//3 för//PP//case//9 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//9 informations-//NN|UTR|-|-|SMS//nmod//6 och//KN//cc//11 cybersäkerhet//NN|UTR|SIN|IND|NOM//conj//9 .//MAD//punct//3
5.10 Samverkansgruppen för informationssäkerhet – SAMFI;För//PP//mark//15 att//IE//mark//15 realisera//VB|INF|AKT//advcl//20 denna//DT|UTR|SIN|DEF//det//17 strategi//NN|UTR|SIN|IND|NOM//obj//15 har//VB|PRS|AKT//aux//20 SAMFI//PM|NOM//nsubj//20 tagit//VB|SUP|AKT//conj//3 fram//PL//compound:prt//20 en//DT|UTR|SIN|IND//det//24 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//24 handlingsplan//NN|UTR|SIN|IND|NOM//obj//20 för//PP//case//27 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//27 informationssäkerhet//NN|UTR|SIN|IND|NOM//obl//20 .//MAD//punct//20
5.10 Samverkansgruppen för informationssäkerhet – SAMFI;Nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 handlingsplan//NN|UTR|SIN|IND|NOM//nsubj//31 gäller//VB|PRS|AKT//parataxis//20 åtgärder//NN|UTR|PLU|IND|NOM//obj//31 som//HP|-|-|-//nsubj:pass//35 ska//VB|PRS|AKT//aux//35 vidtas//VB|INF|SFO//acl:relcl//32 under//PP//case//37 2019–2022//RG|NOM//obl//35 .//MAD//punct//20
5.10 Samverkansgruppen för informationssäkerhet – SAMFI;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//40 anser//VB|PRS|AKT//conj//3 att//SN//mark//64 en//DT|UTR|SIN|IND//det//44 fördjupad//PC|PRF|UTR|SIN|IND|NOM//amod//44 samverkan//NN|UTR|SIN|IND|NOM//nsubj//64 mellan//PP//case//46 SAMFI-myndigheterna//NN|UTR|PLU|DEF|NOM//nmod//44 ,//MID//punct//44 vilka//HP|UTR/NEU|PLU|IND//nsubj//50 alltså//AB//advmod//50 har//VB|PRS|AKT//acl:relcl//44 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 uppdrag//NN|NEU|PLU|IND|NOM//obj//50 i//PP//case//54 arbetet//NN|NEU|SIN|DEF|NOM//nmod//52 med//PP//case//56 informations-//NN|UTR|-|-|SMS//nmod//54 och//KN//cc//58 cybersäkerhet//NN|UTR|SIN|IND|NOM//conj//56 i//PP//case//60 samhället//NN|NEU|SIN|DEF|NOM//nmod//54 ,//MID//punct//44 är//VB|PRS|AKT//cop//64 en//DT|UTR|SIN|IND//det//64 förutsättning//NN|UTR|SIN|IND|NOM//ccomp//40 för//PP//mark//67 att//IE//mark//67 stärka//VB|INF|AKT//acl//64 Sveriges//PM|GEN//nmod:poss//69 förmåga//NN|UTR|SIN|IND|NOM//obj//67 till//PP//case//71 skydd//NN|NEU|SIN|IND|NOM//obl//67 mot//PP//case//73 cyberattacker//NN|UTR|PLU|IND|NOM//obl//67 och//KN//cc//77 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 it-incidenter//NN|UTR|PLU|IND|NOM//conj//73 .//MAD//punct//40
5.10 Samverkansgruppen för informationssäkerhet – SAMFI;SAMFI//PM|NOM//nsubj:pass//83 ://MID//punct//79 s//NN|NEU|SIN|IND|GEN//amod//82 verksamhet//NN|UTR|SIN|IND|NOM//obl//83 fokuseras//VB|PRS|SFO//parataxis//40 på//PP//case//85 genomförande//NN|NEU|SIN|IND|NOM//obl//83 av//PP//case//87 åtgärdsförslagen//NN|NEU|PLU|DEF|NOM//nmod//85 i//PP//case//91 den//DT|UTR|SIN|DEF//det//91 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//91 handlingsplanen//NN|UTR|SIN|DEF|NOM//nmod//87 för//PP//case//94 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//94 informationssäkerhet//NN|UTR|SIN|IND|NOM//nmod//91 .//MAD//punct//3

6 Behovet av kompletterande författningsreglering;Förslag//NN|NEU|PLU|IND|NOM//ROOT//0 ://MID//punct//0
6 Behovet av kompletterande författningsreglering; //_SP////1 De//DT|UTR/NEU|PLU|DEF//det//5 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//18 som//HP|-|-|-//nsubj:pass//7 behövs//VB|PRS|SFO//acl:relcl//5 för//PP//mark//10 att//IE//mark//10 komplettera//VB|INF|AKT//advcl//7 EU//PM|NOM//obj//10 ://MID//punct//10 s//NN|NEU|SIN|IND|GEN//nummod//14 cybersäkerhetsakt//NN|UTR|SIN|IND|NOM//obl//10 och//KN//cc//16 genomförandeakter//NN|UTR|PLU|IND|NOM//conj//14 ska//VB|PRS|AKT//aux//18 samlas//VB|INF|SFO//acl:relcl//0 i//PP//case//22 en//DT|UTR|SIN|IND//det//22 ny//JJ|POS|UTR|SIN|IND|NOM//amod//22 lag//NN|UTR|SIN|IND|NOM//obl//18 och//KN//cc//27 i//PP//case//27 en//DT|UTR|SIN|IND//det//27 ny//JJ|POS|UTR|SIN|IND|NOM//amod//27 förordning//NN|UTR|SIN|IND|NOM//conj//22 .//MAD//punct//0
6 Behovet av kompletterande författningsreglering;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 eller//KN//cc//3 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//3 myndigheter//NN|UTR|PLU|IND|NOM//conj//0 ska//VB|PRS|AKT//aux//5 bemyndigas//VB|INF|SFO//ROOT//5 att//IE//mark//8 kunna//VB|INF|AKT//aux//8 utfärda//VB|INF|AKT//xcomp//5 föreskrifter//NN|UTR|PLU|IND|NOM//obj//8 .//MAD//punct//5
6 Behovet av kompletterande författningsreglering;Termer//NN|UTR|PLU|IND|NOM//nsubj//8 och//KN//cc//2 uttryck//NN|NEU|PLU|IND|NOM//conj//0 i//PP//case//6 de//DT|UTR/NEU|PLU|DEF//det//6 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 författningarna//NN|UTR|PLU|DEF|NOM//nmod//2 ska//VB|PRS|AKT//aux//8 ha//VB|INF|AKT//ROOT//8 samma//DT|UTR/NEU|SIN/PLU|IND//det//10 betydelse//NN|UTR|SIN|IND|NOM//obj//8 som//KN//mark//13 i//PP//case//13 EU//PM|NOM//acl//10 ://MID//punct//16 s//NN|NEU|SIN|IND|GEN//nummod//16 cybersäkerhetsakt//NN|UTR|SIN|IND|NOM//obl//8 och//KN//cc//18 genomförandeakter//NN|UTR|PLU|IND|NOM//conj//16 .//MAD//punct//8
6 Behovet av kompletterande författningsreglering;Bedömning//NN|UTR|SIN|IND|NOM//nsubj:pass//4 ://MID//punct//0
6 Behovet av kompletterande författningsreglering; //_SP////1 Det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//0 behövs//VB|PRS|SFO//ROOT//4 inte//AB//advmod//4 några//DT|UTR/NEU|PLU|IND//det//7 författningsåtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//4 för//PP//mark//15 att//SN//mark//15 EU//PM|NOM//nsubj//15 ://MID//punct//15 s//NN|NEU|SIN|IND|GEN//nummod//13 cybersäkerhetsakt//NN|UTR|SIN|IND|NOM//obl//15 ska//VB|PRS|AKT//aux//15 bli//VB|INF|AKT//advcl//4 direkt//AB|POS//advmod//17 tillämplig//JJ|POS|UTR|SIN|IND|NOM//xcomp//15 i//PP//case//19 Sverige//PM|NOM//obl//15 .//MAD//punct//4
6 Behovet av kompletterande författningsreglering;Flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//1 artiklar//NN|UTR|PLU|IND|NOM//nsubj//7 i//PP//case//3 EU//PM|NOM//nmod//1 ://MID//punct//1 s//NN|AN//case//6 cybersäkerhetsakten//NN|UTR|SIN|DEF|NOM//nmod//1 förutsätter//VB|PRS|AKT//ROOT//7 dock//AB//advmod//7 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//11 reglering//NN|UTR|SIN|IND|NOM//obj//7 och//KN//cc//14 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 artiklar//NN|UTR|PLU|IND|NOM//conj//11 i//PP//case//16 akten//NN|UTR|SIN|DEF|NOM//nmod//14 behöver//VB|PRS|AKT//aux//18 kompletteras//VB|INF|SFO//advcl//7 med//PP//case//21 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 bestämmelser//NN|UTR|PLU|IND|NOM//obl//18 för//PP//mark//27 att//SN//fixed//22 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//27 ska//VB|PRS|AKT//aux//27 kunna//VB|INF|AKT//aux//27 tillämpas//VB|INF|SFO//advcl//18 på//PP//case//31 ett//DT|NEU|SIN|IND//det//31 effektivt//JJ|POS|NEU|SIN|IND|NOM//amod//31 sätt//NN|NEU|SIN|IND|NOM//obl//27 .//MAD//punct//7

6.1 Inledning;I//PP//case//1 utredningsdirektiven//NN|NEU|PLU|DEF|NOM//obl//2 anges//VB|PRS|SFO//ROOT//2 att//SN//mark//6 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//6 ska//VB|PRS|AKT//aux//6 föreslå//VB|INF|AKT//dep//2 de//DT|UTR/NEU|PLU|DEF//det//8 anpassningar//NN|UTR|PLU|IND|NOM//obj//6 och//KN//cc//11 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 författningsbestämmelser//NN|UTR|PLU|IND|NOM//conj//8 som//KN//case//13 EU//PM|NOM//nmod//11 ://MID//punct//13 s//NN|NEU|SIN|IND|GEN//nummod//16 cybersäkerhetsakt//NN|UTR|SIN|IND|NOM//nsubj//17 ger//VB|PRS|AKT//conj//6 anledning//NN|UTR|SIN|IND|NOM//obj//17 till//PP//compound:prt//17 .//MAD//punct//2
6.1 Inledning;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//24 är//VB|PRS|AKT//cop//24 att//IE//mark//24 säkerställa//VB|INF|AKT//parataxis//2 att//SN//mark//32 den//DT|UTR|SIN|DEF//det//29 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 reglering//NN|UTR|SIN|IND|NOM//nsubj//32 som//HP|-|-|-//nsubj:pass//31 behövs//VB|PRS|SFO//acl:relcl//29 finns//VB|PRS|SFO//ccomp//24 på//PP//case//34 plats//NN|UTR|SIN|IND|NOM//obl//32 när//HA//mark//38 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 förordningen//NN|UTR|SIN|DEF|NOM//nsubj//38 börjar//VB|PRS|AKT//advcl//32 tillämpas//VB|INF|SFO//xcomp//38 den//DT|UTR|SIN|DEF//det//42 28//RG|NOM//nummod//42 juni//NN|UTR|SIN|IND|NOM//nsubj:pass//39 2021//RG|NOM//nummod//42 .//MAD//punct//24
