Risker för felaktiga utbetalningar från välfärdssystemen (1);Rapport//NN|UTR|SIN|IND|NOM//ROOT//0 1//RG|NOM//nummod//2 •//NN|AN//obl//0
3.2.2 En systemövergripande modell för att värdera risk utarbetas;Arbetsgruppen//NN|UTR|SIN|DEF|NOM//nsubj//1 övervägde//VB|PRT|AKT//ROOT//1 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//3 sätt//NN|NEU|PLU|IND|NOM//obj//1 att//IE//mark//5 angripa//VB|INF|AKT//acl//3 svårigheterna//NN|UTR|PLU|DEF|NOM//obj//5 med//PP//mark//9 att//IE//mark//9 jämföra//VB|INF|AKT//advcl//5 så//AB//advmod//11 vitt//AB|POS//advmod//12 skilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 ersättningssystem//NN|NEU|PLU|IND|NOM//obj//9 mot//PP//case//15 varandra//PN|UTR/NEU|PLU|DEF|OBJ//nmod//13 .//MAD//punct//1
3.2.2 En systemövergripande modell för att värdera risk utarbetas;I//PP//case//18 bilaga//NN|UTR|SIN|IND|NOM//obl//20 2//RG|NOM//nummod//18 redogörs//VB|PRS|SFO//conj//1 vilka//HD|UTR/NEU|PLU|IND//det//22 överväganden//NN|NEU|PLU|IND|NOM//obj//24 arbetsgruppen//NN|UTR|SIN|DEF|NOM//nsubj//24 gjorde//VB|PRT|AKT//advcl//20 .//MAD//punct//1
3.2.2 En systemövergripande modell för att värdera risk utarbetas;Modellen//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 baseras//VB|PRS|SFO//ROOT//1 på//PP//case//5 en//DT|UTR|SIN|IND//det//5 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//5 värdering//NN|UTR|SIN|IND|NOM//obl//1 av//PP//case//7 risk-//NN|UTR|-|-|SMS//nmod//5 och//KN//cc//9 skyddsfaktorerna//NN|UTR|PLU|DEF|NOM//conj//7 .//MAD//punct//1
3.2.2 En systemövergripande modell för att värdera risk utarbetas;Den//DT|UTR|SIN|DEF//det//13 kvalitativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 ansatsen//NN|UTR|SIN|DEF|NOM//nsubj//14 skapar//VB|PRS|AKT//parataxis//1 en//DT|UTR|SIN|IND//det//16 flexibilitet//NN|UTR|SIN|IND|NOM//obj//14 att//IE//mark//18 tillmäta//VB|INF|AKT//acl//16 risk-//NN|UTR|-|-|SMS//obj//18 och//KN//cc//21 skyddsfaktorerna//NN|UTR|PLU|DEF|NOM//conj//19 olika//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 vikt//NN|UTR|SIN|IND|NOM//obj//18 för//PP//case//27 den//DT|UTR|SIN|DEF//det//27 samlade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//27 risknivån//NN|UTR|SIN|DEF|NOM//obl//18 för//PP//case//29 ersättningssystemet//NN|NEU|SIN|DEF|NOM//nmod//27 .//MAD//punct//14
3.2.2 En systemövergripande modell för att värdera risk utarbetas;En//DT|UTR|SIN|IND//det//33 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 beskrivning//NN|UTR|SIN|IND|NOM//nsubj//36 av//PP//case//35 modellen//NN|UTR|SIN|DEF|NOM//nmod//33 finns//VB|PRS|SFO//parataxis//14 i//PP//case//39 kapitel//NN|NEU|SIN|IND|NOM//nmod//39 3//RG|NOM//obl//36 och//KN//cc//41 modellen//NN|UTR|SIN|DEF|NOM//conj//39 som//KN//nsubj:pass//44 helhet//NN|UTR|SIN|IND|NOM//nsubj:pass//44 återges//VB|PRS|SFO//acl:relcl//41 i//PP//case//46 bilaga//NN|UTR|SIN|IND|NOM//obl//44 4//RG|NOM//nummod//46 .//MAD//punct//14

3.2.3 Arbetet med att riskvärdera ersättningssystemen;Genomförandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//3 av//PP//case//2 riskanalyserna//NN|UTR|PLU|DEF|NOM//nmod//0 gjordes//VB|PRT|SFO//ROOT//3 på//PP//case//6 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//6 myndigheter//NN|UTR|PLU|IND|NOM//obl//3 och//KN//cc//8 organisationer//NN|UTR|PLU|IND|NOM//conj//6 av//PP//case//12 en//DT|UTR|SIN|IND//det//11 grupp//NN|UTR|SIN|IND|NOM//nmod//12 personer//NN|UTR|PLU|IND|NOM//nmod//8 med//PP//case//15 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 kunskaper//NN|UTR|PLU|IND|NOM//nmod//12 om//PP//case//19 de//DT|UTR/NEU|PLU|DEF//det//19 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 ersättningssystemen//NN|NEU|PLU|DEF|NOM//nmod//15 ,//MID//punct//19 exempelvis//AB//advmod//22 handläggare//NN|UTR|PLU|IND|NOM//appos//19 ,//MID//punct//24 specialister//NN|UTR|PLU|IND|NOM//conj//22 ,//MID//punct//26 verksamhetsutvecklare//NN|UTR|PLU|IND|NOM//conj//22 och//KN//cc//28 någon//PN|UTR|SIN|IND|SUB/OBJ//conj//22 med//PP//case//30 kunskap//NN|UTR|SIN|IND|NOM//nmod//28 om//PP//case//33 it-systemens//NN|UTR|SIN|DEF|GEN//nmod:poss//33 innehåll//NN|NEU|SIN|IND|NOM//nmod//30 och//KN//cc//35 konstruktion//NN|UTR|SIN|IND|NOM//conj//33 .//MID//punct//3
3.2.3 Arbetet med att riskvärdera ersättningssystemen;Minst//AB|SUV//advmod//39 två//RG|NOM//nummod//39 personer//NN|UTR|PLU|IND|NOM//nsubj//44 med//PP//case//42 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 kompetens//NN|UTR|SIN|IND|NOM//nmod//39 skulle//VB|PRT|AKT//aux//44 ingå//VB|INF|AKT//conj//3 i//PP//case//46 grupperna//NN|UTR|PLU|DEF|NOM//obl//44 för//PP//mark//49 att//IE//mark//49 fånga//VB|INF|AKT//advcl//44 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 perspektiv//NN|NEU|PLU|IND|NOM//obj//49 .//MAD//punct//3
3.2.3 Arbetet med att riskvärdera ersättningssystemen;Riskanalyserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//1 genomfördes//VB|PRT|SFO//ROOT//1 i//PP//case//4 tre//RG|NOM//nummod//4 steg//NN|NEU|PLU|IND|NOM//obl//1 .//MAD//punct//1
3.2.3 Arbetet med att riskvärdera ersättningssystemen;I//PP//case//9 det//DT|NEU|SIN|DEF//det//9 första//RO|NOM//amod//9 steget//NN|NEU|SIN|DEF|NOM//obl//10 läste//VB|PRT|AKT//parataxis//1 personerna//NN|UTR|PLU|DEF|NOM//nsubj//10 i//PP//case//13 grupperna//NN|UTR|PLU|DEF|NOM//obl//10 på//PP//case//16 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//16 hand//NN|UTR|SIN|IND|NOM//nmod//13 in//PL//case//18 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//10 på//PP//case//20 modellen//NN|UTR|SIN|DEF|NOM//obl//10 och//KN//cc//24 formulerade//VB|PRT|AKT//amod//24 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 svar//NN|NEU|PLU|IND|NOM//conj//20 till//PP//case//27 de//DT|UTR/NEU|PLU|DEF//det//27 frågor//NN|UTR|PLU|IND|NOM//nmod//24 som//HP|-|-|-//obj//30 modellen//NN|UTR|SIN|DEF|NOM//nsubj//30 innehåller//VB|PRS|AKT//acl:relcl//27 .//MAD//punct//10
3.2.3 Arbetet med att riskvärdera ersättningssystemen;Till//PP//case//33 stöd//NN|NEU|SIN|IND|NOM//obl//34 fick//VB|PRT|AKT//conj//1 personerna//NN|UTR|PLU|DEF|NOM//nsubj//34 också//AB//advmod//34 en//DT|UTR|SIN|IND//det//38 exempeltext//NN|UTR|SIN|IND|NOM//obj//34 för//PP//mark//41 att//IE//mark//41 visa//VB|INF|AKT//advcl//34 hur//HA//advmod//45 modellen//NN|UTR|SIN|DEF|NOM//nsubj:pass//45 skulle//VB|PRT|AKT//aux//45 användas//VB|INF|SFO//ccomp//41 och//KN//cc//48 hur//HA//advmod//48 analysen//NN|UTR|SIN|DEF|NOM//nsubj//52 och//KN//cc//50 svaren//NN|NEU|PLU|DEF|NOM//conj//48 kunde//VB|PRT|AKT//aux//52 se//VB|INF|AKT//conj//45 ut//PL//compound:prt//52 .//MAD//punct//34
3.2.3 Arbetet med att riskvärdera ersättningssystemen;I//PP//case//58 ett//DT|NEU|SIN|IND//det//58 andra//RO|NOM//amod//58 steg//NN|NEU|SIN|IND|NOM//obl//59 diskuterade//VB|PRT|AKT//conj//34 deltagarna//NN|UTR|PLU|DEF|NOM//obj//59 i//PP//case//63 respektive//AB//amod//63 grupp//NN|UTR|SIN|IND|NOM//obl//59 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//65 svar//NN|NEU|PLU|IND|NOM//obj//59 och//KN//cc//67 enades//VB|PRT|SFO//conj//59 kring//PP//case//71 ett//DT|NEU|SIN|IND//det//71 gemensamt//JJ|POS|NEU|SIN|IND|NOM//amod//71 svar//NN|NEU|SIN|IND|NOM//obl//67 .//MID//punct//34
3.2.3 Arbetet med att riskvärdera ersättningssystemen;Dessa//DT|UTR/NEU|PLU|DEF//det//74 diskussioner//NN|UTR|PLU|IND|NOM//nsubj:pass//75 leddes//VB|PRT|SFO//parataxis//34 av//PP//case//78 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//78 representant//NN|UTR|SIN|IND|NOM//obl:agent//75 i//PP//case//81 den//DT|UTR|SIN|DEF//det//81 arbetsgrupp//NN|UTR|SIN|IND|NOM//nmod//78 som//HP|-|-|-//nsubj//83 tagit//VB|SUP|AKT//acl:relcl//81 fram//PL//compound:prt//83 modellen//NN|UTR|SIN|DEF|NOM//obj//83 .//MAD//punct//34
3.2.3 Arbetet med att riskvärdera ersättningssystemen;I//PP//case//90 det//DT|NEU|SIN|DEF//det//90 tredje//RO|NOM//amod//90 steget//NN|NEU|SIN|DEF|NOM//obl//91 träffades//VB|PRT|SFO//parataxis//34 gruppen//NN|UTR|SIN|DEF|NOM//nsubj:pass//91 tillsammans//AB//advmod//96 med//PP//case//96 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//96 representant//NN|UTR|SIN|IND|NOM//obl//91 i//PP//case//98 arbetsgruppen//NN|UTR|SIN|DEF|NOM//nmod//96 och//KN//cc//101 en//DT|UTR|SIN|IND//det//101 representant//NN|UTR|SIN|IND|NOM//conj//96 för//PP//case//104 delegationens//NN|UTR|SIN|DEF|GEN//nmod:poss//104 kansli//NN|NEU|SIN|IND|NOM//nmod//101 ,//MID//punct//91 för//PP//mark//108 att//IE//mark//108 gå//VB|INF|AKT//advcl//91 igenom//PL//compound:prt//108 svaren//NN|NEU|PLU|DEF|NOM//obj//108 .//MAD//punct//34
3.2.3 Arbetet med att riskvärdera ersättningssystemen;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//117 var//VB|PRT|AKT//cop//117 bland//PP//advmod//117 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//114 att//IE//mark//117 identifiera//VB|INF|AKT//parataxis//34 otydligheter//NN|UTR|PLU|IND|NOM//obj//117 ,//MID//punct//120 undersöka//VB|INF|AKT//conj//117 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//122 kompletteringsbehov//NN|NEU|PLU|IND|NOM//obj//120 och//KN//cc//124 öka//VB|INF|AKT//conj//117 enhetligheten//NN|UTR|SIN|DEF|NOM//obj//124 mellan//PP//case//127 analyserna//NN|UTR|PLU|DEF|NOM//obl//124 .//MAD//punct//34
3.2.3 Arbetet med att riskvärdera ersättningssystemen;Genomgången//NN|UTR|SIN|DEF|NOM//nsubj//130 syftade//VB|PRT|AKT//parataxis//34 även//AB//advmod//130 till//PP//mark//134 att//IE//mark//134 säkerställa//VB|INF|AKT//advcl//130 att//SN//mark//139 den//DT|UTR|SIN|DEF//det//138 sammanfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//138 analysen//NN|UTR|SIN|DEF|NOM//nsubj//139 återspeglade//VB|PRT|AKT//ccomp//134 de//DT|UTR/NEU|PLU|DEF//det//142 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//142 aspekterna//NN|UTR|PLU|DEF|NOM//obj//139 av//PP//case//144 vad//HP|NEU|SIN|IND//obl//139 som//HP|-|-|-//nsubj//146 framkommit//VB|SUP|AKT//acl:relcl//144 i//PP//case//151 de//DT|UTR/NEU|PLU|DEF//det//151 två//RG|NOM//nummod//151 första//RO|NOM//amod//151 stegen//NN|NEU|PLU|DEF|NOM//obl//146 .//MAD//punct//1

3.2.4 Identifiera system med väsentlig risk;I//PP//advmod//3 syfte//NN|NEU|SIN|IND|NOM//fixed//0 att//IE//mark//3 identifiera//VB|INF|AKT//advcl//8 system//NN|NEU|PLU|IND|NOM//obj//3 med//PP//case//7 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//7 risk//NN|UTR|SIN|IND|NOM//nmod//4 gjordes//VB|PRT|SFO//ROOT//8 i//PP//case//11 detta//DT|NEU|SIN|DEF//det//11 steg//NN|NEU|SIN|IND|NOM//obl//8 en//DT|UTR|SIN|IND//det//13 jämförelse//NN|UTR|SIN|IND|NOM//obj//8 av//PP//case//17 de//DT|UTR/NEU|PLU|DEF//det//17 27//RG|NOM//nummod//17 riskanalyserna//NN|UTR|PLU|DEF|NOM//nmod//13 .//MAD//punct//8
3.2.4 Identifiera system med väsentlig risk;Arbetsgruppens//NN|UTR|SIN|DEF|GEN//nmod:poss//20 deltagare//NN|UTR|PLU|IND|NOM//nsubj//21 läste//VB|PRT|AKT//parataxis//8 in//PL//advmod//21 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//21 på//PP//case//26 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//26 analyser//NN|UTR|PLU|IND|NOM//obl//21 och//KN//cc//28 var//PN|UTR|SIN|IND|SUB/OBJ//conj//26 och//KN//fixed//28 en//PN|UTR|SIN|IND|SUB/OBJ//fixed//28 tog//VB|PRT|AKT//conj//21 sedan//AB//advmod//31 ställning//NN|UTR|SIN|IND|NOM//obj//31 till//PP//case//37 den//DT|UTR|SIN|DEF//det//37 samlade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//37 risknivån//NN|UTR|SIN|DEF|NOM//obl//31 för//PP//case//40 respektive//AB//amod//40 ersättningssystem//NN|NEU|PLU|IND|NOM//nmod//37 .//MAD//punct//8
3.2.4 Identifiera system med väsentlig risk;Den//DT|UTR|SIN|DEF//det//44 samlade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//44 risknivån//NN|UTR|SIN|DEF|NOM//nsubj:pass//45 kategoriserades//VB|PRT|SFO//parataxis//8 i//PP//case//49 fyra//RG|NOM//nummod//49 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 nivåer//NN|UTR|PLU|IND|NOM//obl//45 ://MID//punct//49
3.2.4 Identifiera system med väsentlig risk;väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//52 risk//NN|UTR|SIN|IND|NOM//appos//49 ,//MID//punct//54 medelrisk//JJ|POS|UTR|SIN|IND|NOM//conj//52 ,//MID//punct//56 låg//JJ|POS|UTR|SIN|IND|NOM//conj//52 risk//NN|UTR|SIN|IND|NOM//conj//52 och//KN//cc//59 underlaget//NN|NEU|SIN|DEF|NOM//conj//57 ej//AB//advmod//61 tillräckligt//JJ|POS|NEU|SIN|IND|NOM//conj//52 för//PP//mark//64 att//IE//mark//64 bedöma//VB|INF|AKT//acl//61 risknivån//NN|UTR|SIN|DEF|NOM//obj//64 .//MAD//punct//8
3.2.4 Identifiera system med väsentlig risk;Slutligen//AB//advmod//1 hölls//VB|PRT|SFO//ROOT//1 ett//DT|NEU|SIN|IND//det//3 heldagsseminarium//NN|NEU|SIN|IND|NOM//nsubj:pass//1 med//PP//case//5 arbetsgruppen//NN|UTR|SIN|DEF|NOM//obl//1 för//PP//mark//8 att//IE//mark//8 diskutera//VB|INF|AKT//advcl//1 och//KN//cc//10 enas//VB|INF|SFO//conj//8 om//PP//mark//15 vilka//HD|UTR/NEU|PLU|IND//det//13 ersättningssystem//NN|NEU|PLU|IND|NOM//dislocated//15 som//HP|-|-|-//nsubj:pass//15 anses//VB|PRS|SFO//advcl//10 ha//VB|INF|AKT//xcomp//15 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//18 risk//NN|UTR|SIN|IND|NOM//obj//16 för//PP//case//21 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 utbetalningar//NN|UTR|PLU|IND|NOM//nmod//18 .//MAD//punct//1
3.2.4 Identifiera system med väsentlig risk;Arbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//31 med//PP//mark//26 att//IE//mark//26 urskilja//VB|INF|AKT//acl//23 system//NN|NEU|PLU|IND|NOM//obj//26 med//PP//case//30 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//30 risk//NN|UTR|SIN|IND|NOM//nmod//27 genomfördes//VB|PRT|SFO//parataxis//1 i//PP//case//34 två//RG|NOM//nummod//34 steg//NN|NEU|PLU|IND|NOM//obl//31 .//MAD//punct//31
3.2.4 Identifiera system med väsentlig risk;I//PP//case//39 det//DT|NEU|SIN|DEF//det//39 första//RO|NOM//amod//39 steget//NN|NEU|SIN|DEF|NOM//obl//40 diskuterades//VB|PRT|SFO//conj//31 ersättningssystem//NN|NEU|PLU|IND|NOM//nsubj:pass//40 där//HA//advmod//44 samstämmighet//NN|UTR|SIN|IND|NOM//nsubj//44 fanns//VB|PRT|SFO//advcl//40 bland//PP//case//46 deltagarna//NN|UTR|PLU|DEF|NOM//obl//44 .//MAD//punct//31
3.2.4 Identifiera system med väsentlig risk;I//PP//case//50 detta//DT|NEU|SIN|DEF//det//50 skede//NN|NEU|SIN|IND|NOM//obl//51 bedömdes//VB|PRT|SFO//conj//31 fem//RG|NOM//nummod//53 system//NN|NEU|PLU|IND|NOM//obj//51 ha//VB|INF|AKT//conj//31 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//56 risk//NN|UTR|SIN|IND|NOM//obj//54 för//PP//case//59 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 utbetalningar//NN|UTR|PLU|IND|NOM//nmod//56 .//MAD//punct//31
3.2.4 Identifiera system med väsentlig risk;Huvuddelen//NN|UTR|SIN|DEF|NOM//nsubj:pass//66 av//PP//case//63 seminariet//NN|NEU|SIN|DEF|NOM//nmod//61 kunde//VB|PRT|AKT//aux//66 därmed//AB//advmod//66 avsättas//VB|INF|SFO//parataxis//31 för//PP//case//70 det//DT|NEU|SIN|DEF//det//70 andra//RO|NOM//amod//70 steget//NN|NEU|SIN|DEF|NOM//obl//66 ,//MID//punct//70 att//IE//mark//73 diskutera//VB|INF|AKT//acl//70 och//KN//cc//76 gemensamt//AB|POS//advmod//76 enas//VB|INF|SFO//conj//73 kring//PP//case//78 ersättningssystemen//NN|NEU|PLU|DEF|NOM//obl//76 där//HA//advmod//85 deltagarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//81 omdömen//NN|NEU|PLU|IND|NOM//nsubj//85 inte//AB//advmod//85 var//VB|PRT|AKT//cop//85 lika//AB//advmod//85 samstämmiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//78 .//MAD//punct//31
3.2.4 Identifiera system med väsentlig risk;Fokus//NN|NEU|SIN|IND|NOM//advmod//31 för//PP//case//89 diskussionerna//NN|UTR|PLU|DEF|NOM//nmod//87 låg//VB|PRT|AKT//conj//31 på//PP//case//92 ersättningssystem//NN|NEU|PLU|IND|NOM//obl//90 där//HA//advmod//98 omdömena//NN|NEU|PLU|DEF|NOM//nsubj//98 i//PP//advmod//98 huvudsak//NN|UTR|SIN|IND|NOM//fixed//95 var//VB|PRT|AKT//aux:pass//98 fördelade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//92 på//PP//case//101 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//101 risk//NN|UTR|SIN|IND|NOM//obl//98 och//KN//cc//103 medelrisk//JJ|POS|UTR|SIN|IND|NOM//conj//101 .//MAD//punct//31
3.2.4 Identifiera system med väsentlig risk;Efter//PP//case//106 diskussionerna//NN|UTR|PLU|DEF|NOM//obl//107 enades//VB|PRT|SFO//conj//31 gruppen//NN|UTR|SIN|DEF|NOM//nsubj:pass//107 om//PP//mark//115 att//SN//mark//115 sammanlagt//PC|PRF|NEU|SIN|IND|NOM//advmod//112 nio//RG|NOM//nummod//113 ersättningssystem//NN|NEU|PLU|IND|NOM//nsubj:pass//115 skulle//VB|PRT|AKT//aux//115 anses//VB|INF|SFO//advcl//107 ha//VB|INF|AKT//xcomp//115 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//118 risk//NN|UTR|SIN|IND|NOM//obj//116 .//MAD//punct//31 –//RG|NOM//punct//121
3.2.4 Identifiera system med väsentlig risk;Aktivitetsersättning//NN|UTR|SIN|IND|NOM//appos//31 –//RG|NOM//punct//123 Arbetslöshetsförsäkringen//NN|UTR|SIN|DEF|NOM//conj//121 –//PAD//punct//125 Assistansersättning//NN|UTR|SIN|IND|NOM//conj//121 –//RG|NOM//punct//128 Tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//128 föräldrapenning//NN|UTR|SIN|IND|NOM//conj//121 –//RG|NOM//punct//130 Lönebidrag//NN|NEU|SIN|IND|NOM//conj//121 –//PM|NOM//punct//132 Nystartsjobb//NN|NEU|SIN|IND|NOM//conj//121 –//PAD//punct//121 Studiemedel//NN|NEU|SIN|IND|NOM//parataxis//121 utland//NN|NEU|SIN|IND|NOM//advmod//134 –//PAD//punct//137 Bostadstillägg//NN|NEU|SIN|IND|NOM//conj//121 till//PP//case//139 pensionärer//NN|UTR|PLU|IND|NOM//nmod//137 –//RG|NOM//punct//141 Dagersättning//NN|UTR|SIN|IND|NOM//conj//121 till//PP//case//143 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//141
3.2.4 Identifiera system med väsentlig risk;För//PP//case//1 vart//PN|NEU|SIN|IND|SUB/OBJ//advmod//13 och//KN//fixed//1 ett//PN|NEU|SIN|IND|SUB/OBJ//fixed//1 av//PP//case//6 dessa//DT|UTR/NEU|PLU|DEF//det//6 system//NN|NEU|PLU|IND|NOM//nmod//3 har//VB|PRS|AKT//fixed//1 förutsättningarna//NN|UTR|PLU|DEF|NOM//nsubj//1 för//PP//mark//11 att//IE//mark//11 genomföra//VB|INF|AKT//acl//1 omfattningsstudier//NN|UTR|PLU|IND|NOM//obj//11 kartlagts//VB|SUP|SFO//ROOT//13 .//MAD//punct//18
3.2.4 Identifiera system med väsentlig risk;Detta//DT|NEU|SIN|DEF//det//16 arbete//NN|NEU|SIN|IND|NOM//nsubj:pass//18 kommer//VB|PRS|AKT//aux//18 redovisas//VB|INF|SFO//parataxis//13 i//PP//case//22 en//DT|UTR|SIN|IND//det//22 kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 rapport//NN|UTR|SIN|IND|NOM//obl//18 från//PP//case//24 delegationen//NN|UTR|SIN|DEF|NOM//obl//18 .//MAD//punct//13
3.2.4 Identifiera system med väsentlig risk;I//PP//case//2 nästa//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 kapitel//NN|NEU|SIN|IND|NOM//obl//3 redogörs//VB|PRS|SFO//ROOT//3 för//PP//case//7 de//DT|UTR/NEU|PLU|DEF//det//7 huvudsakliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 risk-//NN|UTR|-|-|SMS//obl//3 och//KN//cc//9 skyddsfaktorerna//NN|UTR|PLU|DEF|NOM//conj//7 för//PP//case//12 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 utbetalningar//NN|UTR|PLU|IND|NOM//obl//3 som//HP|-|-|-//nsubj//14 framkommit//VB|SUP|AKT//acl:relcl//12 i//PP//case//18 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//advmod//17 27//RG|NOM//nummod//18 riskanalyser//NN|UTR|PLU|IND|NOM//obl//14 och//KN//cc//21 som//HP|-|-|-//nsubj//21 har//VB|PRS|AKT//conj//14 bäring//NN|UTR|SIN|IND|NOM//obj//21 på//PP//case//24 flera//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//21 av//PP//case//26 systemen//NN|NEU|PLU|DEF|NOM//nmod//24 .//MAD//punct//3

4 Observationer från riskanalyserna;I//PP//case//2 föregående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 kapitel//NN|NEU|SIN|IND|NOM//obl//3 redogjordes//VB|PRT|SFO//ROOT//3 för//PP//case//7 den//DT|UTR|SIN|DEF//det//7 systemövergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 modell//NN|UTR|SIN|IND|NOM//obl//3 som//HP|-|-|-//nsubj:pass//9 utarbetats//VB|SUP|SFO//acl:relcl//7 för//PP//mark//12 att//IE//mark//12 urskilja//VB|INF|AKT//advcl//9 ersättningssystem//NN|NEU|PLU|IND|NOM//obj//12 med//PP//case//16 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//16 risk//NN|UTR|SIN|IND|NOM//obl//12 för//PP//case//19 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 utbetalningar//NN|UTR|PLU|IND|NOM//nmod//16 .//MAD//punct//3
4 Observationer från riskanalyserna;Av//PP//case//22 analyserna//NN|UTR|PLU|DEF|NOM//nsubj//23 har//VB|PRS|AKT//aux//27 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//26 värdefulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 observationer//NN|UTR|PLU|IND|NOM//nsubj:pass//27 identifierats//VB|SUP|SFO//conj//3 .//MAD//punct//3
4 Observationer från riskanalyserna;I//PP//case//31 detta//DT|NEU|SIN|DEF//det//31 kapitel//NN|NEU|SIN|IND|NOM//obl//32 redovisas//VB|PRS|SFO//conj//3 de//DT|UTR/NEU|PLU|DEF//det//34 risk-//NN|UTR|-|-|SMS//nsubj:pass//32 och//KN//cc//36 skyddsfaktorer//NN|UTR|PLU|IND|NOM//conj//34 som//HP|-|-|-//nsubj//42 med//PP//case//41 hjälp//NN|UTR|SIN|IND|NOM//fixed//38 av//PP//fixed//38 modellen//NN|UTR|SIN|DEF|NOM//obl//42 bedöms//VB|PRS|SFO//acl:relcl//36 påverka//VB|INF|AKT//xcomp//42 risknivån//NN|UTR|SIN|DEF|NOM//obj//43 i//PP//case//46 välfärdssystemen//NN|NEU|PLU|DEF|NOM//nmod//44 .//MAD//punct//3
