Sammanfattning av kostnaderna m.m. för ett teknikskifte utifrån SR:s alternativ 2;Jämfört//PC|PRF|NEU|SIN|IND|NOM//advmod//2 med//PP//fixed//0 distributionskostnaderna//NN|UTR|PLU|DEF|NOM//obl//9 för//PP//case//5 analoga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 FM-sändningar//NN|UTR|PLU|IND|NOM//nmod//2 år//NN|NEU|SIN|IND|NOM//nmod//7 2002//RG|NOM//nummod//5 kan//VB|PRS|AKT//aux//9 SR//PM|NOM//nsubj:pass//74 ://MID//punct//9 s//NN|AN//nummod//13 utökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 resursbehov//NN|NEU|SIN|IND|NOM//nsubj:pass//22 för//PP//case//15 distributionskostnaderna//NN|UTR|PLU|DEF|NOM//nmod//13 enligt//PP//case//17 SR//PM|NOM//nmod//15 ://MID//punct//13


7.5.1 Sändningsverksamhetens omfattning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 går//VB|PRS|AKT//ROOT//1 inte//AB//advmod//1 att//IE//mark//4 bortse//VB|INF|AKT//csubj//1 ifrån//PP//compound:prt//4 att//SN//mark//15 valet//NN|NEU|SIN|DEF|NOM//nsubj//15 av//PP//case//9 distributionsteknik//NN|UTR|SIN|IND|NOM//nmod//7 för//PP//case//11 digital//JJ|POS|UTR|SIN|IND|NOM//nmod//9 ljudradio//NN|UTR|SIN|IND|NOM//conj//9 kommer//VB|PRS|AKT//aux//15 att//IE//mark//15 påverka//VB|INF|AKT//ccomp//4 distributionen//NN|UTR|SIN|DEF|NOM//obj//15 av//PP//case//18 ljudradio//NN|UTR|SIN|IND|NOM//nmod//16 under//PP//case//22 mycket//AB|POS//advmod//21 lång//JJ|POS|UTR|SIN|IND|NOM//amod//22 tid//NN|UTR|SIN|IND|NOM//obl//15 .//MAD//punct//1
7.5.1 Sändningsverksamhetens omfattning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//26 torde//VB|PRT|AKT//aux//26 ligga//VB|INF|AKT//parataxis//1 i//PP//case//30 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//29 aktörers//NN|UTR|PLU|IND|GEN//nmod:poss//30 intresse//NN|NEU|SIN|IND|NOM//obl//26 att//SN//mark//33 investeringar//NN|UTR|PLU|IND|NOM//nsubj//33 sker//VB|PRS|AKT//ccomp//26 i//PP//case//36 en//DT|UTR|SIN|IND//det//36 distributionsteknik//NN|UTR|SIN|IND|NOM//obl//33 som//HP|-|-|-//nsubj//39 långsiktigt//AB|POS//advmod//39 har//VB|PRS|AKT//acl:relcl//36 de//DT|UTR/NEU|PLU|DEF//det//42 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//42 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//39 att//IE//mark//44 nå//VB|INF|AKT//acl//42 en//DT|UTR|SIN|IND//det//47 hög//JJ|POS|UTR|SIN|IND|NOM//amod//47 räckvidd//NN|UTR|SIN|IND|NOM//obj//44 bland//PP//case//52 det//DT|NEU|SIN|DEF//det//51 absoluta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 flertalet//NN|NEU|SIN|DEF|NOM//nmod//52 konsumenter//NN|UTR|PLU|IND|NOM//obl//44 .//MAD//punct//1
7.5.1 Sändningsverksamhetens omfattning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 vore//VB|KON|PRT|AKT//cop//3 högst//AB|SUV//advmod//3 otillfredsställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//3 om//PP//case//6 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 investeringar//NN|UTR|PLU|IND|NOM//obl//3 görs//VB|PRS|SFO//advcl//3 i//PP//case//10 en//DT|UTR|SIN|IND//det//10 distributionsstandard//NN|UTR|SIN|IND|NOM//obl//7 som//HP|-|-|-//nsubj//16 på//PP//advmod//16 sikt//NN|UTR|SIN|IND|NOM//obl//16 inte//AB//advmod//16 kan//VB|PRS|AKT//aux//16 attrahera//VB|INF|AKT//acl:relcl//10 det//DT|NEU|SIN|DEF//det//19 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 flertalet//NN|NEU|SIN|DEF|NOM//nmod//20 konsumenter//NN|UTR|PLU|IND|NOM//obj//16 att//IE//mark//22 övergå//VB|INF|AKT//acl//20 från//PP//case//24 FM-sändningar//NN|UTR|PLU|IND|NOM//obl//22 till//PP//case//27 digitala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 ljudradiosändningar//NN|UTR|PLU|IND|NOM//obl//22 .//MAD//punct//3
7.5.1 Sändningsverksamhetens omfattning;Stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 investeringar//NN|UTR|PLU|IND|NOM//nsubj//31 leder//VB|PRS|AKT//parataxis//3 också//AB//advmod//31 till//PP//mark//36 att//SN//mark//36 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//36 blir//VB|PRS|AKT//advcl//31 svårare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//36 att//IE//mark//41 i//PP//case//40 framtiden//NN|UTR|SIN|DEF|NOM//obl//41 byta//VB|INF|AKT//csubj//36 distributionsteknik//NN|UTR|SIN|IND|NOM//obj//41 om//PP//case//46 någon//DT|UTR|SIN|IND//det//46 ny//JJ|POS|UTR|SIN|IND|NOM//amod//46 teknik//NN|UTR|SIN|IND|NOM//obl//41 utvecklas//VB|PRS|SFO//xcomp//41 som//HP|-|-|-//nsubj//49 visar//VB|PRS|AKT//acl:relcl//47 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//49 vara//VB|INF|AKT//cop//53 mera//AB|KOM//advmod//53 attraktiv//JJ|POS|UTR|SIN|IND|NOM//xcomp//49 för//PP//case//55 konsumenterna//NN|UTR|PLU|DEF|NOM//nmod//53 .//MAD//punct//3
7.5.1 Sändningsverksamhetens omfattning;Den//DT|UTR|SIN|DEF//det//59 tekniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//59 utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//63 inom//PP//case//62 digitala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 medier//NN|NEU|PLU|IND|NOM//nmod//59 går//VB|PRS|AKT//parataxis//3 mycket//AB|POS//advmod//65 snabbt//AB|POS//advmod//63 .//MID//punct//3
7.5.1 Sändningsverksamhetens omfattning;Om//SN//mark//75 digitala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 distributionstekniker//NN|UTR|PLU|IND|NOM//nsubj//75 inte//AB//advmod//75 inom//PP//case//73 kort//JJ|POS|UTR|SIN|IND|NOM//amod//73 tid//NN|UTR|SIN|IND|NOM//obl//75 får//VB|PRS|AKT//aux//75 fäste//NN|NEU|SIN|IND|NOM//advcl//80 på//PP//case//77 marknaden//NN|UTR|SIN|DEF|NOM//obl//75 torde//VB|PRT|AKT//aux//80 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//80 föreligga//VB|INF|AKT//parataxis//3 en//DT|UTR|SIN|IND//det//83 beaktansvärd//JJ|POS|UTR|SIN|IND|NOM//amod//83 risk//NN|UTR|SIN|IND|NOM//nsubj//80 att//SN//mark//93 både//KN//cc//86 aktörerna//NN|UTR|PLU|DEF|NOM//nsubj//93 inom//PP//case//88 radiobranschen//NN|UTR|SIN|DEF|NOM//nmod//86 och//KN//cc//93 konsumenterna//NN|UTR|PLU|DEF|NOM//nsubj//93 kommer//VB|PRS|AKT//aux//93 att//IE//mark//93 söka//VB|INF|AKT//acl//83 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//93 till//PP//case//101 nyutvecklade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//101 och//KN//cc//98 tekniskt//AB|POS//conj//96 sett//PC|PRF|NEU|SIN|IND|NOM//conj//96 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//101 tekniker//NN|UTR|PLU|IND|NOM//obl//93 .//MAD//punct//3
7.5.1 Sändningsverksamhetens omfattning;Det//DT|NEU|SIN|DEF//det//106 värsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//106 tänkbara//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//106 scenariot//NN|NEU|SIN|DEF|NOM//nsubj//107 vore//VB|KON|PRT|AKT//parataxis//3 om//SN//case//109 radiolyssnandet//NN|NEU|SIN|DEF|NOM//obl//107 i//PP//case//111 framtiden//NN|UTR|SIN|DEF|NOM//nmod//109 kommer//VB|PRS|AKT//aux//114 att//IE//mark//114 minska//VB|INF|AKT//csubj//3 och//KN//cc//116 radiomediet//NN|NEU|SIN|DEF|NOM//conj//114 marginaliseras//VB|PRS|SFO//conj//3 just//AB//advmod//117 på//PP//mark//128 grund//NN|UTR|SIN|IND|NOM//fixed//119 av//PP//fixed//119 att//SN//mark//128 den//DT|UTR|SIN|DEF//det//124 distributionsteknik//NN|UTR|SIN|IND|NOM//nsubj//128 som//HP|-|-|-//nsubj:pass//126 valts//VB|SUP|SFO//acl:relcl//124 inte//AB//advmod//126 har//VB|PRS|AKT//advcl//117 de//DT|UTR/NEU|PLU|DEF//det//130 förutsättningar//NN|UTR|PLU|IND|NOM//obj//128 som//HP|-|-|-//nsubj:pass//132 krävs//VB|PRS|SFO//acl:relcl//130 för//PP//mark//137 att//SN//mark//137 sändningarna//NN|UTR|PLU|DEF|NOM//nsubj//137 skall//VB|PRS|AKT//aux//137 nå//VB|INF|AKT//advcl//132 en//DT|UTR|SIN|IND//det//140 hög//JJ|POS|UTR|SIN|IND|NOM//amod//140 räckvidd//NN|UTR|SIN|IND|NOM//obj//137 bland//PP//case//142 allmänheten//NN|UTR|SIN|DEF|NOM//nmod//140 .//MAD//punct//3
7.5.1 Sändningsverksamhetens omfattning;Den//DT|UTR|SIN|DEF//det//2 hittillsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 försöksverksamheten//NN|UTR|SIN|DEF|NOM//nsubj//16 i//PP//case//4 Sverige//PM|NOM//nmod//2 har//VB|PRS|AKT//aux//16 ,//MID//punct//7 sett//PC|PRF|NEU|SIN|IND|NOM//conj//5 utifrån//PP//case//9 antalet//NN|NEU|SIN|DEF|NOM//obl//11 sålda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//11 mottagare//NN|UTR|PLU|IND|NOM//obj//5 ,//MID//punct//11 i//PP//case//14 princip//NN|UTR|SIN|IND|NOM//obl//16 inte//AB//advmod//16 bidragit//VB|SUP|AKT//ROOT//16 till//PP//case//19 någon//DT|UTR|SIN|IND//det//19 efterfrågan//NN|UTR|SIN|IND|NOM//obl//16 alls//AB//nmod//19 hos//PP//case//22 konsumenterna//NN|UTR|PLU|DEF|NOM//nmod//19 att//IE//mark//24 ta//VB|INF|AKT//acl//22 del//NN|UTR|SIN|IND|NOM//obj//24 av//PP//case//27 DAB-sändningarna//NN|UTR|PLU|DEF|NOM//nmod//25 .//MAD//punct//16
7.5.1 Sändningsverksamhetens omfattning;Även//AB//advmod//30 medvetenheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//41 om//PP//case//32 DAB-sändningarna//NN|UTR|PLU|DEF|NOM//nmod//30 ute//AB//advmod//37 i//PP//case//37 det//DT|NEU|SIN|DEF//det//37 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 samhället//NN|NEU|SIN|DEF|NOM//obl//41 måste//VB|PRS|AKT//aux//41 år//NN|NEU|SIN|IND|NOM//nmod//40 2003//RG|NOM//obl//41 betraktas//VB|INF|SFO//parataxis//16 som//KN//mark//44 mycket//AB|POS//advmod//44 låg//JJ|POS|UTR|SIN|IND|NOM//xcomp//41 .//MAD//punct//41
7.5.1 Sändningsverksamhetens omfattning;Utbudet//NN|NEU|SIN|DEF|NOM//nsubj//50 av//PP//case//48 DAB-mottagare//NN|UTR|PLU|IND|NOM//nmod//46 är//VB|PRS|AKT//cop//50 ringa//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//41 ,//MID//punct//50 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//56 är//VB|PRS|AKT//cop//56 fortfarande//AB//advmod//56 mycket//AB|POS//advmod//56 dyrare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//16 än//KN//case//59 vanliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 FM-mottagare//NN|UTR|PLU|IND|NOM//obl//56 samt//KN//cc//64 generellt//AB|POS//advmod//64 sett//PC|PRF|NEU|SIN|IND|NOM//aux//64 inte//AB//advmod//64 anpassade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//56 för//PP//case//66 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//69 än//KN//case//69 enklare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//69 tilläggstjänster//NN|UTR|PLU|IND|NOM//obl//64 .//MAD//punct//16
7.5.1 Sändningsverksamhetens omfattning;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//2 kan//VB|PRS|AKT//aux//2 antas//VB|INF|SFO//ROOT//2 att//SN//mark//15 det//DT|NEU|SIN|DEF//det//6 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 flertalet//NN|NEU|SIN|DEF|NOM//nmod//8 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 konsumenter//NN|UTR|PLU|IND|NOM//nsubj//15 även//AB//advmod//11 i//PP//case//11 framtiden//NN|UTR|SIN|DEF|NOM//obl//15 kommer//VB|PRS|AKT//aux//15 att//IE//mark//15 vara//VB|INF|AKT//cop//15 tveksamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//2 till//PP//mark//18 att//IE//mark//18 skaffa//VB|INF|AKT//advcl//15 DAB-mottagare//NN|UTR|PLU|IND|NOM//obj//18 innan//SN//mark//24 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 i//PP//case//23 DAB-sändningarna//NN|UTR|PLU|DEF|NOM//obl//24 finns//VB|PRS|SFO//advcl//18 ett//DT|NEU|SIN|IND//det//26 programutbud//NN|NEU|SIN|IND|NOM//nsubj//24 som//KN//nsubj//32 i//PP//case//29 mångsidighet//NN|UTR|SIN|IND|NOM//obl//32 och//KN//cc//31 attraktivitet//NN|UTR|SIN|IND|NOM//conj//29 överträffar//VB|PRS|AKT//acl:relcl//26 FM-sändningarna//NN|UTR|PLU|DEF|NOM//obj//32 .//MID//punct//2
7.5.1 Sändningsverksamhetens omfattning;Att//SN//mark//37 DAB-sändningarna//NN|UTR|PLU|DEF|NOM//nsubj//37 har//VB|PRS|AKT//advcl//2 en//DT|UTR|SIN|IND//det//41 förhållandevis//AB//advmod//40 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 täckning//NN|UTR|SIN|IND|NOM//obj//37 och//KN//cc//48 att//SN//mark//48 konsumenterna//NN|UTR|PLU|DEF|NOM//nsubj//48 i//PP//case//46 princip//NN|UTR|SIN|IND|NOM//nmod//44 är//VB|PRS|AKT//cop//48 övertygade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//37 om//PP//mark//54 att//SN//mark//54 DAB-standarden//NN|UTR|SIN|DEF|NOM//nsubj//54 kommer//VB|PRS|AKT//aux//54 att//IE//mark//54 utgöra//VB|INF|AKT//advcl//48 det//DT|NEU|SIN|DEF//det//57 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 distributionssystemet//NN|NEU|SIN|DEF|NOM//obj//54 för//PP//case//59 ljudradio//NN|UTR|SIN|IND|NOM//nmod//57 och//KN//cc//62 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 tilläggstjänster//NN|UTR|PLU|IND|NOM//conj//59 ,//MID//punct//37 är//VB|PRS|AKT//cop//66 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 omständigheter//NN|UTR|PLU|IND|NOM//conj//37 som//HP|-|-|-//nsubj//68 har//VB|PRS|AKT//acl:relcl//66 betydelse//NN|UTR|SIN|IND|NOM//obj//68 för//PP//mark//73 huruvida//SN//mark//73 konsumenterna//NN|UTR|PLU|DEF|NOM//nsubj//73 väljer//VB|PRS|AKT//advcl//68 att//IE//mark//75 skaffa//VB|INF|AKT//xcomp//73 DAB-mottagare//NN|UTR|PLU|IND|NOM//obj//75 .//MAD//punct//2
7.5.1 Sändningsverksamhetens omfattning;DAB-standardens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 framgång//NN|UTR|SIN|IND|NOM//nsubj//4 i//PP//case//3 Sverige//PM|NOM//nmod//1 är//VB|PRS|AKT//cop//6 vidare//AB|KOM//advmod//4 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//57 av//PP//case//9 DABstandardens//NN|UTR|SIN|DEF|GEN//nmod:poss//9 framgång//NN|UTR|SIN|IND|NOM//nmod//6 i//PP//case//12 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 länder//NN|NEU|PLU|IND|NOM//nmod//9 ,//MID//punct//6 företrädesvis//AB//advmod//16 de//DT|UTR/NEU|PLU|DEF//det//16 europeiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//appos//6 .//MAD//punct//6
7.5.1 Sändningsverksamhetens omfattning;Om//SN//mark//21 DAB-utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//21 inte//AB//advmod//21 tar//VB|PRS|AKT//advcl//30 fart//NN|UTR|SIN|IND|NOM//obj//21 eller//KN//cc//24 avstannar//VB|PRS|AKT//conj//21 i//PP//case//29 de//DT|UTR/NEU|PLU|DEF//det//29 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 europeiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 länderna//NN|NEU|PLU|DEF|NOM//obl//24 ligger//VB|PRS|AKT//parataxis//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 mycket//AB|POS//advmod//33 nära//AB|POS//advmod//30 till//PP//case//35 hands//NN|UTR|SIN|IND|NOM//obl//30 att//SN//mark//40 DAB-utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj:pass//40 kommer//VB|PRS|AKT//aux//40 att//IE//mark//40 påverkas//VB|INF|SFO//advcl//30 negativt//AB|POS//advmod//40 även//AB//advmod//44 i//PP//case//44 Sverige//PM|NOM//obl//40 .//MAD//punct//30
7.5.1 Sändningsverksamhetens omfattning;På//PP//case//48 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 sätt//NN|NEU|SIN|IND|NOM//obl//49 torde//VB|PRT|AKT//aux//57 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//49 för//PP//case//54 en//DT|UTR|SIN|IND//det//54 positiv//JJ|POS|UTR|SIN|IND|NOM//amod//54 DAB-utveckling//NN|UTR|SIN|IND|NOM//obl//49 i//PP//case//56 Sverige//PM|NOM//nmod//54 krävas//VB|INF|SFO//ROOT//57 att//SN//mark//65 DAB-utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//65 i//PP//case//63 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 europeiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 länder//NN|NEU|PLU|IND|NOM//nmod//59 måste//VB|PRS|AKT//aux//65 komma//VB|INF|AKT//ccomp//57 igång//PL//compound:prt//65 .//MAD//punct//57
7.5.1 Sändningsverksamhetens omfattning;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//69 beror//VB|PRS|AKT//parataxis//57 på//PP//mark//77 att//SN//mark//77 den//DT|UTR|SIN|DEF//det//74 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//74 marknaden//NN|UTR|SIN|DEF|NOM//nsubj//77 är//VB|PRS|AKT//cop//77 för//AB//advmod//77 liten//JJ|POS|UTR|SIN|IND|NOM//xcomp//69 att//IE//mark//81 ensam//JJ|POS|UTR|SIN|IND|NOM//nsubj//81 kunna//VB|INF|AKT//aux//81 driva//VB|INF|AKT//acl//77 den//DT|UTR|SIN|DEF//det//84 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//84 DAB-utvecklingen//NN|UTR|SIN|DEF|NOM//obj//81 ,//MID//punct//86 jfr//VB|AN//conj//69 avsnitt//NN|NEU|SIN|IND|NOM//nmod//88 1.5.1//RG|NOM//obj//86 .//MID//punct//57
7.5.1 Sändningsverksamhetens omfattning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//91 finns//VB|PRS|SFO//parataxis//57 här//AB//advmod//91 en//DT|UTR|SIN|IND//det//94 insikt//NN|UTR|SIN|IND|NOM//nsubj//91 om//PP//mark//112 att//SN//mark//112 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//98 länder//NN|NEU|PLU|IND|NOM//nsubj//112 ,//MID//punct//98 såsom//KN//mark//101 Tyskland//PM|NOM//appos//98 ,//MID//punct//103 Frankrike//PM|NOM//conj//101 och//KN//cc//105 Storbritannien//PM|NOM//conj//101 ,//MID//punct//98 i//PP//case//109 högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//109 grad//NN|UTR|SIN|IND|NOM//obl//112 kommer//VB|PRS|AKT//aux//112 att//IE//mark//112 påverka//VB|INF|AKT//acl//94 också//AB//advmod//112 den//DT|UTR|SIN|DEF//det//116 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//116 DAB-utvecklingen//NN|UTR|SIN|DEF|NOM//obj//112 .//MAD//punct//57
7.5.1 Sändningsverksamhetens omfattning;Om//SN//mark//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 redan//AB//advmod//3 nu//AB//advmod//5 kan//VB|PRS|AKT//aux//5 bedömas//VB|INF|SFO//advcl//37 att//SN//mark//9 DAB-standarden//NN|UTR|SIN|DEF|NOM//nsubj//9 inte//AB//advmod//9 har//VB|PRS|AKT//ccomp//5 de//DT|UTR/NEU|PLU|DEF//det//11 förutsättningar//NN|UTR|PLU|IND|NOM//obj//9 som//HP|-|-|-//nsubj:pass//13 krävs//VB|PRS|SFO//acl:relcl//11 för//PP//mark//20 att//IE//mark//20 i//PP//case//17 framtiden//NN|UTR|SIN|DEF|NOM//obl//20 komma//VB|INF|AKT//aux//20 att//IE//mark//20 utgöra//VB|INF|AKT//advcl//13 det//DT|NEU|SIN|DEF//det//23 huvudsakliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 distributionssystemet//NN|NEU|SIN|DEF|NOM//obj//20 för//PP//case//25 ljudradio//NN|UTR|SIN|IND|NOM//nmod//23 och//KN//cc//28 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 tilläggstjänster//NN|UTR|PLU|IND|NOM//conj//25 och//KN//cc//32 på//PP//case//31 sikt//NN|UTR|SIN|IND|NOM//obl//32 ersätta//VB|INF|AKT//conj//20 FM-sändningarna//NN|UTR|PLU|DEF|NOM//obj//32 ,//MID//punct//37 kan//VB|PRS|AKT//aux//37 ställning//NN|UTR|SIN|IND|NOM//nsubj:pass//37 tas//VB|INF|SFO//ROOT//37 för//PP//mark//40 att//IE//mark//40 upphöra//VB|INF|AKT//advcl//37 med//PP//case//43 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 DAB-sändningar//NN|UTR|PLU|IND|NOM//obl//40 .//MAD//punct//37
7.5.1 Sändningsverksamhetens omfattning;Om//SN//mark//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 vid//PP//case//4 en//DT|UTR|SIN|IND//det//4 bedömning//NN|UTR|SIN|IND|NOM//obl//5 framstår//VB|PRS|AKT//advcl//12 som//KN//mark//7 osäkert//JJ|POS|NEU|SIN|IND|NOM//xcomp//5 huruvida//SN//mark//12 DABstandarden//NN|UTR|SIN|DEF|NOM//nsubj//12 kommer//VB|PRS|AKT//aux//12 att//IE//mark//12 bli//VB|INF|AKT//advcl//21 det//DT|NEU|SIN|DEF//det//15 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 distributionssystemet//NN|NEU|SIN|DEF|NOM//xcomp//12 för//PP//case//17 ljudradio//NN|UTR|SIN|IND|NOM//nmod//15 och//KN//cc//20 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 tilläggstjänster//NN|UTR|PLU|IND|NOM//conj//17 blir//VB|PRS|AKT//advcl//76 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//21 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//xcomp//21 att//IE//mark//25 göra//VB|INF|AKT//acl//23 en//DT|UTR|SIN|IND//det//27 avvägning//NN|UTR|SIN|IND|NOM//obj//25 mellan//PP//case//29 handlingsalternativen//NN|NEU|PLU|DEF|NOM//nmod//31 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//31 sändningsverksamhet//NN|UTR|SIN|IND|NOM//nmod//27 och//KN//cc//33 upphörande//NN|NEU|SIN|IND|NOM//conj//31 av//PP//case//35 DAB-sändningarna//NN|UTR|PLU|DEF|NOM//obl//33 .//MAD//punct//21
7.5.1 Sändningsverksamhetens omfattning;Vad//HP|NEU|SIN|IND//nsubj//51 som//HP|-|-|-//nsubj//39 blir//VB|PRS|AKT//acl:relcl//37 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//39 för//PP//case//43 denna//DT|UTR|SIN|DEF//det//43 avvägning//NN|UTR|SIN|IND|NOM//obl//39 är//VB|PRS|AKT//cop//37 om//SN//case//46 kostnaderna//NN|UTR|PLU|DEF|NOM//nmod//37 för//PP//case//50 en//DT|UTR|SIN|IND//det//50 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//50 sändningsverksamhet//NN|UTR|SIN|IND|NOM//nmod//46 bedöms//VB|PRS|SFO//advcl//21 vara//VB|INF|AKT//cop//53 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//51 än//KN//case//57 den//DT|UTR|SIN|DEF//det//57 förväntade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//57 nyttan//NN|UTR|SIN|DEF|NOM//nmod//53 med//PP//case//61 en//DT|UTR|SIN|IND//det//61 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//61 verksamhet//NN|UTR|SIN|IND|NOM//nmod//57 eller//KN//cc//63 inte//AB//advmod//61 .//MID//punct//21
7.5.1 Sändningsverksamhetens omfattning;Om//SN//mark//67 kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj//67 bedöms//VB|PRS|SFO//advcl//76 överstiga//VB|INF|AKT//amod//69 nyttan//NN|UTR|SIN|DEF|NOM//obj//67 med//PP//case//73 en//DT|UTR|SIN|IND//det//73 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//73 sändningsverksamhet//NN|UTR|SIN|IND|NOM//obl//67 vore//VB|KON|PRT|AKT//cop//76 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//76 naturligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//76 att//SN//mark//81 DAB-sändningarna//NN|UTR|PLU|DEF|NOM//nsubj//81 i//PP//case//80 Sverige//PM|NOM//nmod//78 upphör//VB|PRS|AKT//csubj//76 för//PP//case//85 en//DT|UTR|SIN|IND//det//85 obestämd//JJ|POS|UTR|SIN|IND|NOM//amod//85 tidsperiod//NN|UTR|SIN|IND|NOM//obl//81 .//MAD//punct//76
