
6.1 Pilkorsväldet oktober till december 1944 / Svenska beskickningen i Budapest hårt ansatt;December//NN|UTR|SIN|IND|NOM//nsubj//5 1944//RG|NOM//nummod//0 var//VB|PRT|AKT//cop//5 en//DT|UTR|SIN|IND//det//5 kritisk//JJ|POS|UTR|SIN|IND|NOM//amod//5 månad//NN|UTR|SIN|IND|NOM//ROOT//5 ,//MID//punct//10 inte//AB//advmod//10 bara//AB//advmod//10 för//PP//case//10 legationen//NN|UTR|SIN|DEF|NOM//nmod//5 i//PP//case//12 Moskva//PM|NOM//nmod//10 ,//MID//punct//16 utan//KN//cc//16 desto//AB//advmod//16 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//5 för//PP//case//18 legationen//NN|UTR|SIN|DEF|NOM//obl//16 i//PP//case//20 Budapest//PM|NOM//nmod//18 .//MAD//punct//5
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;Grafström//PM|NOM//nsubj//1 beskrev//VB|PRT|AKT//ROOT//1 inte//AB//advmod//1 Wallenberg//PM|NOM//obj//1 som//KN//mark//5 legationssekreterare//NN|UTR|SIN|IND|NOM//xcomp//1 ,//MID//punct//1 utan//KN//cc//38 som//HP|-|-|-//case//12 ”//VB|PRS|AKT//punct//12 den//DT|UTR|SIN|DEF//det//12 unge//JJ|POS|MAS|SIN|DEF|NOM//amod//12 Raul//PM|NOM//nmod//28 Wallenberg//PM|NOM//flat:name//12 som//HP|-|-|-//nsubj:pass//15 sändes//VB|PRT|SFO//acl:cleft//12 ned//PL//compound:prt//15 för//PP//mark//22 att//IE//mark//22 med//PP//case//21 amerikanska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 pengar//NN|UTR|PLU|IND|NOM//obl//22 hjälpa//VB|INF|AKT//advcl//12 de//DT|UTR/NEU|PLU|DEF//det//25 förföljda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//25 judarna//NN|UTR|PLU|DEF|NOM//obj//22 ”//PAD//punct//12 .//MAD//punct//12
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;Kopplingen//NN|UTR|SIN|DEF|NOM//nsubj:pass//38 mellan//PP//case//32 Raoul//PM|NOM//nmod:poss//32 Wallenbergs//PM|GEN//flat//30 uppdrag//NN|NEU|SIN|IND|NOM//nmod//28 och//KN//cc//36 ”//PAD//punct//36 amerikanska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 pengar//NN|UTR|PLU|IND|NOM//conj//32 ”//PAD//punct//28 upplevdes//VB|PRT|SFO//advcl//1 som//KN//mark//41 tillräckligt//AB|POS//advmod//41 stark//JJ|POS|UTR|SIN|IND|NOM//xcomp//38 för//PP//mark//44 att//IE//mark//44 föranleda//VB|INF|AKT//advcl//38 Grafström//PM|NOM//obj//44 att//IE//mark//48 främst//AB|SUV//advmod//48 använda//VB|INF|AKT//xcomp//38 denna//DT|UTR|SIN|DEF//det//50 statusmarkör//NN|UTR|SIN|IND|NOM//obj//48 snarare//AB|KOM//advmod//48 än//KN//case//54 titeln//NN|UTR|SIN|DEF|NOM//nmod//54 legationssekreterare//NN|UTR|SIN|IND|NOM//obl//48 .//MAD//punct//1
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;Grafström//PM|NOM//nsubj//1 sände//VB|PRT|AKT//ROOT//1 en//DT|UTR|SIN|IND//det//3 instruktion//NN|UTR|SIN|IND|NOM//obj//1 till//PP//case//5 Per//PM|NOM//obl//1 Anger//PM|NOM//flat//5 rörande//PP//case//9 Wallenbergs//PM|GEN//nmod:poss//9 uppdrag//NN|NEU|SIN|IND|NOM//obl//1 den//DT|UTR|SIN|DEF//det//12 6//RO|NOM//nummod//12 juli//NN|UTR|SIN|IND|NOM//obl//1 1944//RG|NOM//nummod//12 ,//MID//punct//12 som//HP|-|-|-//nsubj//16 visar//VB|PRS|AKT//acl:relcl//12 att//SN//mark//21 han//PN|UTR|SIN|DEF|SUB//nsubj//21 var//VB|PRT|AKT//cop//21 väl//AB|POS//advmod//21 insatt//PC|PRF|UTR|SIN|IND|NOM//ccomp//16 både//KN//advmod//24 i//PP//case//24 omständigheterna//NN|UTR|PLU|DEF|NOM//obl//21 kring//PP//case//28 Raoul//PM|NOM//nmod:poss//28 Wallenbergs//PM|GEN//flat//26 rekrytering//NN|UTR|SIN|IND|NOM//nmod//24 ,//MID//punct//38 och//KN//cc//38 det//DT|NEU|SIN|DEF//det//33 speciella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//33 uppdragets//NN|NEU|SIN|DEF|GEN//nmod:poss//34 ”//PAD//obl//38 ytterst//AB|SUV//advmod//36 delikata//JJ|POS|UTR/NEU|SIN|DEF|NOM//nmod:poss//38 ”//PAD//punct//38 natur//NN|UTR|SIN|IND|NOM//conj//1 (//PAD//punct//38 P//NN|AN//appos//38 2//RO|NOM//nummod//40 Eu//NN|AN//conj//40 ,//MID//punct//44 6/7-1944//RG|NOM//conj//38 )//PAD//punct//38 .//MAD//punct//38
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;I//PP//case//48 egenskap//NN|UTR|SIN|IND|NOM//appos//38 av//PP//case//51 biträdande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//51 polchef//NN|UTR|SIN|IND|NOM//nmod//48 ,//MID//punct//48 hade//VB|PRT|AKT//conj//1 han//PN|UTR|SIN|DEF|SUB//nsubj//53 sannolikt//AB|POS//advmod//53 tillgång//NN|UTR|SIN|IND|NOM//obj//53 till//PP//case//60 ytterst//AB|SUV//advmod//59 initierad//PC|PRF|UTR|SIN|IND|NOM//amod//60 information//NN|UTR|SIN|IND|NOM//nmod//56 direkt//AB|POS//advmod//53 från//PP//case//63 Boheman//PM|NOM//obl//53 och//KN//cc//68 var//VB|PRT|AKT//cop//68 kanske//AB//advmod//68 inte//AB//advmod//68 representativ//JJ|POS|UTR|SIN|IND|NOM//conj//53 för//PP//case//73 den//DT|UTR|SIN|DEF//det//72 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//72 UD-personalens//NN|UTR|SIN|DEF|GEN//nmod:poss//73 syn//NN|UTR|SIN|IND|NOM//obl//68 på//PP//case//76 Raoul//PM|NOM//nmod:poss//76 Wallenberg//PM|NOM//nmod//73 .//MAD//punct//1
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 ytterligare//AB|KOM//advmod//3 ett//DT|NEU|SIN|IND//det//4 omdöme//NN|NEU|SIN|IND|NOM//nsubj//1 om//PP//case//7 Raoul//PM|NOM//nmod:poss//7 Wallenberg//PM|NOM//nmod//4 (//PAD//punct//7 som//HP|-|-|-//nsubj:pass//11 därtill//AB//advmod//11 formulerades//VB|PRT|SFO//acl:relcl//7 just//AB//advmod//15 runt//PP//case//14 årsskiftet//NN|NEU|SIN|DEF|NOM//nmod//15 1944–45//NN|NEU|SIN|IND|NOM//obl//11 )//PAD//punct//1 som//HP|-|-|-//nsubj//18 är//VB|PRS|AKT//advcl//1 av//PP//case//20 intresse//NN|NEU|SIN|IND|NOM//obl//18 .//MAD//punct//1
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;Den//DT|UTR|SIN|DEF//det//24 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 anmärkningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//25 gjordes//VB|PRT|SFO//parataxis//1 av//PP//case//29 det//DT|NEU|SIN|DEF//det//29 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 sändebudet//NN|NEU|SIN|DEF|NOM//obl:agent//25 i//PP//case//31 Berlin//PM|NOM//nmod//29 Arvid//PM|NOM//flat//31 Richert//PM|NOM//obl//25 och//KN//cc//35 rör//VB|PRS|AKT//conj//25 Raoul//PM|NOM//nmod:poss//37 Wallenbergs//PM|GEN//nmod:poss//38 verksamhet//NN|UTR|SIN|IND|NOM//obj//35 .//MAD//punct//25
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;Som//HP|-|-|-//mark//42 ovan//AB//advmod//42 nämnts//VB|SUP|SFO//advcl//43 hade//VB|PRT|AKT//aux//49 Adolf//PM|NOM//nsubj//49 Eichmann//PM|NOM//flat//44 i//PP//case//47 december//NN|UTR|SIN|IND|NOM//obl//49 1944//RG|NOM//nummod//47 sagt//VB|SUP|AKT//conj//1 att//SN//mark//52 han//PN|UTR|SIN|DEF|SUB//nsubj//52 avsåg//VB|PRT|AKT//ccomp//49 ”//PAD//obj//52 låta//VB|INF|AKT//xcomp//52 skjuta//VB|INF|AKT//xcomp//54 judehunden//NN|UTR|SIN|DEF|NOM//nmod//57 Wallenberg//PM|NOM//obj//55 ”//PM|NOM//obj//52 (//PAD//punct//62 HP//PM|NOM//nmod:poss//62 1//RG|NOM//nummod//62 Eu//NN|AN//appos//49 ,//MID//punct//64 15/12-1944//RG|NOM//conj//62 )//PAD//punct//62 .//MAD//punct//1
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;Beskickningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//70 i//PP//case//69 Berlin//PM|NOM//nmod//67 instruerades//VB|PRT|SFO//parataxis//1 med//PP//case//72 anledning//NN|UTR|SIN|IND|NOM//obl//70 av//PP//case//75 detta//DT|NEU|SIN|DEF//det//75 hot//NN|NEU|SIN|IND|NOM//nmod//72 att//IE//mark//77 protestera//VB|INF|AKT//acl//75 vid//PP//case//80 tyska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//80 utrikesministeriet//NN|NEU|SIN|DEF|NOM//obl//77 .//MID//punct//1
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;Richert//PM|NOM//nsubj//83 framförde//VB|PRT|AKT//parataxis//1 denna//DT|UTR|SIN|DEF//det//85 protest//NN|UTR|SIN|IND|NOM//obj//83 den//DT|UTR|SIN|DEF//det//88 17//RG|NOM//nummod//88 december//NN|UTR|SIN|IND|NOM//obl//83 1944//RG|NOM//nummod//88 .//MAD//punct//83
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;I//PP//case//93 ett//DT|NEU|SIN|IND//det//93 handbrev//NN|NEU|SIN|IND|NOM//obl//83 till//PP//case//95 chefen//NN|UTR|SIN|DEF|NOM//nmod//93 för//PP//case//97 UD//PM|NOM//nmod//95 ://MID//punct//93 s//NN|AN//nummod//101 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//101 avdelning//NN|UTR|SIN|IND|NOM//nmod//102 Eric//PM|NOM//nmod//104 von//PM|NOM//nmod//104 Post//PM|NOM//appos//93 av//PP//case//108 den//DT|UTR|SIN|DEF//det//108 23//RG|NOM//nummod//108 december//NN|UTR|SIN|IND|NOM//nmod//104 1944//RG|NOM//nummod//108 ,//MID//punct//83 skrev//VB|PRT|AKT//parataxis//83 Richert//PM|NOM//nsubj//111 ://MAD//punct//83
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;I//PP//case//1 anslutning//NN|UTR|SIN|IND|NOM//obl//13 till//PP//case//4 mitt//PS|NEU|SIN|DEF//nmod:poss//4 handbrev//NN|NEU|SIN|IND|NOM//nmod//1 den//DT|UTR|SIN|DEF//det//6 17//RG|NOM//nummod//7 ds//NN|AN//punct//1 rörande//PP//case//9 hotet//NN|NEU|SIN|DEF|NOM//nmod//1 mot//PP//case//12 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 Budapestbeskickningen//NN|UTR|SIN|DEF|NOM//nmod//9 ber//VB|PRS|AKT//ROOT//13 jag//PN|UTR|SIN|DEF|SUB//nsubj//13 härmed//AB//advmod//13 få//VB|INF|AKT//aux//17 meddela//VB|INF|AKT//xcomp//13 ,//MID//punct//13 att//SN//mark//24 envoyén//NN|UTR|SIN|DEF|NOM//nmod//21 von//PM|NOM//nmod:poss//22 Erdmannsdorff//PM|NOM//nsubj//24 idag//AB//advmod//24 omtalat//PC|PRF|NEU|SIN|IND|NOM//ccomp//13 ,//MID//punct//24 att//SN//mark//29 man//PN|UTR|SIN|IND|SUB//nsubj//29 nu//AB//advmod//29 mottagit//VB|SUP|AKT//advcl//24 svar//NN|NEU|SIN|IND|NOM//obj//29 från//PP//case//32 Budapest//PM|NOM//obl//29 i//PP//case//34 anledning//NN|UTR|SIN|IND|NOM//obl//29 av//PP//case//37 det//DT|NEU|SIN|DEF//det//37 telegram//NN|NEU|SIN|IND|NOM//nmod//34 ,//MID//punct//37 som//HP|-|-|-//nsubj:pass//42 i//PP//advmod//42 söndags//NN|UTR|SIN|IND|GEN//fixed//40 expedierades//VB|PRT|SFO//acl:relcl//37 från//PP//case//45 Auswärtiges//PM|GEN//nmod:poss//45 Amt//PM|NOM//obl//42 .//MAD//punct//13
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;I//PP//case//48 svaret//NN|NEU|SIN|DEF|NOM//obl//51 hade//VB|PRT|AKT//aux//51 ej//AB//advmod//51 bestritts//VB|INF|SFO//parataxis//13 ,//MID//punct//75 att//SN//mark//75 yttranden//NN|NEU|PLU|IND|NOM//nsubj:pass//75 i//PP//case//57 den//DT|UTR|SIN|DEF//det//57 riktning//NN|UTR|SIN|IND|NOM//nmod//54 som//HP|-|-|-//nsubj:pass//61 av//PP//case//60 oss//PN|UTR|PLU|DEF|OBJ//obl//61 angivits//VB|SUP|SFO//acl:relcl//57 (//PAD//punct//54 om//PP//mark//71 att//SN//mark//71 ”//PAD//punct//66 judehunden//NN|UTR|SIN|DEF|NOM//nsubj:pass//71 ”//PM|NOM//nmod//68 Wallenberg//PM|NOM//nmod//66 kommer//VB|PRS|AKT//aux//71 att//IE//mark//71 skjutas//VB|INF|SFO//acl//54 )//PAD//punct//54 kunde//VB|PRT|AKT//aux//75 ha//VB|INF|AKT//aux//75 fällts//VB|SUP|SFO//advcl//51 ,//MID//punct//78 men//KN//cc//78 framhållits//VB|SUP|SFO//conj//75 ,//MID//punct//78 att//SN//mark//96 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//96 i//PP//advmod//87 så//AB//fixed//82 fall//NN|NEU|SIN|IND|NOM//fixed//82 självfallet//AB|POS//advmod//86 ej//AB//fixed//82 vore//VB|KON|PRT|AKT//advcl//96 att//IE//mark//89 ta//VB|INF|AKT//csubj//87 på//PP//case//91 allvar//NN|NEU|SIN|IND|NOM//obl//89 .//MAD//punct//87
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//96 borde//VB|PRT|AKT//aux//96 emellertid//AB//advmod//96 ses//VB|INF|SFO//ccomp//78 mot//PP//case//98 bakgrunden//NN|UTR|SIN|DEF|NOM//obl//96 av//PP//mark//107 att//SN//mark//107 anledning//NN|UTR|SIN|IND|NOM//nsubj//107 till//PP//case//103 kritik//NN|UTR|SIN|IND|NOM//nmod//101 ”//PAD//punct//105 öfters//NN|UTR|PLU|IND|GEN//nmod//101 ”//PAD//punct//107 förelegat//VB|SUP|AKT//acl//98 mot//PP//case//110 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 beskickningens//NN|UTR|SIN|DEF|GEN//obl//107 ”//PM|NOM//punct//112 Judenbüro//NN|UTR|SIN|IND|NOM//nmod//110 ”//RG|NOM//punct//112 ,//MID//punct//113 alldeles//AB//advmod//116 särskilt//AB//advmod//119 mot//PP//case//119 legationssekreteraren//NN|UTR|SIN|DEF|NOM//nmod//119 Wallenberg//PM|NOM//obl//107 [//PAD//punct//107 …//MAD//punct//13 ]//PAD//punct//13 .//MAD//punct//13
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;Herr//NN|UTR|SIN|IND|NOM//nmod//125 von//PM|NOM//nmod:poss//126 Erdmannsdorff//PM|NOM//nsubj//128 var//VB|PRT|AKT//cop//128 angelägen//JJ|POS|UTR|SIN|IND|NOM//parataxis//13 om//PP//mark//136 att//SN//mark//136 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//136 i//PP//case//134 objektivitetens//NN|UTR|SIN|DEF|GEN//nmod:poss//134 intresse//NN|NEU|SIN|IND|NOM//obl//136 skulle//VB|PRT|AKT//aux//136 framföras//VB|INF|SFO//acl//128 till//PP//case//138 Stockholm//PM|NOM//obl//136 ,//MID//punct//142 vilket//HP|NEU|SIN|IND//obj//142 jag//PN|UTR|SIN|DEF|SUB//nsubj//142 lovade//VB|PRT|AKT//advcl//136 ,//MID//punct//142 med//PP//mark//145 framhållande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//142 av//PP//mark//152 att//SN//mark//152 vad//HP|NEU|SIN|IND//dislocated//152 som//HP|-|-|-//case//152 från//PP//case//152 ungerskt//JJ|POS|NEU|SIN|IND|NOM//amod//152 regeringshåll//NN|NEU|SIN|IND|NOM//obl//142 än//KN//mark//154 vore//VB|KON|PRT|AKT//acl//152 att//IE//mark//156 säga//VB|INF|AKT//csubj//154 särskilt//AB//advmod//156 om//PP//case//161 herr//NN|UTR|SIN|IND|NOM//nmod//160 Wallenbergs//PM|GEN//nmod:poss//161 verksamhet//NN|UTR|SIN|IND|NOM//obl//156 vid//PP//case//164 vår//PS|UTR|SIN|DEF//nmod:poss//164 Budapest-beskickning//NN|UTR|SIN|IND|NOM//obl//156 ,//MID//punct//13 så//AB//advmod//173 kunde//VB|PRT|AKT//aux//173 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//173 dock//AB//advmod//173 under//PP//case//172 inga//DT|UTR/NEU|PLU|IND//det//172 förhållanden//NN|NEU|PLU|IND|NOM//obl//173 ursäkta//VB|IMP|AKT//conj//13 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//175 yttranden//NN|NEU|PLU|IND|NOM//obj//173 som//HP|-|-|-//nsubj:pass//178 här//AB//advmod//178 fällts//VB|SUP|SFO//acl:relcl//175 (//PAD//punct//175 P//NN|AN//appos//175 2//RO|NOM//nummod//180 Eu//NN|AN//conj//180 ,//MID//punct//184 23/12-1944//RG|NOM//conj//180 )//PAD//punct//175 .//MAD//punct//13
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;Det//DT|NEU|SIN|DEF//det//2 blotta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 faktum//NN|NEU|SIN|DEF|NOM//nsubj//22 att//SN//mark//11 en//DT|UTR|SIN|IND//det//5 officer//NN|UTR|SIN|IND|NOM//nsubj//11 ur//PP//case//10 en//DT|UTR|SIN|IND//det//10 främmande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 stats//NN|UTR|SIN|IND|GEN//nmod:poss//10 säkerhetstjänst//NN|UTR|SIN|IND|NOM//nmod//5 uttalat//VB|SUP|AKT//csubj//2 ett//DT|NEU|SIN|IND//det//13 dödshot//NN|NEU|SIN|IND|NOM//obj//11 mot//PP//case//17 en//DT|UTR|SIN|IND//det//17 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//17 diplomat//NN|UTR|SIN|IND|NOM//nmod//13 var//VB|PRT|AKT//cop//22 naturligtvis//AB//advmod//22 en//DT|UTR|SIN|IND//det//22 ovanlig//JJ|POS|UTR|SIN|IND|NOM//amod//22 händelse//NN|UTR|SIN|IND|NOM//ROOT//22 .//MID//punct//22
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//26 är//VB|PRS|AKT//cop//26 svårt//JJ|POS|NEU|SIN|IND|NOM//parataxis//22 att//IE//mark//29 helt//AB|POS//advmod//29 bortse//VB|INF|AKT//csubj//26 från//PP//mark//40 att//SN//mark//40 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//40 i//PP//case//35 Richerts//PM|GEN//nmod:poss//35 svar//NN|NEU|SIN|IND|NOM//nmod//32 till//PP//case//37 Erdmannsdorf//UO//nmod//35 (//PAD//punct//37 ”//PAD//punct//40 vad//HP|NEU|SIN|IND//ccomp//29 som//HP|-|-|-//fixed//40 [//PAD//punct//40 …//MAD//punct//40 ]//PAD//punct//40 än//KN//mark//48 vore//VB|KON|PRT|AKT//fixed//45 att//IE//mark//48 säga//VB|INF|AKT//advcl//26 särskilt//AB//advmod//48 om//PP//case//53 herr//NN|UTR|SIN|IND|NOM//nmod//52 Wallenbergs//PM|GEN//nmod:poss//53 verksamhet//NN|UTR|SIN|IND|NOM//obl//48 ”//RG|NOM//punct//26 )//PAD//punct//56 finns//VB|PRS|SFO//parataxis//22 ett//DT|NEU|SIN|IND//det//60 ehuru//AB//advmod//59 vagt//JJ|POS|NEU|SIN|IND|NOM//amod//60 medgivande//NN|NEU|SIN|IND|NOM//nsubj//56 om//PP//mark//69 att//SN//mark//69 Eichmanns//PM|GEN//nmod:poss//64 mordhot//NN|NEU|PLU|IND|NOM//nsubj//69 ,//MID//punct//64 givet//PC|PRF|NEU|SIN|IND|NOM//amod//67 Wallenbergs//PM|GEN//conj//64 diplomatiskt//AB|POS//advmod//69 sett//PC|PRF|NEU|SIN|IND|NOM//acl//60 oortodoxa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//71 verksamhet//NN|UTR|SIN|IND|NOM//obj//69 ,//MID//punct//77 i//PP//case//75 någon//DT|UTR|SIN|IND//det//75 mån//NN|UTR|SIN|IND|NOM//obl//77 var//VB|PRT|AKT//cop//77 begripligt//JJ|POS|NEU|SIN|IND|NOM//conj//56 .//MID//punct//56
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;Därmed//AB//advmod//83 är//VB|PRS|AKT//cop//83 dock//AB//advmod//83 inte//AB//advmod//83 sagt//PC|PRF|NEU|SIN|IND|NOM//conj//22 att//SN//mark//87 man//PN|UTR|SIN|IND|SUB//nsubj//87 kan//VB|PRS|AKT//aux//87 göra//VB|INF|AKT//csubj//83 tolkningen//NN|UTR|SIN|DEF|NOM//obj//87 att//SN//mark//91 Richert//PM|NOM//nsubj//91 ursäktade//VB|PRT|AKT//acl//88 Eichmanns//PM|GEN//nmod:poss//93 hot//NN|NEU|SIN|IND|NOM//obj//91 .//MAD//punct//83
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 får//VB|PRS|AKT//ROOT//1 anledning//NN|UTR|SIN|IND|NOM//obj//1 att//IE//mark//4 återkomma//VB|INF|AKT//advcl//1 till//PP//compound:prt//4 den//DT|UTR|SIN|DEF//det//8 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 UD-personalens//NN|UTR|SIN|DEF|GEN//nmod:poss//9 uppfattning//NN|UTR|SIN|IND|NOM//obj//4 om//PP//case//12 Raoul//PM|NOM//nmod:poss//12 Wallenberg//PM|NOM//nmod//9 .//MAD//punct//1
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;Denna//DT|UTR|SIN|DEF//det//15 bild//NN|UTR|SIN|IND|NOM//obj//1 ,//MID//punct//15 liksom//PP//mark//18 bilden//NN|UTR|SIN|DEF|NOM//nsubj:pass//25 av//PP//case//21 Budapest-legationens//NN|UTR|SIN|DEF|GEN//nmod:poss//21 verksamhet//NN|UTR|SIN|IND|NOM//nmod//18 i//PP//nmod//18 stort//JJ|POS|NEU|SIN|IND|NOM//fixed//22 ,//MID//punct//18 konstruerades//VB|PRT|SFO//acl:relcl//15 i//PP//case//28 hög//JJ|POS|UTR|SIN|IND|NOM//amod//28 grad//NN|UTR|SIN|IND|NOM//obl//25 först//AB//advmod//30 senare//AB|KOM//advmod//25 och//KN//cc//33 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//33 finns//VB|PRS|SFO//conj//1 följaktligen//AB//advmod//33 skäl//NN|NEU|PLU|IND|NOM//nsubj//33 att//IE//mark//37 behandla//VB|INF|AKT//acl//35 den//PN|UTR|SIN|DEF|SUB/OBJ//det//39 mer//AB|KOM//advmod//37 i//PP//case//41 detalj//NN|UTR|SIN|IND|NOM//obl//37 senare//AB|KOM//advmod//37 i//PP//case//44 framställningen//NN|UTR|SIN|DEF|NOM//obl//37 .//MAD//punct//1
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 skall//VB|PRS|AKT//aux//3 dock//AB//advmod//3 framhållas//VB|INF|SFO//ROOT//3 att//SN//mark//9 inte//AB//advmod//9 heller//AB//advmod//9 Wallenberg//PM|NOM//nsubj:pass//9 själv//JJ|POS|UTR|SIN|IND|NOM//amod//7 tycks//VB|PRS|SFO//csubj//3 ha//VB|INF|AKT//aux//11 sett//VB|SUP|AKT//xcomp//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//11 enbart//AB//advmod//11 (//PAD//punct//9 eller//KN//cc//17 ens//AB//advmod//17 främst//AB|SUV//conj//9 )//PAD//punct//9 som//KN//mark//20 diplomat//NN|UTR|SIN|IND|NOM//xcomp//9 i//PP//case//23 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//23 tjänst//NN|UTR|SIN|IND|NOM//obl//9 .//MAD//punct//9
7.3 Utrikesledningen och Raoul Wallenberg-ärendet: februari 1945 / Wallenbergs diplomatiska status ifrågasatt?;Som//HP|-|-|-//mark//26 nämnts//VB|SUP|SFO//appos//9 ansåg//VB|PRT|AKT//xcomp//26 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//27 Wallenberg//PM|NOM//nsubj//27 främst//AB|SUV//advmod//27 utföra//VB|INF|AKT//xcomp//27 ett//DT|NEU|SIN|IND//det//34 humanitärt//JJ|POS|NEU|SIN|IND|NOM//amod//34 uppdrag//NN|NEU|SIN|IND|NOM//obj//31 å//PP//case//36 War//PM|NOM//nmod//37 Refugee//PM|NOM//compound//38 Boards//PM|NOM//nmod//34 vägnar//NN|UTR|PLU|IND|NOM//obl//31 och//KN//cc//42 han//PN|UTR|SIN|DEF|SUB//nsubj//42 efterlyste//VB|PRT|AKT//conj//26 instruktioner//NN|UTR|PLU|IND|NOM//obj//42 för//PP//case//46 sitt//PS|NEU|SIN|DEF//nmod:poss//46 uppdrag//NN|NEU|SIN|IND|NOM//nmod//43 från//PP//case//51 den//DT|UTR|SIN|DEF//det//50 amerikanska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//50 utrikesförvaltningens//NN|UTR|SIN|DEF|GEN//nmod:poss//51 ledning//NN|UTR|SIN|IND|NOM//nmod//46 .//MAD//punct//3

