Ny djurskyddslag;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 utredaren//NN|UTR|SIN|DEF|NOM//nmod//0 i//PP//case//7 Översyn//NN|UTR|SIN|IND|NOM//fixed//3 av//PP//fixed//3 djurskyddslagstiftningens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 utformning//NN|UTR|SIN|IND|NOM//nmod//2 och//KN//cc//9 innehåll//NN|NEU|SIN|IND|NOM//conj//7
1 Förslag till djurskyddslag / Föreskrifter om utformningen och storleken på stall m.m.;villkor//NN|NEU|PLU|IND|NOM//conj//61 för//PP//advmod//73 och//KN//cc//76 undantag//NN|NEU|PLU|IND|NOM//conj//74 från//PP//case//78 kravet//NN|NEU|SIN|DEF|NOM//nmod//73 på//PP//case//80 dagsljus//NN|NEU|SIN|IND|NOM//nmod//78 .//MAD//punct//19

1 Förslag till djurskyddslag / Förbud mot att överge djur;10//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//6  //_SP////1 Djur//NN|NEU|PLU|IND|NOM//nmod//1 får//VB|PRS|AKT//aux//6 inte//AB//advmod//6 överges//VB|INF|SFO//ROOT//6 .//MAD//punct//6

1 Förslag till djurskyddslag / Utsättning av viltarter;11//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//8  //_SP////1 Endast//AB//amod//4 djur//NN|NEU|PLU|IND|NOM//nsubj:pass//8 av//PP//case//6 viltarter//NN|UTR|PLU|IND|NOM//nmod//4 får//VB|PRS|AKT//aux//8 sättas//VB|INF|SFO//ROOT//8 ut//PL//compound:prt//8 i//PP//case//11 naturen//NN|UTR|SIN|DEF|NOM//obl//8 .//MAD//punct//8
1 Förslag till djurskyddslag / Utsättning av viltarter;Utsättning//NN|UTR|SIN|IND|NOM//parataxis//8 av//PP//case//15 viltarter//NN|UTR|PLU|IND|NOM//nmod//13 får//VB|PRS|AKT//aux//18 endast//AB//advmod//18 ske//VB|INF|AKT//conj//8 om//SN//mark//21 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//21 finns//VB|PRS|SFO//advcl//18 ,//MID//punct//8 eller//KN//cc//25 har//VB|PRS|AKT//aux//25 skapats//VB|SUP|SFO//conj//8 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 levnadsbetingelser//NN|UTR|PLU|IND|NOM//obj//25 för//PP//case//29 djuren//NN|NEU|PLU|DEF|NOM//obl//25 .//MAD//punct//8
1 Förslag till djurskyddslag / Utsättning av viltarter;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//8 eller//KN//cc//3 den//DT|UTR|SIN|DEF//det//3 myndighet//NN|UTR|SIN|IND|NOM//conj//0 som//HP|-|-|-//obj//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 bestämmer//VB|PRS|AKT//acl:relcl//3 får//VB|PRS|AKT//aux//8 meddela//VB|INF|AKT//ROOT//8 föreskrifter//NN|UTR|PLU|IND|NOM//obj//8 om//PP//case//11 villkor//NN|NEU|PLU|IND|NOM//nmod//9 för//PP//nmod//11 och//KN//cc//14 förbud//NN|NEU|SIN|IND|NOM//conj//12 mot//PP//case//16 utsättning//NN|UTR|SIN|IND|NOM//nmod//11 av//PP//case//18 djur//NN|NEU|PLU|IND|NOM//nmod//16 .//MAD//punct//8

1 Förslag till djurskyddslag / Förbud mot att aga, skada eller överanstränga djur;12//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//6  //_SP////1 Djur//NN|NEU|PLU|IND|NOM//nmod//1 får//VB|PRS|AKT//aux//6 inte//AB//advmod//6 agas//VB|INF|SFO//ROOT//6 ,//MID//punct//8 skadas//VB|PRS|SFO//conj//6 eller//KN//cc//10 överansträngas//VB|INF|SFO//conj//6 .//MAD//punct//6
1 Förslag till djurskyddslag / Förbud mot att aga, skada eller överanstränga djur;Utrustning//NN|UTR|SIN|IND|NOM//nsubj//7 som//HP|-|-|-//nsubj:pass//2 används//VB|PRS|SFO//acl:relcl//0 till//PP//case//4 djur//NN|NEU|PLU|IND|NOM//obl//2 får//VB|PRS|AKT//aux//7 inte//AB//advmod//7 förorsaka//VB|INF|AKT//ROOT//7 djuren//NN|NEU|PLU|DEF|NOM//obj//7 lidande//NN|NEU|SIN|IND|NOM//amod//12 eller//KN//cc//11 skada//VB|INF|AKT//conj//9 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//7 fysiskt//AB|POS//xcomp//7 eller//KN//cc//15 psykiskt//AB|POS//conj//13 .//MAD//punct//7
1 Förslag till djurskyddslag / Förbud mot att aga, skada eller överanstränga djur;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//8 eller//KN//cc//3 den//DT|UTR|SIN|DEF//det//3 myndighet//NN|UTR|SIN|IND|NOM//conj//0 som//HP|-|-|-//obj//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 bestämmer//VB|PRS|AKT//acl:relcl//3 får//VB|PRS|AKT//aux//8 meddela//VB|INF|AKT//ROOT//8 föreskrifter//NN|UTR|PLU|IND|NOM//obj//8 om//PP//obl//8 ,//MID//punct//8 1//RG|NOM//nummod//8 .//MAD//punct//8
1 Förslag till djurskyddslag / Förbud mot att aga, skada eller överanstränga djur;utformning//NN|UTR|SIN|IND|NOM//obj//8 och//KN//cc//16 användning//NN|UTR|SIN|IND|NOM//conj//14 av//PP//case//18 utrustning//NN|UTR|SIN|IND|NOM//nmod//16 som//HP|-|-|-//nsubj:pass//20 används//VB|PRS|SFO//acl:relcl//18 på//PP//case//22 djur//NN|NEU|PLU|IND|NOM//obl//20 ,//MID//punct//8 och//KN//cc//27 2//RG|NOM//nummod//27 .//MAD//punct//27
1 Förslag till djurskyddslag / Förbud mot att aga, skada eller överanstränga djur;undantag//NN|NEU|PLU|IND|NOM//conj//8 från//PP//case//29 förbudet//NN|NEU|SIN|DEF|NOM//nmod//27 att//IE//mark//31 använda//VB|INF|AKT//acl//27 utrustning//NN|UTR|SIN|IND|NOM//obj//31 som//HP|-|-|-//nsubj//34 orsakar//VB|PRS|AKT//acl:relcl//32 lidande//NN|NEU|SIN|IND|NOM//obj//34 eller//KN//cc//37 skada//NN|UTR|SIN|IND|NOM//conj//35 .//MAD//punct//27

1 Förslag till djurskyddslag / Förbud mot sexuell användning av djur;13//RG|NOM//nummod//1 §//NN|AN//dislocated//5  //_SP////1 Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 är//VB|PRS|AKT//cop//5 förbjudet//PC|PRF|NEU|SIN|IND|NOM//ROOT//5 att//IE//mark//7 ha//VB|INF|AKT//csubj//5 sexuellt//JJ|POS|NEU|SIN|IND|NOM//amod//9 umgänge//NN|NEU|SIN|IND|NOM//obj//7 med//PP//case//9 eller//KN//cc//12 utföra//VB|INF|AKT//conj//7 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 sexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 handlingar//NN|UTR|PLU|IND|NOM//obj//12 mot//PP//case//17 djur//NN|NEU|PLU|IND|NOM//obl//12 .//MAD//punct//5
1 Förslag till djurskyddslag / Förbud mot sexuell användning av djur;Med//PP//case//2 sexuell//JJ|POS|UTR|SIN|IND|NOM//amod//2 handling//NN|UTR|SIN|IND|NOM//obl//3 avses//VB|PRS|SFO//ROOT//3 inte//AB//advmod//3 handling//NN|UTR|SIN|IND|NOM//nsubj:pass//3 som//HP|-|-|-//nsubj:pass//7 utförs//VB|PRS|SFO//acl:relcl//5 av//PP//case//10 veterinärmedicinska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 skäl//NN|NEU|PLU|IND|NOM//obl:agent//7 eller//KN//cc//15 i//PP//case//15 samband//NN|NEU|SIN|IND|NOM//fixed//12 med//PP//fixed//12 avel//NN|UTR|SIN|IND|NOM//conj//10 .//MAD//punct//3

1 Förslag till djurskyddslag / Avel med sådan inriktning att den medför lidande för djuren;14//RG|NOM//nummod//1 §//NN|AN//nmod//3  //_SP////1 Avel//NN|UTR|SIN|IND|NOM//nsubj//17 med//PP//case//6 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//6 inriktning//NN|UTR|SIN|IND|NOM//nmod//3 att//SN//mark//10 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//10 kan//VB|PRS|AKT//aux//10 medföra//VB|INF|AKT//acl//6 lidande//NN|NEU|SIN|IND|NOM//obj//10 för//PP//case//13 moderdjur//NN|NEU|PLU|IND|NOM//obl//10 eller//KN//cc//15 avkomma//NN|UTR|SIN|IND|NOM//conj//13 är//VB|PRS|AKT//cop//17 förbjuden//PC|PRF|UTR|SIN|IND|NOM//ROOT//17 .//MAD//punct//17
1 Förslag till djurskyddslag / Avel med sådan inriktning att den medför lidande för djuren;Djur//NN|NEU|PLU|IND|NOM//nsubj:pass//2 ska//VB|PRS|AKT//aux//2 avlas//VB|INF|SFO//ROOT//2 på//PP//case//6 ett//DT|NEU|SIN|IND//det//6 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//6 sätt//NN|NEU|SIN|IND|NOM//obl//2 att//SN//mark//11 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//11 naturligt//AB|POS//advmod//11 kan//VB|PRS|AKT//aux//11 föda//VB|INF|AKT//acl//6 fram//PL//compound:prt//11 sin//PS|UTR|SIN|DEF//nmod:poss//14 avkomma//NN|UTR|SIN|IND|NOM//obj//11 .//MAD//punct//2
1 Förslag till djurskyddslag / Avel med sådan inriktning att den medför lidande för djuren;Avel//NN|UTR|SIN|IND|NOM//nsubj//18 ska//VB|PRS|AKT//aux//18 ha//VB|INF|AKT//parataxis//2 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//20 inriktning//NN|UTR|SIN|IND|NOM//obj//18 att//SN//mark//23 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//23 ger//VB|PRS|AKT//acl//20 avkomman//NN|UTR|SIN|DEF|NOM//iobj//23 normala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 kroppsfunktioner//NN|UTR|PLU|IND|NOM//obj//23 såsom//KN//mark//30 att//IE//mark//30 kunna//VB|INF|AKT//aux//30 andas//VB|INF|SFO//advcl//23 och//KN//cc//32 röra//VB|INF|AKT//conj//30 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//32 obehindrat//AB|POS//advmod//32 och//KN//cc//37 kunna//VB|INF|AKT//aux//37 använda//VB|INF|AKT//conj//30 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//39 sinnen//NN|NEU|PLU|IND|NOM//obj//37 utan//PP//mark//43 att//SN//mark//43 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//43 medför//VB|PRS|AKT//advcl//37 lidande//NN|NEU|SIN|IND|NOM//obj//43 .//MAD//punct//18
1 Förslag till djurskyddslag / Avel med sådan inriktning att den medför lidande för djuren;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//8 eller//KN//cc//3 den//DT|UTR|SIN|DEF//det//3 myndighet//NN|UTR|SIN|IND|NOM//conj//0 som//HP|-|-|-//obj//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 bestämmer//VB|PRS|AKT//acl:relcl//3 får//VB|PRS|AKT//aux//8 meddela//VB|INF|AKT//ROOT//8 föreskrifter//NN|UTR|PLU|IND|NOM//obj//8 om//PP//case//11 villkor//NN|NEU|PLU|IND|NOM//nmod//9 för//PP//case//13 avel//NN|UTR|SIN|IND|NOM//nmod//11 och//KN//cc//15 undantag//NN|NEU|SIN|IND|NOM//conj//13 från//PP//case//17 förbudet//NN|NEU|SIN|DEF|NOM//nmod//15 mot//PP//case//19 avel//NN|UTR|SIN|IND|NOM//obl//8 som//HP|-|-|-//nsubj//22 kan//VB|PRS|AKT//aux//22 medföra//VB|INF|AKT//acl:relcl//19 lidande//NN|NEU|SIN|IND|NOM//obj//22 eller//KN//cc//25 påverka//VB|INF|AKT//conj//22 djurens//NN|NEU|PLU|DEF|GEN//nmod:poss//28 naturliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 beteenden//NN|NEU|PLU|IND|NOM//obj//25 .//MAD//punct//8
1 Förslag till djurskyddslag / Avel med sådan inriktning att den medför lidande för djuren;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//8 eller//KN//cc//3 den//DT|UTR|SIN|DEF//det//3 myndighet//NN|UTR|SIN|IND|NOM//conj//0 som//HP|-|-|-//obj//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 bestämmer//VB|PRS|AKT//acl:relcl//3 får//VB|PRS|AKT//aux//8 meddela//VB|INF|AKT//ROOT//8 föreskrifter//NN|UTR|PLU|IND|NOM//obj//8 om//PP//case//11 rapporteringsplikt//NN|UTR|SIN|IND|NOM//obl//8 för//PP//case//13 veterinärer//NN|UTR|PLU|IND|NOM//nmod//11 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16  //_SP////14 defekter//NN|UTR|PLU|IND|NOM//obl//8 eller//KN//cc//19 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 komplikationer//NN|UTR|PLU|IND|NOM//conj//16 orsakade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//8 av//PP//case//22 avel//NN|UTR|SIN|IND|NOM//obl//20 .//MAD//punct//8

1 Förslag till djurskyddslag / Anordningar som ger djur en elektrisk stöt;15//RG|NOM//nummod//1 §//NN|AN//nsubj//15  //_SP////1 Utöver//PP//nummod//1 vad//HP|NEU|SIN|IND//dislocated//6 som//HP|-|-|-//nsubj//6 följer//VB|PRS|AKT//acl:relcl//1 av//PP//compound:prt//6 de//DT|UTR/NEU|PLU|DEF//det//9 EU-bestämmelser//NN|UTR|PLU|IND|NOM//obj//6 som//HP|-|-|-//nsubj:pass//11 kompletteras//VB|PRS|SFO//acl:relcl//9 av//PP//case//14 denna//DT|UTR|SIN|DEF//det//14 lag//NN|UTR|SIN|IND|NOM//obl//11 får//VB|PRS|AKT//aux//24 anordningar//NN|UTR|PLU|IND|NOM//nsubj:pass//24 som//HP|-|-|-//nsubj//18 ger//VB|PRS|AKT//acl:relcl//16 djur//NN|NEU|PLU|IND|NOM//iobj//18 en//DT|UTR|SIN|IND//det//22 elektrisk//JJ|POS|UTR|SIN|IND|NOM//amod//22 stöt//NN|UTR|SIN|IND|NOM//obj//18 inte//AB//advmod//24 användas//VB|INF|SFO//ROOT//24 till//PP//mark//27 att//IE//mark//27 styra//VB|INF|AKT//advcl//24 djurs//NN|NEU|PLU|IND|GEN//nmod:poss//29 beteende//NN|NEU|SIN|IND|NOM//obj//27 .//MAD//punct//24
1 Förslag till djurskyddslag / Anordningar som ger djur en elektrisk stöt;Elstängsel//NN|NEU|SIN|IND|NOM//nsubj:pass//34 får//VB|PRS|AKT//aux//34 dock//AB//advmod//34 användas//VB|INF|SFO//parataxis//24 runt//PP//case//37 inhägnade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//37 områden//NN|NEU|PLU|IND|NOM//obl//34 utomhus//AB//advmod//34 .//MAD//punct//24
1 Förslag till djurskyddslag / Anordningar som ger djur en elektrisk stöt;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//8 eller//KN//cc//3 den//DT|UTR|SIN|DEF//det//3 myndighet//NN|UTR|SIN|IND|NOM//conj//0 som//HP|-|-|-//obj//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 bestämmer//VB|PRS|AKT//acl:relcl//3 får//VB|PRS|AKT//aux//8 meddela//VB|INF|AKT//ROOT//8 föreskriva//VB|INF|AKT//xcomp//8 om//PP//case//11 1//RG|NOM//obl//9 .//MAD//punct//8
1 Förslag till djurskyddslag / Anordningar som ger djur en elektrisk stöt;villkor//NN|NEU|PLU|IND|NOM//obj//8 för//PP//case//15 användning//NN|UTR|SIN|IND|NOM//nmod//13 av//PP//case//17 elstängsel//NN|NEU|SIN|IND|NOM//nmod//15 ,//MID//punct//15 2//RG|NOM//nummod//15 .//MAD//punct//13
1 Förslag till djurskyddslag / Anordningar som ger djur en elektrisk stöt;undantag//NN|NEU|PLU|IND|NOM//conj//13 från//PP//case//23 förbud//NN|NEU|SIN|IND|NOM//nmod//21 mot//PP//case//25 användning//NN|UTR|SIN|IND|NOM//nmod//21 av//PP//case//27 anordningar//NN|UTR|PLU|IND|NOM//nmod//25 som//HP|-|-|-//nsubj//29 ger//VB|PRS|AKT//acl:relcl//27 djur//NN|NEU|PLU|IND|NOM//iobj//29 en//DT|UTR|SIN|IND//det//33 elektrisk//JJ|POS|UTR|SIN|IND|NOM//amod//33 stöt//NN|UTR|SIN|IND|NOM//obj//29 ,//MID//punct//36 samt//KN//cc//36 villkor//NN|NEU|PLU|IND|NOM//conj//21 för//PP//case//39 denna//DT|UTR|SIN|DEF//det//39 användning//NN|UTR|SIN|IND|NOM//nmod//36 .//MAD//punct//8

1 Förslag till djurskyddslag / 4 kapitlet. Djurtransporter, träning och tävling med djur samt offentlig förevisning av djur Transport av djur;1//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//17  //_SP////1 Utöver//PP//nummod//1 vad//HP|NEU|SIN|IND//dislocated//6 som//HP|-|-|-//nsubj//6 följer//VB|PRS|AKT//acl:relcl//1 av//PP//compound:prt//6 de//DT|UTR/NEU|PLU|DEF//det//9 EU-bestämmelser//NN|UTR|PLU|IND|NOM//obj//6 som//HP|-|-|-//nsubj:pass//11 kompletteras//VB|PRS|SFO//acl:relcl//9 av//PP//case//14 denna//DT|UTR|SIN|DEF//det//14 lag//NN|UTR|SIN|IND|NOM//obl:agent//11 ska//VB|PRS|AKT//aux//17 djur//NN|NEU|PLU|IND|NOM//nsubj:pass//17 transporteras//VB|INF|SFO//ROOT//17 i//PP//case//19 transportmedel//NN|NEU|PLU|IND|NOM//obl//17 som//HP|-|-|-//nsubj//22 inte//AB//advmod//22 skadar//VB|PRS|AKT//acl:relcl//19 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//22 eller//KN//cc//25 utsätter//VB|PRS|AKT//conj//22 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//25 för//PP//case//28 lidande//NN|NEU|SIN|IND|NOM//obl//25 .//MAD//punct//17
1 Förslag till djurskyddslag / 4 kapitlet. Djurtransporter, träning och tävling med djur samt offentlig förevisning av djur Transport av djur;Transportmedlet//NN|NEU|SIN|DEF|NOM//nsubj//32 ska//VB|PRS|AKT//aux//32 ge//VB|INF|AKT//parataxis//17 djuren//NN|NEU|PLU|DEF|NOM//iobj//32 skydd//NN|NEU|SIN|IND|NOM//obj//32 mot//PP//case//36 värme//NN|UTR|SIN|IND|NOM//obl//32 och//KN//cc//38 kyla//NN|UTR|SIN|IND|NOM//conj//36 samt//KN//cc//41 mot//PP//case//41 stötar//NN|UTR|PLU|IND|NOM//conj//36 ,//MID//punct//43 skavning//NN|UTR|SIN|IND|NOM//conj//41 och//KN//cc//45 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//41 .//MAD//punct//32
1 Förslag till djurskyddslag / 4 kapitlet. Djurtransporter, träning och tävling med djur samt offentlig förevisning av djur Transport av djur;Djur//NN|NEU|PLU|IND|NOM//nsubj:pass//2 ska//VB|PRS|AKT//aux//2 hållas//VB|INF|SFO//ROOT//2 åtskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advmod//2 om//SN//mark//6 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//6 riskerar//VB|PRS|AKT//advcl//2 att//IE//mark//8 skada//VB|INF|AKT//xcomp//6 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obj//8 .//MAD//punct//2
1 Förslag till djurskyddslag / 4 kapitlet. Djurtransporter, träning och tävling med djur samt offentlig förevisning av djur Transport av djur;Transporter//NN|UTR|PLU|IND|NOM//nsubj//16 av//PP//case//13 djur//NN|NEU|PLU|IND|NOM//nmod//11 får//VB|PRS|AKT//aux//16 inte//AB//advmod//16 ske//VB|INF|AKT//conj//2 under//PP//case//20 så//AB//advmod//19 långa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 tidsperioder//NN|UTR|PLU|IND|NOM//obl//16 att//SN//mark//23 djur//NN|NEU|PLU|IND|NOM//nsubj:pass//23 utsätts//VB|PRS|SFO//acl//20 för//PP//case//25 lidande//NN|NEU|SIN|IND|NOM//obl//23 .//MAD//punct//2

1 Förslag till djurskyddslag / Djurtransportörers ansvar;2//RG|NOM//nummod//1 §//NN|AN//obl//20  //_SP////1 Utöver//PP//nummod//1 vad//HP|NEU|SIN|IND//dislocated//6 som//HP|-|-|-//nsubj//6 följer//VB|PRS|AKT//acl:relcl//1 av//PP//compound:prt//6 de//DT|UTR/NEU|PLU|DEF//det//9 EU-bestämmelser//NN|UTR|PLU|IND|NOM//obj//6 som//HP|-|-|-//nsubj:pass//11 kompletteras//VB|PRS|SFO//acl:relcl//9 av//PP//case//14 denna//DT|UTR|SIN|DEF//det//14 lag//NN|UTR|SIN|IND|NOM//obl:agent//11 ska//VB|PRS|AKT//aux//20 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//20 som//HP|-|-|-//nsubj//18 transporterar//VB|PRS|AKT//acl:relcl//16 djur//NN|NEU|PLU|IND|NOM//obj//18 ha//VB|INF|AKT//ROOT//20 tillsyn//NN|UTR|SIN|IND|NOM//obj//20 över//PP//case//23 djuren//NN|NEU|PLU|DEF|NOM//obl//20 och//KN//cc//25 vidta//VB|INF|AKT//conj//20 de//DT|UTR/NEU|PLU|DEF//det//27 åtgärder//NN|UTR|PLU|IND|NOM//obj//25 som//HP|-|-|-//nsubj:pass//29 behövs//VB|PRS|SFO//acl:relcl//27 för//PP//mark//40 att//SN//mark//40 djuren//NN|NEU|PLU|DEF|NOM//nsubj:pass//40 under//PP//case//34 pålastning//NN|UTR|SIN|IND|NOM//nmod//32 ,//MID//punct//36 transport//NN|UTR|SIN|IND|NOM//conj//34 och//KN//cc//38 urlastning//NN|UTR|SIN|IND|NOM//conj//34 inte//AB//advmod//40 skadas//VB|PRS|SFO//advcl//29 eller//KN//cc//42 orsakas//VB|PRS|SFO//conj//40 lidande//NN|NEU|SIN|IND|NOM//xcomp//40 .//MAD//punct//20
1 Förslag till djurskyddslag / Djurtransportörers ansvar;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//8 eller//KN//cc//3 den//DT|UTR|SIN|DEF//det//3 myndighet//NN|UTR|SIN|IND|NOM//conj//0 som//HP|-|-|-//obj//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 bestämmer//VB|PRS|AKT//acl:relcl//3 får//VB|PRS|AKT//aux//8 meddela//VB|INF|AKT//ROOT//8 föreskrifter//NN|UTR|PLU|IND|NOM//obj//8 om//PP//case//11 1//RG|NOM//obl//8 .//MAD//punct//8
1 Förslag till djurskyddslag / Djurtransportörers ansvar;villkor//NN|NEU|PLU|IND|NOM//obj//8 för//PP//advmod//13 eller//KN//cc//16 förbud//NN|NEU|SIN|IND|NOM//conj//14 mot//PP//case//18 transport//NN|UTR|SIN|IND|NOM//nmod//13 av//PP//case//20 djur//NN|NEU|PLU|IND|NOM//nmod//18 ,//MID//punct//13 och//KN//cc//23 2//RG|NOM//conj//13 .//MAD//punct//8
1 Förslag till djurskyddslag / Djurtransportörers ansvar;villkor//NN|NEU|PLU|IND|NOM//obj//8 för//PP//case//28 hur//HA//advmod//28 tillsyn//NN|UTR|SIN|IND|NOM//nsubj:pass//41 över//PP//case//30 djuren//NN|NEU|PLU|DEF|NOM//nmod//28 eller//KN//cc//33 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 åtgärder//NN|UTR|PLU|IND|NOM//conj//30 under//PP//case//35 lastning//NN|UTR|SIN|IND|NOM//nmod//28 ,//MID//punct//37 transport//NN|UTR|SIN|IND|NOM//conj//35 och//KN//cc//39 urlastning//NN|UTR|SIN|IND|NOM//conj//35 ska//VB|PRS|AKT//aux//41 genomföras//VB|INF|SFO//acl:relcl//25 .//MAD//punct//8

1 Förslag till djurskyddslag / Träning och tävling med djur, samt ljud- och bildinspelning och förevisning av djur;3//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//6  //_SP////1 Djur//NN|NEU|PLU|IND|NOM//nmod//1 får//VB|PRS|AKT//aux//6 inte//AB//advmod//6 tränas//VB|INF|SFO//ROOT//6 för//PP//compound:prt//6 eller//KN//cc//9 användas//VB|INF|SFO//conj//6 vid//PP//case//11 tävling//NN|UTR|SIN|IND|NOM//obl//9 eller//KN//cc//13 prov//NN|NEU|SIN|IND|NOM//conj//11 på//PP//case//16 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//16 sätt//NN|NEU|SIN|IND|NOM//obl//9 att//SN//mark//19 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//19 utsätts//VB|PRS|SFO//acl//16 för//PP//case//21 lidande//NN|NEU|SIN|IND|NOM//obl//19 .//MAD//punct//6
1 Förslag till djurskyddslag / Träning och tävling med djur, samt ljud- och bildinspelning och förevisning av djur;Detsamma//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//24 gäller//VB|PRS|AKT//parataxis//6 vid//PP//case//26 ljud-//NN|UTR|-|-|SMS//obl//24 och//KN//cc//28 bildinspelning//NN|UTR|SIN|IND|NOM//conj//26 och//KN//cc//31 vid//PP//case//31 föreställning//NN|UTR|SIN|IND|NOM//conj//26 eller//KN//cc//34 annan//JJ|POS|UTR|SIN|IND|NOM//amod//34 förevisning//NN|UTR|SIN|IND|NOM//conj//31 som//HP|-|-|-//nsubj:pass//36 anordnas//VB|PRS|SFO//acl:relcl//34 för//PP//case//38 allmänheten//NN|UTR|SIN|DEF|NOM//obl//36 .//MAD//punct//6

1 Förslag till djurskyddslag / Förbud mot dopning;4//RG|NOM//nummod//1 §//NN|AN//nsubj//9  //_SP////1 Ett//DT|NEU|SIN|IND//det//4 djur//NN|NEU|SIN|IND|NOM//appos//1 som//HP|-|-|-//nsubj:pass//6 tränas//VB|PRS|SFO//acl:relcl//4 för//PP//case//6 eller//KN//cc//9 deltar//VB|PRS|AKT//ROOT//9 i//PP//case//11 prov//NN|NEU|SIN|IND|NOM//obl//9 ,//MID//punct//14 eller//KN//cc//14 tävling//NN|UTR|SIN|IND|NOM//conj//9 ,//MID//punct//9 får//VB|PRS|AKT//aux//18 inte//AB//advmod//18 utsättas//VB|INF|SFO//conj//9 för//PP//case//20 dopning//NN|UTR|SIN|IND|NOM//obl//18 eller//KN//cc//24 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 otillbörliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 åtgärder//NN|UTR|PLU|IND|NOM//conj//20 som//HP|-|-|-//nsubj//26 påverkar//VB|PRS|AKT//acl:relcl//24 djurets//NN|NEU|SIN|DEF|GEN//nmod:poss//28 prestationsförmåga//NN|UTR|SIN|IND|NOM//obj//26 eller//KN//cc//30 temperament//NN|NEU|SIN|IND|NOM//conj//28 .//MAD//punct//9

1 Förslag till djurskyddslag / Föreskrifter om träning av djur m.m.;5//RG|NOM//nummod//1 §//NN|AN//nsubj//11  //_SP////1 Regeringen//NN|UTR|SIN|DEF|NOM//appos//1 eller//KN//cc//6 den//DT|UTR|SIN|DEF//det//6 myndighet//NN|UTR|SIN|IND|NOM//conj//3 som//HP|-|-|-//obj//9 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//9 bestämmer//VB|PRS|AKT//acl:relcl//6 får//VB|PRS|AKT//aux//11 meddela//VB|INF|AKT//ROOT//11 föreskrifter//NN|UTR|PLU|IND|NOM//obj//11 om//PP//case//14 1//RG|NOM//obl//11 .//MID//punct//11
