av farligt gods;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 HNS-utredningen//NN|UTR|SIN|DEF|NOM//nmod//0
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 fastställer//VB|PRS|AKT//ROOT//1 det//DT|NEU|SIN|DEF//det//3 formulär//NN|NEU|SIN|IND|NOM//obj//1 till//PP//case//5 certifikat//NN|NEU|SIN|IND|NOM//obl//1 som//HP|-|-|-//nsubj:pass//7 avses//VB|PRS|SFO//acl:relcl//5 i//PP//case//10 tredje//RO|NOM//amod//10 stycket//NN|NEU|SIN|DEF|NOM//obl//7 .//MAD//punct//1
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Certifikatet//NN|NEU|SIN|DEF|NOM//nsubj:pass//14 skall//VB|PRS|AKT//aux//14 medföras//VB|INF|SFO//parataxis//1 ombord//AB//advmod//14 på//PP//case//17 fartyget//NN|NEU|SIN|DEF|NOM//obl//14 .//MAD//punct//1
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Försäkringsplikt//NN|UTR|SIN|IND|NOM//ROOT//0 för//PP//case//3 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 fartyg//NN|NEU|PLU|IND|NOM//nmod//0 15//RG|NOM//nummod//5 §//NN|AN//nmod//0
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;För//PP//case//3 ett//DT|NEU|SIN|IND//det//3 utländskt//JJ|POS|NEU|SIN|IND|NOM//amod//3 fartyg//NN|NEU|SIN|IND|NOM//obl//28 som//HP|-|-|-//nsubj//5 anlöper//VB|PRS|AKT//acl:relcl//3 eller//KN//cc//7 lämnar//VB|PRS|AKT//conj//5 en//DT|UTR|SIN|IND//det//10 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//10 hamn//NN|UTR|SIN|IND|NOM//obj//7 eller//KN//cc//13 en//DT|UTR|SIN|IND//det//13 tilläggsplats//NN|UTR|SIN|IND|NOM//conj//10 på//PP//case//16 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//16 sjöterritorium//NN|NEU|SIN|IND|NOM//nmod//13 och//KN//cc//21 som//HP|-|-|-//nsubj//21 vid//PP//case//20 tillfället//NN|NEU|SIN|DEF|NOM//obl//21 transporterar//VB|PRS|AKT//conj//5 farliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 och//KN//cc//24 skadliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//22 ämnen//NN|NEU|PLU|IND|NOM//obj//21 skall//VB|PRS|AKT//aux//28 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 finnas//VB|INF|SFO//ROOT//28 en//DT|UTR|SIN|IND//det//30 försäkring//NN|UTR|SIN|IND|NOM//nsubj//28 eller//KN//cc//34 annan//JJ|POS|UTR|SIN|IND|NOM//amod//34 betryggande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 säkerhet//NN|UTR|SIN|IND|NOM//conj//30 som//HP|-|-|-//nsubj//36 täcker//VB|PRS|AKT//acl:relcl//34 ägarens//NN|UTR|SIN|DEF|GEN//nmod:poss//38 ansvar//NN|NEU|SIN|IND|NOM//obj//36 enligt//PP//case//40 bestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//38 i//PP//case//43 detta//DT|NEU|SIN|DEF//det//43 kapitel//NN|NEU|SIN|IND|NOM//nmod//40 eller//KN//cc//46 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 lagstiftning//NN|UTR|SIN|IND|NOM//conj//43 i//PP//case//50 en//DT|UTR|SIN|IND//det//50 annan//JJ|POS|UTR|SIN|IND|NOM//amod//50 konventionsstat//NN|UTR|SIN|IND|NOM//nmod//46 intill//PP//case//53 det//DT|NEU|SIN|DEF//det//53 ansvarsbelopp//NN|NEU|SIN|IND|NOM//obl//36 som//HP|-|-|-//nsubj:pass//55 anges//VB|PRS|SFO//acl:relcl//53 i//PP//case//58 7//RG|NOM//nummod//58 §//NN|AN//nmod//60 första//RO|NOM//amod//60 stycket//NN|NEU|SIN|DEF|NOM//obl//55 .//MAD//punct//28
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Vad//HP|NEU|SIN|IND//dislocated//66 som//HP|-|-|-//nsubj:pass//66 nu//AB//advmod//66 har//VB|PRS|AKT//aux//66 sagts//VB|SUP|SFO//advcl//28 gäller//VB|PRS|AKT//xcomp//66 inte//AB//advmod//67 ett//DT|NEU|SIN|IND//det//70 fartyg//NN|NEU|SIN|IND|NOM//obj//67 som//HP|-|-|-//nsubj:pass//72 ägs//VB|PRS|SFO//acl:relcl//70 av//PP//case//76 en//DT|UTR|SIN|IND//det//76 främmande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//76 stat//NN|UTR|SIN|IND|NOM//obl:agent//72 .//MAD//punct//28
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Fartyget//NN|NEU|SIN|DEF|NOM//nsubj//3 skall//VB|PRS|AKT//aux//3 ombord//AB//advmod//3 medföra//VB|INF|AKT//ROOT//3 ett//DT|NEU|SIN|IND//det//5 certifikat//NN|NEU|SIN|IND|NOM//obj//3 som//HP|-|-|-//nsubj//7 visar//VB|PRS|AKT//acl:relcl//5 att//SN//mark//21 en//DT|UTR|SIN|IND//det//11 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//11 försäkring//NN|UTR|SIN|IND|NOM//nsubj//21 eller//KN//cc//15 annan//JJ|POS|UTR|SIN|IND|NOM//amod//15 betryggande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 säkerhet//NN|UTR|SIN|IND|NOM//conj//11 som//HP|-|-|-//nsubj:pass//17 avses//VB|PRS|SFO//acl:relcl//15 i//PP//case//20 första//RO|NOM//amod//20 stycket//NN|NEU|SIN|DEF|NOM//obl//17 finns//VB|PRS|SFO//ccomp//7 .//MAD//punct//21
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;I//PP//case//27 fråga//NN|UTR|SIN|IND|NOM//fixed//23 om//PP//fixed//23 ett//DT|NEU|SIN|IND//det//27 fartyg//NN|NEU|SIN|IND|NOM//obl//21 som//HP|-|-|-//nsubj//31 inte//AB//advmod//31 är//VB|PRS|AKT//cop//31 registrerat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//27 i//PP//case//34 någon//DT|UTR|SIN|IND//det//34 konventionsstat//NN|UTR|SIN|IND|NOM//obl//31 får//VB|PRS|AKT//aux//37 certifikatet//NN|NEU|SIN|DEF|NOM//nsubj:pass//37 utfärdas//VB|INF|SFO//conj//3 av//PP//case//40 den//DT|UTR|SIN|DEF//det//40 myndighet//NN|UTR|SIN|IND|NOM//obl:agent//37 som//HP|-|-|-//obj//43 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//43 bestämmer//VB|PRS|AKT//acl:relcl//40 .//MAD//punct//37
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Om//SN//mark//47 fartyget//NN|NEU|SIN|DEF|NOM//nsubj:pass//47 ägs//VB|PRS|SFO//advcl//37 av//PP//case//51 en//DT|UTR|SIN|IND//det//51 främmande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//51 stat//NN|UTR|SIN|IND|NOM//obl:agent//47 ,//MID//punct//56 skall//VB|PRS|AKT//aux//56 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//56 ombord//AB//advmod//56 medföra//VB|INF|AKT//conj//3 ett//DT|NEU|SIN|IND//det//58 certifikat//NN|NEU|SIN|IND|NOM//obj//56 som//HP|-|-|-//nsubj//60 visar//VB|PRS|AKT//acl:relcl//58 att//SN//mark//63 fartyget//NN|NEU|SIN|DEF|NOM//nsubj:pass//63 ägs//VB|PRS|SFO//ccomp//60 av//PP//case//66 den//DT|UTR|SIN|DEF//det//66 staten//NN|UTR|SIN|DEF|NOM//obl:agent//63 och//KN//cc//72 att//SN//mark//72 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//70 ansvar//NN|NEU|SIN|IND|NOM//nsubj//72 är//VB|PRS|AKT//cop//72 täckt//PC|PRF|UTR|SIN|IND|NOM//conj//63 intill//PP//case//75 det//DT|NEU|SIN|DEF//det//75 ansvarsbelopp//NN|NEU|SIN|IND|NOM//obl//72 som//HP|-|-|-//nsubj//77 gäller//VB|PRS|AKT//acl:relcl//75 enligt//PP//case//80 7//RG|NOM//nummod//80 §//NN|AN//nmod//82 första//RO|NOM//amod//82 stycket//NN|NEU|SIN|DEF|NOM//obj//77 .//MAD//punct//3
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//9 om//PP//case//3 certifikat//NN|NEU|PLU|IND|NOM//nmod//1 som//HP|-|-|-//nsubj:pass//5 avses//VB|PRS|SFO//acl:relcl//3 i//PP//case//8 andra//RO|NOM//amod//8 stycket//NN|NEU|SIN|DEF|NOM//obl//5 meddelas//VB|PRS|SFO//ROOT//9 av//PP//case//11 regeringen//NN|UTR|SIN|DEF|NOM//obl:agent//9 eller//KN//cc//15 av//PP//case//15 den//DT|UTR|SIN|DEF//det//15 myndighet//NN|UTR|SIN|IND|NOM//conj//11 som//HP|-|-|-//obj//18 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//18 bestämmer//VB|PRS|AKT//acl:relcl//15 .//MAD//punct//9
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Krav//NN|NEU|PLU|IND|NOM//ROOT//0 mot//PP//case//2 försäkringsgivaren//NN|UTR|SIN|DEF|NOM//nmod//0 16//RG|NOM//nummod//4 §//NN|AN//nmod//2
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;En//DT|UTR|SIN|IND//det//1 försäkring//NN|UTR|SIN|IND|NOM//nsubj//17 som//HP|-|-|-//nsubj:pass//3 avses//VB|PRS|SFO//acl:relcl//1 i//PP//case//8 14//RG|NOM//nummod//8 eller//KN//cc//5 15//RG|NOM//nummod//5 §//NN|AN//obl//3 skall//VB|PRS|AKT//aux//17 för//PP//case//11 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//17 som//HP|-|-|-//nsubj//14 är//VB|PRS|AKT//cop//14 berättigad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//11 till//PP//case//16 ersättning//NN|UTR|SIN|IND|NOM//obl//14 medföra//VB|INF|AKT//ROOT//17 rätt//NN|UTR|SIN|IND|NOM//obj//17 att//IE//mark//20 få//VB|INF|AKT//acl//18 ut//PL//compound:prt//20 ersättning//NN|UTR|SIN|IND|NOM//obj//20 direkt//AB|POS//advmod//25 av//PP//case//25 försäkringsgivaren//NN|UTR|SIN|DEF|NOM//obl//20 .//MAD//punct//17
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Försäkringsgivaren//NN|UTR|SIN|DEF|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 dock//AB//advmod//3 fri//JJ|POS|UTR|SIN|IND|NOM//ROOT//3 från//PP//case//5 ansvar//NN|NEU|SIN|IND|NOM//obl//3 ,//MID//punct//3 om//SN//mark//11 fartygets//NN|NEU|SIN|DEF|GEN//nmod:poss//9 ägare//NN|UTR|SIN|IND|NOM//nsubj//11 är//VB|PRS|AKT//cop//11 fri//JJ|POS|UTR|SIN|IND|NOM//advcl//3 från//PP//case//13 ansvar//NN|NEU|SIN|IND|NOM//obl//11 eller//KN//cc//19 om//SN//mark//19 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//19 själv//JJ|POS|UTR|SIN|IND|NOM//amod//16 har//VB|PRS|AKT//aux//19 vållat//VB|SUP|AKT//conj//11 skadan//NN|UTR|SIN|DEF|NOM//obj//19 uppsåtligen//AB//xcomp//19 .//MAD//punct//3
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Försäkringsgivarens//NN|UTR|SIN|DEF|GEN//nmod:poss//24 ansvar//NN|NEU|SIN|IND|NOM//nsubj//30 skall//VB|PRS|AKT//aux//30 inte//AB//advmod//30 i//PP//case//29 något//DT|NEU|SIN|IND//det//29 fall//NN|NEU|SIN|IND|NOM//obl//30 överstiga//VB|INF|AKT//parataxis//3 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//30 för//PP//mark//34 att//IE//mark//34 befria//VB|INF|AKT//advcl//30 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//34 från//PP//case//38 sitt//PS|NEU|SIN|DEF//nmod:poss//38 ansvar//NN|NEU|SIN|IND|NOM//obl//34 ,//MID//punct//30 i//PP//case//42 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 utsträckning//NN|UTR|SIN|IND|NOM//obl//30 än//KN//mark//45 som//HP|-|-|-//nsubj//45 följer//VB|PRS|AKT//acl//42 av//PP//case//48 andra//RO|NOM//amod//48 stycket//NN|NEU|SIN|DEF|NOM//obl//45 ,//MID//punct//52 mot//PP//case//52 någon//DT|UTR|SIN|IND//det//52 annan//JJ|POS|UTR|SIN|IND|NOM//obl//45 än//KN//mark//55 ägaren//NN|UTR|SIN|DEF|NOM//nsubj//55 åberopa//VB|INF|AKT//acl//52 omständigheter//NN|UTR|PLU|IND|NOM//obj//55 som//HP|-|-|-//obj//60 han//PN|UTR|SIN|DEF|SUB//nsubj//60 kunnat//VB|SUP|AKT//aux//60 åberopa//VB|INF|AKT//acl:relcl//56 mot//PP//case//62 ägaren//NN|UTR|SIN|DEF|NOM//obl//60 .//MAD//punct//30
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;17//RG|NOM//nummod//65 §//NN|AN//obl//3
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Om//SN//mark//4 försäkringsgivaren//NN|UTR|SIN|DEF|NOM//nsubj//4 inte//AB//advmod//4 har//VB|PRS|AKT//aux//4 gjort//VB|SUP|AKT//advcl//9 något//DT|NEU|SIN|IND//det//7 annat//JJ|POS|NEU|SIN|IND|NOM//amod//7 förbehåll//NN|NEU|SIN|IND|NOM//obj//4 ,//MID//punct//9 gäller//VB|PRS|AKT//ROOT//9 försäkringen//NN|UTR|SIN|DEF|NOM//nsubj//9 för//PP//case//13 fartygets//NN|NEU|SIN|DEF|GEN//nmod:poss//13 ägare//NN|UTR|SIN|IND|NOM//nmod//10 mot//PP//case//16 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//16 ansvar//NN|NEU|SIN|IND|NOM//obl//9 enligt//PP//case//18 bestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//16 i//PP//case//21 detta//DT|NEU|SIN|DEF//det//21 kapitel//NN|NEU|SIN|IND|NOM//nmod//18 eller//KN//cc//24 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 lagstiftning//NN|UTR|SIN|IND|NOM//conj//21 i//PP//case//28 en//DT|UTR|SIN|IND//det//28 annan//JJ|POS|UTR|SIN|IND|NOM//amod//28 konventionsstat//NN|UTR|SIN|IND|NOM//nmod//21 .//MAD//punct//9
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Annan//JJ|POS|UTR|SIN|IND|NOM//amod//1 säkerhet//NN|UTR|SIN|IND|NOM//ROOT//1 18//RG|NOM//nummod//3 §//NN|AN//nmod//1
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Vad//HP|NEU|SIN|IND//dislocated//2 som//HP|-|-|-//nsubj:pass//2 föreskrivs//VB|PRS|SFO//advcl//11 i//PP//case//4 16//RG|NOM//nummod//7 och//KN//cc//4 17//RG|NOM//nummod//4 §//NN|AN//nmod//8 §//NN|AN//obj//2 om//PP//case//10 försäkring//NN|UTR|SIN|IND|NOM//nmod//8 tillämpas//VB|PRS|SFO//ROOT//11 också//AB//advmod//11 i//PP//case//17 fråga//NN|UTR|SIN|IND|NOM//fixed//13 om//PP//fixed//13 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//17 säkerhet//NN|UTR|SIN|IND|NOM//obl//11 av//PP//case//20 annat//JJ|POS|NEU|SIN|IND|NOM//amod//20 slag//NN|NEU|SIN|IND|NOM//nmod//17 som//HP|-|-|-//nsubj:pass//22 avses//VB|PRS|SFO//acl:relcl//20 i//PP//case//27 14//RG|NOM//nummod//27 eller//KN//cc//24 15//RG|NOM//nummod//24 §//NN|AN//obl//22 .//MAD//punct//11
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Åsidosättande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//0 av//PP//case//2 försäkringsplikt//NN|UTR|SIN|IND|NOM//nmod//0 m.m.//AB|AN//conj//0 19//RG|NOM//nummod//5 §//NN|AN//nmod//0
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Om//SN//case//1 ansvar//NN|NEU|SIN|IND|NOM//obl//13 för//PP//case//3 åsidosättande//NN|NEU|SIN|IND|NOM//nmod//1 av//PP//case//5 försäkringsplikten//NN|UTR|SIN|DEF|NOM//nmod//3 och//KN//cc//9 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 skyldigheter//NN|UTR|PLU|IND|NOM//conj//5 i//PP//case//12 detta//DT|NEU|SIN|DEF//det//12 kapitel//NN|NEU|SIN|IND|NOM//nmod//9 finns//VB|PRS|SFO//ROOT//13 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//13 i//PP//case//17 20//RG|NOM//nummod//17 kap//NN|AN//nmod//14 15//RG|NOM//nummod//19 §//NN|AN//obl//13 .//MAD//punct//13
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Om//SN//mark//1 laga//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//1 domstol//NN|UTR|SIN|IND|NOM//obj//1 m.m.//AB|AN//conj//2 20//RG|NOM//nummod//5 §//NN|AN//conj//2
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Om//SN//mark//1 laga//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//13 domstol//NN|UTR|SIN|IND|NOM//obj//1 och//KN//cc//4 verkställighet//NN|UTR|SIN|IND|NOM//conj//2 av//PP//case//6 domar//NN|UTR|PLU|IND|NOM//nmod//4 i//PP//case//8 mål//NN|NEU|SIN|IND|NOM//nmod//6 om//PP//case//10 ersättning//NN|UTR|SIN|IND|NOM//nmod//8 för//PP//case//12 skador//NN|UTR|PLU|IND|NOM//nmod//10 orsakade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//13 av//PP//case//18 farliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 och//KN//cc//17 skadliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//15 ämnen//NN|NEU|PLU|IND|NOM//obl//13 finns//VB|PRS|SFO//conj//13 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//19 i//PP//case//25 21//RG|NOM//nummod//23 kap.//NN|AN//nmod//24 5//RG|NOM//nummod//25 a–7//NN|NEU|PLU|IND|NOM//nmod//20 §//NN|AN//nmod//27 §//NN|AN//nmod//20 .//MAD//punct//13
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 bestämmelser//NN|UTR|PLU|IND|NOM//ROOT//1 21//RG|NOM//nummod//3 §//NN|AN//nmod//1
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//4 i//PP//case//3 detta//DT|NEU|SIN|DEF//det//3 kapitel//NN|NEU|SIN|IND|NOM//nmod//0 gäller//VB|PRS|AKT//ROOT//4 inte//AB//advmod//4 i//PP//case//10 fråga//NN|UTR|SIN|IND|NOM//fixed//6 om//PP//fixed//6 en//DT|UTR|SIN|IND//det//10 skada//NN|UTR|SIN|IND|NOM//obl//4 som//HP|-|-|-//nsubj:pass//13 har//VB|PRS|AKT//aux//13 orsakats//VB|SUP|SFO//acl:relcl//10 av//PP//case//16 ett//DT|NEU|SIN|IND//det//16 örlogsfartyg//NN|NEU|SIN|IND|NOM//obl:agent//13 eller//KN//cc//20 ett//DT|NEU|SIN|IND//det//20 annat//JJ|POS|NEU|SIN|IND|NOM//amod//20 fartyg//NN|NEU|SIN|IND|NOM//conj//16 som//HP|-|-|-//nsubj//26 vid//PP//case//23 tiden//NN|UTR|SIN|DEF|NOM//obl//26 för//PP//case//25 olyckan//NN|UTR|SIN|DEF|NOM//nmod//23 ägs//VB|PRS|SFO//acl:relcl//20 eller//KN//cc//28 brukas//VB|PRS|SFO//conj//26 av//PP//case//31 en//DT|UTR|SIN|IND//det//31 stat//NN|UTR|SIN|IND|NOM//obl:agent//28 och//KN//cc//34 som//HP|-|-|-//nsubj:pass//34 används//VB|PRS|SFO//conj//26 uteslutande//AB//advmod//37 för//PP//case//37 statsändamål//NN|NEU|PLU|IND|NOM//obl//34 och//KN//cc//41 inte//AB//advmod//41 för//PP//case//41 affärsdrift//NN|UTR|SIN|IND|NOM//conj//37 .//MID//punct//4
1 Förslag till lag om ändring i sjölagen (1994:1009) / 11 kap.;Har//VB|PRS|AKT//aux//47 ett//DT|NEU|SIN|IND//det//46 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//46 fartyg//NN|NEU|SIN|IND|NOM//nsubj//47 orsakat//VB|SUP|AKT//conj//4 en//DT|UTR|SIN|IND//det//49 skada//NN|UTR|SIN|IND|NOM//obj//47 i//PP//case//51 Sverige//PM|NOM//nmod//49 eller//KN//cc//55 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//55 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//55 zon//NN|UTR|SIN|IND|NOM//conj//51 eller//KN//cc//57 har//VB|PRS|AKT//aux//60 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//60 vidtagits//VB|SUP|SFO//conj//47 för//PP//mark//63 att//IE//mark//63 förhindra//VB|INF|AKT//advcl//60 eller//KN//cc//65 begränsa//VB|INF|AKT//conj//63 en//DT|UTR|SIN|IND//det//68 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//68 skada//NN|UTR|SIN|IND|NOM//obj//65 i//PP//case//70 Sverige//PM|NOM//nmod//68 eller//KN//cc//74 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//74 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//74 zon//NN|UTR|SIN|IND|NOM//conj//68 ,//MID//punct//108 skall//VB|PRS|AKT//aux//108 dock//AB//advmod//108 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//108 i//PP//case//81 1//RG|NOM//nummod//81 §//NN|AN//nmod//78 ,//MID//punct//81 2//RG|NOM//nummod//84 §//NN|AN//nmod//86 fjärde//RO|NOM//amod//86 stycket//NN|NEU|SIN|DEF|NOM//nsubj:pass//108 och//KN//cc//90 4–7//RG|NOM//nummod//89 §//NN|AN//nmod//90 §//NN|AN//conj//86 i//PP//case//93 detta//DT|NEU|SIN|DEF//det//93 kapitel//NN|NEU|SIN|IND|NOM//nmod//90 samt//KN//cc//101 19//RG|NOM//nummod//96 kap.//NN|AN//obl//97 1//RG|NOM//nummod//98 §//NN|AN//nmod//100 första//RO|NOM//amod//100 stycket//NN|NEU|SIN|DEF|NOM//nmod//101 10//RG|NOM//nummod//93 och//KN//cc//101 21//RG|NOM//nummod//101 kap.//NN|AN//nmod//105 5//RG|NOM//nmod//101 a//NN|NEU|SIN|IND|NOM//case//107 §//NN|AN//nmod//90 tillämpas//VB|INF|SFO//conj//47 .//MAD//punct//47

1 Förslag till lag om ändring i sjölagen (1994:1009) / 12 kap. Om begränsningsfond och begränsningsmål;1//RG|NOM//nummod//1 §//NN|AN//ROOT//1
1 Förslag till lag om ändring i sjölagen (1994:1009) / 12 kap. Om begränsningsfond och begränsningsmål;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//4 i//PP//case//3 detta//DT|NEU|SIN|DEF//det//3 kapitel//NN|NEU|SIN|IND|NOM//nmod//0 gäller//VB|PRS|AKT//ROOT//4 begränsningsfond//NN|UTR|SIN|IND|NOM//obj//4 som//HP|-|-|-//nsubj:pass//7 upprättats//VB|SUP|SFO//acl:relcl//5 enligt//PP//case//12 9//RG|NOM//nummod//10 kap.//NN|AN//nmod//12 7//RG|NOM//nummod//12 §//NN|AN//obl//7 (//PAD//punct//12 globalfond//NN|UTR|SIN|IND|NOM//appos//12 )//PAD//punct//12 .//MAD//punct//4
1 Förslag till lag om ändring i sjölagen (1994:1009) / 12 kap. Om begränsningsfond och begränsningsmål;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//5 i//PP//case//4 3–15//RG|NOM//nummod//3 §//NN|AN//nmod//4 §//NN|AN//nmod//0 tillämpas//VB|PRS|SFO//ROOT//5 också//AB//advmod//5 i//PP//case//9 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 delar//NN|UTR|PLU|IND|NOM//obl//5 i//PP//case//13 fråga//NN|UTR|SIN|IND|NOM//fixed//10 om//PP//fixed//10 begränsningsfond//NN|UTR|SIN|IND|NOM//obl//5 som//HP|-|-|-//nsubj:pass//15 upprättas//VB|PRS|SFO//acl:relcl//13 enligt//PP//case//18 10//RG|NOM//nummod//18 kap.//NN|AN//obl//15 6//RG|NOM//nummod//20 §//NN|AN//obl//15 .//MAD//punct//5

1 Förslag till lag om ändring i sjölagen (1994:1009) / 19 kap. Om preskription av vissa fordringar;1//RG|NOM//nummod//1 §//NN|AN//ROOT//1
1 Förslag till lag om ändring i sjölagen (1994:1009) / 19 kap. Om preskription av vissa fordringar;Följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 fordringar//NN|UTR|PLU|IND|NOM//nsubj//2 upphör//VB|PRS|AKT//ROOT//2 ,//MID//punct//2 vare//KN//cc//6 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//fixed//4 ansvarigheten//NN|UTR|SIN|DEF|NOM//obl//2 för//PP//case//8 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//6 är//VB|PRS|AKT//cop//10 begränsad//PC|PRF|UTR|SIN|IND|NOM//xcomp//2 eller//KN//cc//12 obegränsad//PC|PRF|UTR|SIN|IND|NOM//conj//10 ,//MID//punct//10 om//SN//mark//17 talan//NN|UTR|SIN|IND|NOM//nsubj:pass//17 inte//AB//advmod//17 väcks//VB|PRS|SFO//advcl//2 i//PP//case//20 laga//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 ordning//NN|UTR|SIN|IND|NOM//obl//17 i//PP//case//22 fråga//NN|UTR|SIN|IND|NOM//obl//17 om//PP//case//24 1//RG|NOM//obl//17 .//MID//punct//2
