Förenklat förfarande vid vissa beslut om hemlig avlyssning;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 regeländringar//NN|UTR|PLU|IND|NOM//nmod//2 för//PP//case//8 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 hemliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 tvångsmedel//NN|NEU|PLU|IND|NOM//nmod//4
3.6.2 Offentliga ombud;Ett//DT|NEU|SIN|IND//det//17 offentligt//JJ|POS|NEU|SIN|IND|NOM//amod//17 ombud//NN|NEU|SIN|IND|NOM//nsubj//21 ska//VB|PRS|AKT//aux//21 vara//VB|INF|AKT//cop//21 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//21 medborgare//NN|UTR|SIN|IND|NOM//parataxis//1 och//KN//cc//23 vara//VB|INF|AKT//conj//21 eller//KN//cc//27 ha//VB|INF|AKT//aux//27 varit//VB|SUP|AKT//cop//27 advokat//NN|UTR|SIN|IND|NOM//conj//21 alternativt//AB|POS//advmod//27 ha//VB|INF|AKT//aux//30 varit//VB|SUP|AKT//cop//32 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 domare//NN|UTR|SIN|IND|NOM//obj//1 .//MAD//punct//1
3.6.2 Offentliga ombud;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//36 ska//VB|PRS|AKT//aux//36 inhämta//VB|INF|AKT//conj//1 förslag//NN|NEU|SIN|IND|NOM//obj//36 på//PP//case//40 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 kandidater//NN|UTR|PLU|IND|NOM//nmod//37 från//PP//case//43 Sveriges//PM|GEN//nmod:poss//43 advokatsamfund//NN|NEU|SIN|IND|NOM//nmod//40 och//KN//cc//45 Domarnämnden//PM|NOM//conj//40 (//PAD//punct//36 27//RG|NOM//nummod//48 kap.//NN|AN//nmod//49 27//RG|NOM//nummod//50 §//NN|AN//nmod//51 rättegångsbalken//NN|UTR|SIN|DEF|NOM//obl//36 )//PAD//punct//36 .//MAD//punct//1
3.6.2 Offentliga ombud;Ett//DT|NEU|SIN|IND//det//2 offentligt//JJ|POS|NEU|SIN|IND|NOM//amod//2 ombud//NN|NEU|SIN|IND|NOM//nsubj//3 har//VB|PRS|AKT//aux//59 rätt//PL//obj//3 att//IE//mark//6 ta//VB|INF|AKT//acl//4 del//NN|UTR|SIN|IND|NOM//obj//6 av//PP//case//9 vad//HP|NEU|SIN|IND//obl//6 som//HP|-|-|-//nsubj//11 förekommer//VB|PRS|AKT//acl:relcl//9 i//PP//case//13 ärendet//NN|NEU|SIN|DEF|NOM//obl//11 ,//MID//punct//15 yttra//VB|INF|AKT//conj//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//15 i//PP//case//18 ärendet//NN|NEU|SIN|DEF|NOM//obl//15 och//KN//cc//20 överklaga//VB|INF|AKT//conj//3 rättens//NN|UTR|SIN|DEF|GEN//nmod:poss//22 beslut//NN|NEU|SIN|IND|NOM//obj//20 (//PAD//punct//3 27//RG|NOM//nummod//25 kap.//NN|AN//nmod//28 26//RG|NOM//nummod//27 §//NN|AN//nmod//28 rättegångsbalken//NN|UTR|SIN|DEF|NOM//obl//3 )//PAD//punct//3 .//MAD//punct//3
3.6.2 Offentliga ombud;När//HA//mark//49 en//DT|UTR|SIN|IND//det//33 ansökan//NN|UTR|SIN|IND|NOM//nsubj//49 eller//KN//cc//35 anmälan//NN|UTR|SIN|IND|NOM//conj//33 om//PP//case//38 hemlig//JJ|POS|UTR|SIN|IND|NOM//amod//38 avlyssning//NN|UTR|SIN|IND|NOM//nmod//33 av//PP//case//41 elektronisk//JJ|POS|UTR|SIN|IND|NOM//amod//41 kommunikation//NN|UTR|SIN|IND|NOM//nmod//38 ,//MID//punct//44 hemlig//JJ|POS|UTR|SIN|IND|NOM//amod//44 kameraövervakning//NN|UTR|SIN|IND|NOM//conj//33 eller//KN//cc//47 hemlig//JJ|POS|UTR|SIN|IND|NOM//amod//47 rumsavlyssning//NN|UTR|SIN|IND|NOM//conj//44 har//VB|PRS|AKT//aux//49 kommit//VB|SUP|AKT//advcl//59 in//PL//compound:prt//49 till//PP//case//52 rätten//NN|UTR|SIN|DEF|NOM//obl//49 ska//VB|PRS|AKT//aux//59 rätten//NN|UTR|SIN|DEF|NOM//nsubj//59 så//AB//advmod//56 snart//AB|POS//advmod//59 som//KN//mark//58 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//59 utse//VB|INF|AKT//ROOT//59 ett//DT|NEU|SIN|IND//det//62 offentligt//JJ|POS|NEU|SIN|IND|NOM//amod//62 ombud//NN|NEU|SIN|IND|NOM//obj//59 i//PP//case//64 ärendet//NN|NEU|SIN|DEF|NOM//obl//59 och//KN//cc//66 hålla//VB|INF|AKT//conj//59 ett//DT|NEU|SIN|IND//det//68 sammanträde//NN|NEU|SIN|IND|NOM//obj//66 .//MAD//punct//59
3.6.2 Offentliga ombud;Vid//PP//case//71 sammanträdet//NN|NEU|SIN|DEF|NOM//obl//78 ska//VB|PRS|AKT//aux//78 åklagaren//NN|UTR|SIN|DEF|NOM//nsubj//78 och//KN//cc//77 det//DT|NEU|SIN|DEF//det//77 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//77 ombudet//NN|NEU|SIN|DEF|NOM//conj//73 närvara//VB|INF|AKT//advmod//59 (//PAD//punct//78 27//RG|NOM//nummod//81 kap.//NN|AN//nmod//84 28//RG|NOM//nummod//83 §//NN|AN//nmod//84 rättegångsbalken//NN|UTR|SIN|DEF|NOM//obl//78 )//PAD//punct//78 .//MAD//punct//59
3.6.2 Offentliga ombud;Vid//PP//case//89 hemlig//JJ|POS|UTR|SIN|IND|NOM//amod//89 övervakning//NN|UTR|SIN|IND|NOM//obl//93 av//PP//case//92 elektronisk//JJ|POS|UTR|SIN|IND|NOM//amod//92 kommunikation//NN|UTR|SIN|IND|NOM//nmod//89 uppställs//VB|PRS|SFO//conj//59 inget//DT|NEU|SIN|IND//det//95 krav//NN|NEU|SIN|IND|NOM//obj//93 på//PP//case//97 sammanträde//NN|NEU|SIN|IND|NOM//nmod//95 –//RG|NOM//punct//100 vilket//HP|NEU|SIN|IND//det//100 sammanhänger//VB|PRS|AKT//appos//93 med//PP//mark//107 att//SN//mark//107 offentligt//JJ|POS|NEU|SIN|IND|NOM//amod//104 ombud//NN|NEU|SIN|IND|NOM//nsubj:pass//107 inte//AB//advmod//107 ska//VB|PRS|AKT//aux//107 utses//VB|INF|SFO//acl//100 vid//PP//case//109 ansökningar//NN|UTR|PLU|IND|NOM//obl//107 om//PP//case//112 det//DT|NEU|SIN|DEF//det//112 tvångsmedlet//NN|NEU|SIN|DEF|NOM//obl//107 .//MAD//punct//59

3.6.3 Säkerhets- och integritetsskyddsnämnden;Säkerhets-//NN|UTR|-|-|SMS//nsubj//4 och//KN//cc//2 integritetsskyddsnämnden//NN|UTR|SIN|DEF|NOM//conj//0 ska//VB|PRS|AKT//aux//4 bidra//VB|INF|AKT//ROOT//4 till//PP//mark//7 att//IE//mark//7 värna//VB|INF|AKT//advcl//4 rättssäkerheten//NN|UTR|SIN|DEF|NOM//obj//7 och//KN//cc//10 skyddet//NN|NEU|SIN|DEF|NOM//conj//8 för//PP//case//14 den//DT|UTR|SIN|DEF//det//14 personliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 integriteten//NN|UTR|SIN|DEF|NOM//nmod//10 i//PP//case//20 förhållande//NN|NEU|SIN|IND|NOM//fixed//15 till//PP//fixed//15 den//DT|UTR|SIN|DEF//det//20 brottsbekämpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//14 .//MAD//punct//4
3.6.3 Säkerhets- och integritetsskyddsnämnden;Nämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//23 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//24 framgår//VB|PRS|AKT//parataxis//4 av//PP//case//26 lagen//NN|UTR|SIN|DEF|NOM//obl//24 (//PAD//punct//28 2007:980//RG|NOM//conj//26 )//PAD//punct//28 om//PP//case//31 tillsyn//NN|UTR|SIN|IND|NOM//obl//24 över//PP//case//35 viss//JJ|POS|UTR|SIN|IND|NOM//amod//34 brottsbekämpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 verksamhet//NN|UTR|SIN|IND|NOM//nmod//31 samt//KN//cc//37 förordningen//NN|UTR|SIN|DEF|NOM//conj//35 (//PAD//punct//39 2007:1141//RG|NOM//appos//37 )//PAD//punct//39 med//PP//case//42 instruktion//NN|UTR|SIN|IND|NOM//nmod//37 för//PP//case//44 Säkerhets-//NN|UTR|-|-|SMS//nmod//42 och//KN//cc//46 integritetsskyddsnämnden//NN|UTR|SIN|DEF|NOM//conj//44 .//MAD//punct//4
3.6.3 Säkerhets- och integritetsskyddsnämnden;Nämnden//NN|UTR|SIN|DEF|NOM//nsubj//51 ska//VB|PRS|AKT//aux//51 bl.a.//AB|AN//advmod//51 utöva//VB|INF|AKT//conj//4 tillsyn//NN|UTR|SIN|IND|NOM//obj//51 över//PP//case//56 brottsbekämpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 myndigheters//NN|UTR|PLU|IND|GEN//nmod:poss//56 användning//NN|UTR|SIN|IND|NOM//obl//51 av//PP//case//59 hemliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 tvångsmedel//NN|NEU|PLU|IND|NOM//nmod//56 och//KN//cc//63 därmed//AB//advmod//63 sammanhängande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//63 verksamhet//NN|UTR|SIN|IND|NOM//conj//56 .//MAD//punct//51
3.6.3 Säkerhets- och integritetsskyddsnämnden;Tillsynen//NN|UTR|SIN|DEF|NOM//nsubj//68 ska//VB|PRS|AKT//aux//68 särskilt//AB//advmod//68 syfta//VB|INF|AKT//conj//51 till//PP//compound:prt//68 att//IE//mark//71 säkerställa//VB|INF|AKT//xcomp//68 att//SN//mark//74 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//74 bedrivs//VB|PRS|SFO//ccomp//71 i//PP//case//78 enlighet//NN|UTR|SIN|IND|NOM//fixed//75 med//PP//fixed//75 lag//NN|UTR|SIN|IND|NOM//obl//74 eller//KN//cc//81 annan//JJ|POS|UTR|SIN|IND|NOM//amod//81 författning//NN|UTR|SIN|IND|NOM//conj//78 och//KN//cc//84 ska//VB|PRS|AKT//aux//84 utövas//VB|INF|SFO//conj//74 genom//PP//case//86 inspektioner//NN|UTR|PLU|IND|NOM//obl//84 och//KN//cc//89 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//89 undersökningar//NN|UTR|PLU|IND|NOM//conj//86 .//MAD//punct//4
3.6.3 Säkerhets- och integritetsskyddsnämnden;Nämnden//NN|UTR|SIN|DEF|NOM//nsubj//2 får//VB|PRS|AKT//aux//2 uttala//VB|INF|AKT//ROOT//2 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//2 om//PP//mark//5 konstaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//2 förhållanden//NN|NEU|PLU|IND|NOM//obj//5 och//KN//cc//9 sin//PS|UTR|SIN|DEF//nmod:poss//9 uppfattning//NN|UTR|SIN|IND|NOM//conj//6 om//PP//case//11 behov//NN|NEU|SIN|IND|NOM//nmod//9 av//PP//case//13 förändringar//NN|UTR|PLU|IND|NOM//nmod//11 i//PP//case//15 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//13 och//KN//cc//18 ska//VB|PRS|AKT//aux//18 verka//VB|INF|AKT//conj//5 för//PP//mark//27 att//SN//mark//21 brister//NN|UTR|PLU|IND|NOM//nsubj:pass//27 i//PP//case//23 lag//NN|UTR|SIN|IND|NOM//nmod//21 eller//KN//cc//26 annan//JJ|POS|UTR|SIN|IND|NOM//amod//26 författning//NN|UTR|SIN|IND|NOM//conj//23 avhjälps//VB|PRS|SFO//advcl//18 (//PAD//punct//27 1//RG|NOM//nummod//32 och//KN//cc//29 2//RG|NOM//nummod//29 §//NN|AN//nmod//33 §//NN|AN//obl//27 )//PAD//punct//2 .//MAD//punct//2
3.6.3 Säkerhets- och integritetsskyddsnämnden;Nämnden//NN|UTR|SIN|DEF|NOM//nsubj//39 är//VB|PRS|AKT//cop//39 också//AB//advmod//39 skyldig//JJ|POS|UTR|SIN|IND|NOM//conj//2 att//IE//mark//46 på//PP//case//42 begäran//NN|UTR|SIN|IND|NOM//obl//46 av//PP//case//46 en//DT|UTR|SIN|IND//det//46 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//46 kontrollera//VB|INF|AKT//advcl//39 om//SN//mark//52 han//PN|UTR|SIN|DEF|SUB//nsubj//52 eller//KN//cc//50 hon//PN|UTR|SIN|DEF|SUB//conj//48 har//VB|PRS|AKT//aux//52 utsatts//VB|SUP|SFO//advcl//46 för//PP//case//55 hemliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 tvångsmedel//NN|NEU|PLU|IND|NOM//obl//52 ,//MID//punct//67 samt//KN//cc//67 om//PP//case//59 användningen//NN|UTR|SIN|DEF|NOM//nsubj//67 av//PP//case//61 tvångsmedlen//NN|NEU|PLU|DEF|NOM//nmod//59 och//KN//cc//65 därmed//AB//advmod//65 sammanhängande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//65 verksamhet//NN|UTR|SIN|IND|NOM//conj//61 har//VB|PRS|AKT//aux//67 skett//VB|SUP|AKT//conj//52 i//PP//case//71 enlighet//NN|UTR|SIN|IND|NOM//fixed//68 med//PP//fixed//68 lag//NN|UTR|SIN|IND|NOM//obl//67 eller//KN//cc//74 annan//JJ|POS|UTR|SIN|IND|NOM//amod//74 författning//NN|UTR|SIN|IND|NOM//conj//71 .//MAD//punct//78
3.6.3 Säkerhets- och integritetsskyddsnämnden;Nämnden//NN|UTR|SIN|DEF|NOM//nsubj//78 ska//VB|PRS|AKT//aux//78 underrätta//VB|INF|AKT//conj//39 den//DT|UTR|SIN|DEF//det//80 enskilde//JJ|POS|MAS|SIN|DEF|NOM//obj//78 om//PP//mark//85 att//SN//mark//85 kontrollen//NN|UTR|SIN|DEF|NOM//nsubj:pass//85 har//VB|PRS|AKT//aux//85 utförts//VB|SUP|SFO//acl//80 (//PAD//punct//88 3//RG|NOM//nummod//88 §//NN|AN//obl//85 )//PAD//punct//88 .//MAD//punct//39
3.6.3 Säkerhets- och integritetsskyddsnämnden;I//PP//case//2 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 fall//NN|NEU|PLU|IND|NOM//obl//7 ska//VB|PRS|AKT//aux//7 Säkerhets-//NN|UTR|-|-|SMS//nsubj//7 och//KN//cc//6 integritetsskyddsnämnden//NN|UTR|SIN|DEF|NOM//conj//4 få//VB|INF|AKT//ROOT//7 underrättelse//NN|UTR|SIN|IND|NOM//obj//7 från//PP//case//10 åklagaren//NN|UTR|SIN|DEF|NOM//nmod//8 om//PP//mark//12 vidtagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//7 tvångsmedelsåtgärder//NN|UTR|PLU|IND|NOM//obj//12 .//MID//punct//7
3.6.3 Säkerhets- och integritetsskyddsnämnden;När//HA//case//16 underrättelse//NN|UTR|SIN|IND|NOM//obl//32 i//PP//case//18 efterhand//AB//nmod//16 till//PP//case//20 enskild//JJ|POS|UTR|SIN|IND|NOM//nmod//16 om//SN//mark//24 tvångsmedelsanvändningen//NN|UTR|SIN|DEF|NOM//nsubj//24 har//VB|PRS|AKT//aux//24 underlåtits//VB|SUP|SFO//advcl//16 på//PP//case//28 grund//NN|UTR|SIN|IND|NOM//fixed//25 av//PP//fixed//25 sekretess//NN|UTR|SIN|IND|NOM//obl//24 ,//MID//punct//16 ska//VB|PRS|AKT//aux//32 nämnden//NN|UTR|SIN|DEF|NOM//nsubj:pass//32 underrättas//VB|INF|SFO//advcl//7 om//PP//case//34 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//32 .//MAD//punct//7

4 Framväxten av dagens svenska reglering;I//PP//case//2 avsnitt//NN|NEU|SIN|IND|NOM//nmod//2 3.4//RG|NOM//obl//5 har//VB|PRS|AKT//aux//5 vi//PN|UTR|PLU|DEF|SUB//nsubj//5 redovisat//VB|SUP|AKT//ROOT//5 hur//HA//advmod//8 regleringen//NN|UTR|SIN|DEF|NOM//nsubj//8 ser//VB|PRS|AKT//ccomp//5 ut//PL//compound:prt//8 beträffande//PP//case//11 kopplingen//NN|UTR|SIN|DEF|NOM//obl//8 mellan//PP//case//13 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//11 som//HP|-|-|-//nsubj//16 ska//VB|PRS|AKT//aux//16 bli//VB|INF|AKT//acl:relcl//13 föremål//NN|NEU|SIN|IND|NOM//xcomp//16 för//PP//case//20 hemlig//JJ|POS|UTR|SIN|IND|NOM//amod//20 avlyssning//NN|UTR|SIN|IND|NOM//nmod//17 eller//KN//cc//22 övervakning//NN|UTR|SIN|IND|NOM//conj//20 av//PP//case//25 elektronisk//JJ|POS|UTR|SIN|IND|NOM//amod//25 kommunikation//NN|UTR|SIN|IND|NOM//nmod//22 och//KN//cc//28 det//DT|NEU|SIN|DEF//det//28 telefonnummer//NN|NEU|SIN|IND|NOM//conj//8 eller//KN//cc//31 annan//JJ|POS|UTR|SIN|IND|NOM//amod//31 adress//NN|UTR|SIN|IND|NOM//conj//28 eller//KN//cc//35 den//DT|UTR|SIN|DEF//det//35 elektroniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//35 kommunikationsutrustning//NN|UTR|SIN|IND|NOM//conj//28 som//HP|-|-|-//obj//38 tillståndet//NN|NEU|SIN|DEF|NOM//nsubj//38 avser//VB|PRS|AKT//acl:relcl//35 samt//KN//cc//43 vad//HP|NEU|SIN|IND//obj//43 tillståndet//NN|NEU|SIN|DEF|NOM//nsubj//43 ska//VB|PRS|AKT//aux//43 innehålla//VB|INF|AKT//conj//8 i//PP//case//46 detta//DT|NEU|SIN|DEF//det//46 avseende//NN|NEU|SIN|IND|NOM//obl//43 .//MAD//punct//5
4 Framväxten av dagens svenska reglering;Mot//PP//case//49 bakgrund//NN|UTR|SIN|IND|NOM//obl//63 av//PP//mark//56 att//SN//mark//56 dessa//DT|UTR/NEU|PLU|DEF//det//53 regler//NN|UTR|PLU|IND|NOM//nsubj//56 är//VB|PRS|AKT//cop//56 helt//AB|POS//advmod//56 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//49 för//PP//case//60 denna//DT|UTR|SIN|DEF//det//59 utrednings//NN|UTR|SIN|IND|GEN//nmod//60 vidkommande//NN|NEU|SIN|IND|NOM//obl//56 har//VB|PRS|AKT//aux//63 vi//PN|UTR|PLU|DEF|SUB//nsubj//63 funnit//VB|SUP|AKT//conj//5 skäl//NN|NEU|PLU|IND|NOM//obj//63 att//IE//mark//67 här//AB//advmod//67 redogöra//VB|INF|AKT//acl//64 för//PP//case//71 de//DT|UTR/NEU|PLU|DEF//det//71 bakomliggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//71 skälen//NN|NEU|PLU|DEF|NOM//obl//67 till//PP//case//73 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//67 .//MAD//punct//5
4 Framväxten av dagens svenska reglering;Regler//NN|UTR|PLU|IND|NOM//nsubj//17 om//PP//case//3 hemlig//JJ|POS|UTR|SIN|IND|NOM//amod//3 avlyssning//NN|UTR|SIN|IND|NOM//nmod//0 av//PP//case//6 elektronisk//JJ|POS|UTR|SIN|IND|NOM//amod//6 kommunikation//NN|UTR|SIN|IND|NOM//nmod//3 (//PAD//punct//3 tidigare//AB|KOM//advmod//9 benämnt//PC|PRF|NEU|SIN|IND|NOM//appos//3 hemlig//JJ|POS|UTR|SIN|IND|NOM//amod//11 telefonavlyssning//NN|UTR|SIN|IND|NOM//obj//9 och//KN//cc//14 hemlig//JJ|POS|UTR|SIN|IND|NOM//amod//14 teleavlyssning//NN|UTR|SIN|IND|NOM//conj//11 )//PAD//punct//0 har//VB|PRS|AKT//aux//17 funnits//VB|SUP|SFO//ROOT//17 i//PP//case//19 rättegångsbalken//NN|UTR|SIN|DEF|NOM//obl//17 sedan//SN//mark//22 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//22 infördes//VB|PRT|SFO//advcl//17 .//MAD//punct//17
4 Framväxten av dagens svenska reglering;Redan//AB//advmod//25 då//AB//advmod//26 krävdes//VB|PRT|SFO//advcl//17 att//SN//mark//29 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 fanns//VB|PRT|SFO//ccomp//26 en//DT|UTR|SIN|IND//det//31 koppling//NN|UTR|SIN|IND|NOM//nsubj//29 mellan//PP//case//33 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//31 som//HP|-|-|-//nsubj:pass//36 skulle//VB|PRT|AKT//aux//36 avlyssnas//VB|INF|SFO//acl:relcl//33 och//KN//cc//42 ,//MID//punct//42 som//HA//mark//42 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//42 då//AB//advmod//42 hette//VB|PRT|AKT//conj//36 ,//MID//punct//42 telefonapparaten//NN|UTR|SIN|DEF|NOM//conj//36 .//MAD//punct//17
4 Framväxten av dagens svenska reglering;I//PP//case//47 förarbetena//NN|NEU|PLU|DEF|NOM//obl//52 till//PP//case//51 den//DT|UTR|SIN|DEF//det//51 ursprungliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 bestämmelsen//NN|UTR|SIN|DEF|NOM//nmod//47 anfördes//VB|PRT|SFO//conj//17 bl.a.//AB|AN//advmod//52 att//SN//mark//66 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//66 med//PP//case//61 hänsyn//NN|UTR|SIN|IND|NOM//fixed//56 till//PP//fixed//56 den//DT|UTR|SIN|DEF//det//61 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//61 betydelsen//NN|UTR|SIN|DEF|NOM//obl//66 av//PP//case//64 telefonhemlighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//64 bevarande//NN|NEU|SIN|IND|NOM//nmod//61 borde//VB|PRT|AKT//aux//66 ställas//VB|INF|SFO//ccomp//52 upp//PL//compound:prt//66 stränga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 regler//NN|UTR|PLU|IND|NOM//obj//66 för//PP//case//72 ett//DT|NEU|SIN|IND//det//72 ingrepp//NN|NEU|SIN|IND|NOM//obl//66 i//PP//case//74 denna//PN|UTR|SIN|DEF|SUB/OBJ//nmod//72 .//MAD//punct//52
4 Framväxten av dagens svenska reglering;Processlagsberedningen//NN|UTR|SIN|DEF|NOM//nsubj//77 anförde//VB|PRT|AKT//parataxis//52 att//SN//mark//87 rätt//NN|UTR|SIN|IND|NOM//nsubj//87 att//IE//mark//81 besluta//VB|INF|AKT//acl//79 om//PP//case//84 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//84 åtgärd//NN|UTR|SIN|IND|NOM//obl//81 uteslutande//AB//advmod//79 borde//VB|PRT|AKT//aux//87 tillkomma//VB|INF|AKT//ccomp//77 rätten//NN|UTR|SIN|DEF|NOM//obj//87 och//KN//cc//93 att//SN//mark//93 beslutet//NN|NEU|SIN|DEF|NOM//nsubj//93 borde//VB|PRT|AKT//aux//93 innefatta//VB|INF|AKT//conj//87 tillstånd//NN|NEU|SIN|IND|NOM//obj//93 till//PP//case//96 avhörande//NN|NEU|SIN|IND|NOM//obl//93 av//PP//case//98 samtal//NN|NEU|PLU|IND|NOM//nmod//96 till//PP//case//102 och//KN//cc//101 från//PP//conj//99 telefonapparat//NN|UTR|SIN|IND|NOM//obl//93 som//HP|-|-|-//nsubj:pass//104 innehas//VB|PRS|SFO//acl:relcl//102 av//PP//case//107 den//DT|UTR|SIN|DEF//det//107 misstänkte//PC|PRF|MAS|SIN|DEF|NOM//obl:agent//104 eller//KN//cc//111 eljest//AB//advmod//111 kan//VB|PRS|AKT//aux//111 antas//VB|INF|SFO//conj//104 komma//VB|INF|AKT//aux//114 att//IE//mark//114 begagnas//VB|INF|SFO//xcomp//111 av//PP//case//116 honom//PN|UTR|SIN|DEF|OBJ//obl:agent//114 .//MAD//punct//17
4 Framväxten av dagens svenska reglering;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//119 angavs//VB|PRT|SFO//parataxis//17 särskilt//AB//advmod//119 att//SN//mark//126 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//126 i//PP//case//124 beslutet//NN|NEU|SIN|DEF|NOM//obl//126 bör//VB|PRS|AKT//aux//126 angivas//VB|INF|SFO//ccomp//119 nummer//NN|NEU|SIN|IND|NOM//obj//126 eller//KN//cc//130 annan//JJ|POS|UTR|SIN|IND|NOM//amod//130 beteckning//NN|UTR|SIN|IND|NOM//conj//127 å//PP//case//132 telefonapparat//NN|UTR|SIN|IND|NOM//obl//126 ,//MID//punct//137 som//HP|-|-|-//obj//137 tillståndet//NN|NEU|SIN|DEF|NOM//nsubj//137 skall//VB|PRS|AKT//aux//137 avse//VB|INF|AKT//acl:relcl//132 .//MAD//punct//141
4 Framväxten av dagens svenska reglering;Några//DT|UTR/NEU|PLU|IND//det//141 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//141 skäl//NN|NEU|PLU|IND|NOM//obj//137 för//PP//mark//147 att//SN//mark//147 rättens//NN|UTR|SIN|DEF|GEN//nmod:poss//145 beslut//NN|NEU|SIN|IND|NOM//nsubj//147 borde//VB|PRT|AKT//aux//147 innefatta//VB|INF|AKT//acl//141 dessa//DT|UTR/NEU|PLU|DEF//det//149 uppgifter//NN|UTR|PLU|IND|NOM//obj//147 ,//MID//punct//149 som//HP|-|-|-//nsubj//155 ju//AB//advmod//155 i//PP//case//154 praktiken//NN|UTR|SIN|DEF|NOM//obl//155 utgör//VB|PRS|AKT//acl:relcl//149 en//DT|UTR|SIN|IND//det//157 koppling//NN|UTR|SIN|IND|NOM//obj//155 mellan//PP//case//160 den//DT|UTR|SIN|DEF//det//160 misstänkte//PC|PRF|MAS|SIN|DEF|NOM//nmod//157 och//KN//cc//162 utrustningen//NN|UTR|SIN|DEF|NOM//conj//160 ,//MID//punct//141 anfördes//VB|PRT|SFO//conj//17 inte//AB//advmod//164 .//MAD//punct//17
4 Framväxten av dagens svenska reglering;Regleringen//NN|UTR|SIN|DEF|NOM//nsubj//3 om//PP//case//2 telefonavlyssning//NN|UTR|SIN|IND|NOM//nmod//0 fanns//VB|PRT|SFO//ROOT//3 ,//MID//punct//6 väsentligen//AB//advmod//6 oförändrad//PC|PRF|UTR|SIN|IND|NOM//conj//3 ,//MID//punct//8 kvar//AB//advmod//3 på//PP//case//11 samma//DT|UTR/NEU|SIN/PLU|IND//det//11 plats//NN|UTR|SIN|IND|NOM//obl//8 i//PP//case//13 rättegångsbalken//NN|UTR|SIN|DEF|NOM//nmod//11 fram//AB//advmod//8 till//PP//case//17 år//NN|NEU|SIN|IND|NOM//nmod//17 1989//RG|NOM//obl//14 .//MID//punct//3
