Till statsrådet och chefen för Justitiedepartementet;I//PP//case//1 juni//NN|UTR|SIN|IND|NOM//obl//3 1996//RG|NOM//nummod//1 presenterade//VB|PRT|AKT//ROOT//3 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//3 skriften//NN|UTR|SIN|DEF|NOM//obj//3 Allas//PM|GEN//nmod:poss//8 vårt//PS|NEU|SIN|DEF//nmod:poss//8 ansvar//NN|NEU|SIN|IND|NOM//obj//3 –//PAD//punct//13 ett//DT|NEU|SIN|IND//det//13 nationellt//JJ|POS|NEU|SIN|IND|NOM//advmod//12 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 program//NN|NEU|SIN|IND|NOM//appos//8 .//MAD//punct//3
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Grannsamverkan//NN|UTR|SIN|DEF|NOM//nsubj//15 innebär//VB|PRS|AKT//parataxis//2 bl.a.//AB|AN//advmod//15 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 möjligheter//NN|UTR|PLU|IND|NOM//obj//15 att//IE//mark//20 tillvarata//VB|INF|AKT//acl//18 allmänhetens//NN|UTR|SIN|DEF|GEN//nmod:poss//22 engagemang//NN|NEU|SIN|IND|NOM//obj//20 i//PP//case//27 det//DT|NEU|SIN|DEF//fixed//23 brottsföre//JJ|POS|UTR/NEU|SIN|DEF|NOM//fixed//23 byggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 arbetet//NN|NEU|SIN|DEF|NOM//nmod//22 .//MAD//punct//15
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//31 har//VB|PRS|AKT//aux//31 beviljat//VB|SUP|AKT//conj//15 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//33 stöd//NN|NEU|SIN|IND|NOM//obj//31 till//PP//case//35 grannsamverkan//NN|UTR|SIN|DEF|NOM//obl//31 i//PP//case//38 några//DT|UTR/NEU|PLU|IND//det//38 fall//NN|NEU|PLU|IND|NOM//obl//31 .//MAD//punct//31
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Inriktningen//NN|UTR|SIN|DEF|NOM//nsubj//44 har//VB|PRS|AKT//aux//44 då//AB//advmod//44 varit//VB|SUP|AKT//cop//44 grannsamverkan//NN|UTR|SIN|DEF|NOM//parataxis//31 i//PP//case//47 hyreshus//NN|NEU|PLU|IND|NOM//nmod//47 områden//NN|NEU|PLU|IND|NOM//nmod//44 ,//MID//punct//53 vilket//HP|NEU|SIN|IND//nsubj//53 ännu//AB//advmod//53 så//AB//advmod//52 länge//AB|POS//advmod//53 förekommer//VB|PRS|AKT//acl:relcl//44 i//PP//case//56 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//56 omfattning//NN|UTR|SIN|IND|NOM//obl//53 .//MAD//punct//15
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 arbete//NN|NEU|SIN|IND|NOM//ROOT//1 i//PP//case//3 samhällsplaneringen//NN|UTR|SIN|DEF|NOM//nmod//1
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 kommuner//NN|UTR|PLU|IND|NOM//nsubj//2 anger//VB|PRS|AKT//ROOT//2 i//PP//case//5 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//5 program//NN|NEU|PLU|IND|NOM//obl//2 att//SN//mark//11 de//DT|UTR/NEU|PLU|DEF//det//9 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 frågorna//NN|UTR|PLU|DEF|NOM//nsubj:pass//11 skall//VB|PRS|AKT//aux//11 beaktas//VB|INF|SFO//ccomp//2 i//PP//case//13 samhällsplaneringen//NN|UTR|SIN|DEF|NOM//obl//11 .//MAD//punct//2
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Boendet//NN|NEU|SIN|DEF|NOM//nsubj:pass//18 och//KN//cc//17 bostadsföretagen//NN|NEU|PLU|DEF|NOM//conj//15 ges//VB|PRS|SFO//conj//2 ofta//AB|POS//advmod//18 en//DT|UTR|SIN|IND//det//22 framträdande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 roll//NN|UTR|SIN|IND|NOM//obj//18 och//KN//cc//25 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 åtgärder//NN|UTR|PLU|IND|NOM//conj//22 som//HP|-|-|-//nsubj//27 syftar//VB|PRS|AKT//acl:relcl//25 till//PP//mark//30 att//IE//mark//30 engagera//VB|INF|AKT//advcl//27 de//DT|UTR/NEU|PLU|DEF//det//32 boende//NN|UTR|PLU|IND|NOM//obj//30 och//KN//cc//34 förbättra//VB|INF|AKT//conj//30 den//DT|UTR|SIN|DEF//det//37 fysiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 miljön//NN|UTR|SIN|DEF|NOM//obj//34 omnämns//VB|PRS|SFO//advcl//18 .//MAD//punct//2
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//41 förekommer//VB|PRS|AKT//parataxis//2 också//AB//advmod//41 att//SN//mark//47 man//PN|UTR|SIN|IND|SUB//nsubj//47 som//KN//case//46 programpunkt//NN|UTR|SIN|IND|NOM//obl//47 tar//VB|PRS|AKT//ccomp//41 med//PL//mark//52 att//SN//mark//52 kommuninvånarna//NN|UTR|PLU|DEF|NOM//nsubj//52 skall//VB|PRS|AKT//aux//52 ges//VB|INF|SFO//ccomp//47 möjlighet//NN|UTR|SIN|IND|NOM//obj//52 att//IE//mark//55 påverka//VB|INF|AKT//acl//53 samhälls//NN|UTR|PLU|IND|GEN//xcomp//55 planeringen//NN|UTR|SIN|DEF|NOM//obj//56 för//PP//mark//60 att//IE//mark//60 skapa//VB|INF|AKT//advcl//56 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//62 trygghet//NN|UTR|SIN|IND|NOM//obj//60 .//MAD//punct//41
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//69 är//VB|PRS|AKT//aux//69 dock//AB//advmod//69 som//HA//mark//69 tidigare//AB|KOM//advmod//69 påpekats//VB|SUP|SFO//parataxis//41 mindre//AB|KOM//advmod//71 vanligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//69 att//SN//mark//74 samhällsplanerare//NN|UTR|PLU|IND|NOM//nsubj//74 finns//VB|PRS|SFO//acl//71 med//PL//compound:prt//74 som//KN//mark//77 aktörer//NN|UTR|PLU|IND|NOM//advcl//74 i//PP//case//81 de//DT|UTR/NEU|PLU|DEF//det//81 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 organisa//NN|NEU|PLU|DEF|NOM//nmod//77 -//MID//punct//81 tionerna//NN|UTR|PLU|DEF|NOM//obl//74 .//MAD//punct//2
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//1 riskhantering//NN|UTR|SIN|IND|NOM//ROOT//1
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//1 riskhantering//NN|UTR|SIN|IND|NOM//nsubj//2 handlar//VB|PRS|AKT//ROOT//2 om//PP//mark//8 att//IE//mark//8 genom//PP//case//7 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 insatser//NN|UTR|PLU|IND|NOM//obl//8 minska//VB|INF|AKT//advcl//2 risken//NN|UTR|SIN|DEF|NOM//obj//8 för//PP//mark//13 att//SN//mark//13 skador//NN|UTR|PLU|IND|NOM//nsubj//13 inträffar//VB|PRS|AKT//advcl//8 samt//KN//cc//16 att//IE//mark//16 minimera//VB|INF|AKT//conj//13 konsekven//NN|UTR|SIN|DEF|NOM//advmod//16 serna//NN|UTR|PLU|DEF|NOM//obj//16 av//PP//case//21 de//DT|UTR/NEU|PLU|DEF//det//21 skador//NN|UTR|PLU|IND|NOM//nmod//18 som//HP|-|-|-//nsubj//25 trots//PP//case//24 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//25 uppstår//VB|PRS|AKT//acl:relcl//21 .//MAD//punct//2
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Riskhantering//NN|UTR|SIN|IND|NOM//nsubj//28 innebär//VB|PRS|AKT//parataxis//2 också//AB//advmod//28 att//SN//mark//32 försäkringsskyddet//NN|NEU|SIN|DEF|NOM//nsubj:pass//32 utformas//VB|PRS|SFO//ccomp//28 utifrån//PP//case//35 strategiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 avvägningar//NN|UTR|PLU|IND|NOM//obl//32 mellan//PP//case//37 skade-//NN|UTR|SIN|IND|NOM//nmod//35 ,//MID//punct//39 skydds-//NN|NEU|-|-|SMS//conj//37 och//KN//cc//41 premiekostnader//NN|UTR|PLU|IND|NOM//conj//37 .//MAD//punct//28
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Ytterst//AB|SUV//advmod//45 är//VB|PRS|AKT//cop//45 syftet//NN|NEU|SIN|DEF|NOM//parataxis//28 att//IE//mark//47 skapa//VB|INF|AKT//acl//45 säkerhet//NN|UTR|SIN|IND|NOM//obj//47 och//KN//cc//50 trygghet//NN|UTR|SIN|IND|NOM//conj//48 för//PP//case//52 människor//NN|UTR|PLU|IND|NOM//nmod//50 ,//MID//punct//54 verksamhet//NN|UTR|SIN|IND|NOM//conj//52 ,//MID//punct//56 miljö//NN|UTR|SIN|IND|NOM//conj//52 ,//MID//punct//58 egendom//NN|UTR|SIN|IND|NOM//conj//52 och//KN//cc//60 ekonomi//NN|UTR|SIN|IND|NOM//conj//52 .//MID//punct//28
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Den//DT|UTR|SIN|DEF//det//64 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//64 riskhanteringen//NN|UTR|SIN|DEF|NOM//nsubj//65 har//VB|PRS|AKT//parataxis//28 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 kopplingar//NN|UTR|PLU|IND|NOM//obj//65 till//PP//case//71 det//DT|NEU|SIN|DEF//det//71 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//71 arbetet//NN|NEU|SIN|DEF|NOM//obl//65 .//MAD//punct//28
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Möjligheten//NN|UTR|SIN|DEF|NOM//nsubj//82 att//IE//mark//75 minska//VB|INF|AKT//acl//73 kostnaderna//NN|UTR|PLU|DEF|NOM//obj//75 för//PP//case//78 försäkringar//NN|UTR|PLU|IND|NOM//nmod//76 och//KN//cc//80 skador//NN|UTR|PLU|IND|NOM//conj//78 bör//VB|PRS|AKT//aux//82 utgöra//VB|INF|AKT//parataxis//28 ett//DT|NEU|SIN|IND//det//85 intressant//JJ|POS|NEU|SIN|IND|NOM//amod//85 incitament//NN|NEU|SIN|IND|NOM//obj//82 för//PP//mark//88 att//IE//mark//88 utveckla//VB|INF|AKT//advcl//82 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//90 åtgärder//NN|UTR|PLU|IND|NOM//obj//88 som//HP|-|-|-//nsubj//92 tar//VB|PRS|AKT//acl:relcl//90 sikte//NN|NEU|SIN|IND|NOM//obj//92 på//PP//mark//96 att//IE//mark//96 minska//VB|INF|AKT//advcl//92 antalet//NN|NEU|SIN|DEF|NOM//nmod//98 inbrott//NN|NEU|PLU|IND|NOM//obj//96 i//PP//obl//96 och//KN//cc//101 skador//NN|UTR|PLU|IND|NOM//conj//99 på//PP//case//104 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//104 fastigheter//NN|UTR|PLU|IND|NOM//obl//96 .//MAD//punct//28
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;I//PP//case//107 Göteborg//PM|NOM//obl//108 har//VB|PRS|AKT//conj//28 det//DT|NEU|SIN|DEF//det//111 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//111 försäkringsbolaget//NN|NEU|SIN|DEF|NOM//obj//108 i//PP//case//113 samarbete//NN|NEU|SIN|IND|NOM//obl//108 med//PP//case//116 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//116 förvaltningar//NN|UTR|PLU|IND|NOM//obl//108 genom//PP//case//120 ett//DT|NEU|SIN|IND//det//120 aktivt//JJ|POS|NEU|SIN|IND|NOM//amod//120 riskhanteringsarbete//NN|NEU|SIN|IND|NOM//obl//121 sparat//VB|SUP|AKT//conj//108 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//123 summor//NN|UTR|PLU|IND|NOM//obj//121 under//PP//case//127 de//DT|UTR/NEU|PLU|DEF//det//127 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//127 åren//NN|NEU|PLU|DEF|NOM//obl//121 .//MAD//punct//28
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Stöd//NN|NEU|SIN|IND|NOM//ROOT//0 till//PP//case//2 föräldrar//NN|UTR|PLU|IND|NOM//obl//0
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//1 lyfter//VB|PRS|AKT//ROOT//1 fram//PL//compound:prt//1 stöd//NN|NEU|SIN|IND|NOM//obj//1 till//PP//case//5 föräldrar//NN|UTR|PLU|IND|NOM//obl//1 som//KN//mark//8 mycket//AB|POS//advmod//8 betydelsefullt//JJ|POS|NEU|SIN|IND|NOM//xcomp//1 ur//PP//case//12 ett//DT|NEU|SIN|IND//det//12 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 perspektiv//NN|NEU|SIN|IND|NOM//obl//8 .//MAD//punct//1
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Flera//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//22 av//PP//case//17 de//DT|UTR/NEU|PLU|DEF//det//17 projekt//NN|NEU|PLU|IND|NOM//nmod//14 som//HP|-|-|-//nsubj//19 fått//VB|SUP|AKT//acl:relcl//17 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//21 stöd//NN|NEU|SIN|IND|NOM//obj//19 arbetar//VB|PRS|AKT//parataxis//1 med//PP//case//24 stöd//NN|NEU|SIN|IND|NOM//obl//22 till//PP//case//26 föräldrar//NN|UTR|PLU|IND|NOM//obl//22 i//PP//case//29 någon//DT|UTR|SIN|IND//det//29 form//NN|UTR|SIN|IND|NOM//obl//22 .//MAD//punct//22
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Fyra//RG|NOM//nummod//32 projekt//NN|NEU|PLU|IND|NOM//nsubj//33 handlar//VB|PRS|AKT//parataxis//22 om//PP//case//36 renodlad//PC|PRF|UTR|SIN|IND|NOM//amod//36 föräldrautbildning//NN|UTR|SIN|IND|NOM//obl//33 .//MAD//punct//33
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Utbildningarna//NN|UTR|PLU|DEF|NOM//obl//33 i//PP//case//41 de//DT|UTR/NEU|PLU|DEF//det//41 projekt//NN|NEU|PLU|IND|NOM//nmod//38 som//HP|-|-|-//nsubj//43 pågått//VB|SUP|AKT//acl:relcl//41 en//DT|UTR|SIN|IND//det//45 tid//NN|UTR|SIN|IND|NOM//obj//43 ,//MID//punct//1 har//VB|PRS|AKT//aux//48 skräddarsytts//VB|SUP|SFO//obj//1 utifrån//PP//case//51 deltagarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//51 önskemål//NN|NEU|PLU|IND|NOM//obl//48 .//MAD//punct//1
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//56 har//VB|PRS|AKT//aux//56 bl.a.//AB|AN//advmod//56 handlat//VB|SUP|AKT//parataxis//1 om//PP//mark//59 att//IE//mark//59 ge//VB|INF|AKT//advcl//56 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//61 kunskaper//NN|UTR|PLU|IND|NOM//obj//59 om//PP//case//66 barns//NN|NEU|PLU|IND|GEN//nmod:poss//66 och//KN//cc//65 ungdomars//NN|UTR|PLU|IND|GEN//conj//63 utveckling//NN|UTR|SIN|IND|NOM//nmod//61 och//KN//cc//68 villkor//NN|NEU|PLU|IND|NOM//conj//66 samt//KN//cc//71 om//PP//case//71 mobbning//NN|UTR|SIN|IND|NOM//obl//59 och//KN//cc//73 droger//NN|UTR|PLU|IND|NOM//conj//71 .//MID//punct//56
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Mycket//AB|POS//advmod//76 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 inslag//NN|NEU|PLU|IND|NOM//parataxis//56 i//PP//case//79 utbildningen//NN|UTR|SIN|DEF|NOM//nmod//77 har//VB|PRS|AKT//aux//83 varit//VB|SUP|AKT//cop//83 att//IE//mark//83 ge//VB|INF|AKT//conj//1 föräldrarna//NN|UTR|PLU|DEF|NOM//iobj//83 tillfälle//NN|NEU|SIN|IND|NOM//obj//83 att//IE//mark//87 diskutera//VB|INF|AKT//acl//85 och//KN//cc//89 utbyta//VB|INF|AKT//conj//87 erfarenheter//NN|UTR|PLU|IND|NOM//obj//89 med//PP//case//92 varandra//PN|UTR/NEU|PLU|DEF|OBJ//nmod//90 .//MAD//punct//1
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Skolan//NN|UTR|SIN|DEF|NOM//ROOT//0
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Skolan//NN|UTR|SIN|DEF|NOM//nsubj//1 finns//VB|PRS|SFO//ROOT//1 representerad//PC|PRF|UTR|SIN|IND|NOM//xcomp//1 i//PP//case//6 nästan//AB//advmod//5 två//RG|NOM//nummod//6 tredjedelar//NN|UTR|PLU|IND|NOM//obl//2 av//PP//case//8 projekten//NN|NEU|PLU|DEF|NOM//nmod//6 .//MAD//punct//1
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//11 betydelse//NN|UTR|SIN|IND|NOM//nsubj//12 framgår//VB|PRS|AKT//parataxis//1 också//AB//advmod//12 av//PP//mark//17 att//SN//mark//17 skolan//NN|UTR|SIN|DEF|NOM//nsubj:pass//17 tas//VB|PRS|SFO//advcl//12 med//PL//compound:prt//17 som//KN//mark//22 ett//DT|NEU|SIN|IND//det//22 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//22 programområde//NN|NEU|SIN|IND|NOM//obl//17 i//PP//case//26 de//DT|UTR/NEU|PLU|DEF//det//26 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 programmen//NN|NEU|PLU|DEF|NOM//nmod//22 .//MAD//punct//12
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Företrädarna//NN|UTR|PLU|DEF|NOM//nsubj//31 för//PP//case//30 projekten//NN|NEU|PLU|DEF|NOM//nmod//28 anser//VB|PRS|AKT//parataxis//12 att//SN//mark//37 insatser//NN|UTR|PLU|IND|NOM//nsubj//37 i//PP//case//35 skolan//NN|UTR|SIN|DEF|NOM//nmod//33 är//VB|PRS|AKT//cop//37 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//31 i//PP//case//41 det//DT|NEU|SIN|DEF//det//41 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 arbetet//NN|NEU|SIN|DEF|NOM//obl//37 .//MID//punct//1
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//44 rör//VB|PRS|AKT//conj//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//44 om//PP//case//47 åtgärder//NN|UTR|PLU|IND|NOM//obl//44 av//PP//case//50 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 slag//NN|NEU|PLU|IND|NOM//nmod//47 t.ex.//AB|AN//advmod//53 drogförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//53 arbete//NN|NEU|SIN|IND|NOM//nmod//47 ,//MID//punct//47 motverkande//NN|NEU|SIN|IND|NOM//acl//47 av//PP//case//57 mobbning//NN|UTR|SIN|IND|NOM//nmod//55 och//KN//cc//59 främlingsfientlighet//NN|UTR|SIN|IND|NOM//conj//57 eller//KN//cc//61 norm-//NN|NEU|-|-|SMS//conj//57 och//KN//cc//64 värdeskapande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//64 arbete//NN|NEU|SIN|IND|NOM//conj//57 .//MAD//punct//44
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//69 kan//VB|PRS|AKT//aux//69 också//AB//advmod//69 handla//VB|INF|AKT//conj//1 om//PP//case//71 skolan//NN|UTR|SIN|DEF|NOM//obl//69 som//KN//mark//75 en//DT|UTR|SIN|IND//det//75 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//75 ingång//NN|UTR|SIN|IND|NOM//obl//69 för//PP//case//80 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//80 och//KN//cc//79 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//77 kontakter//NN|UTR|PLU|IND|NOM//nmod//75 med//PP//case//82 föräldrarna//NN|UTR|PLU|DEF|NOM//nmod//80 .//MAD//punct//69
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Socialtjänsten//NN|UTR|SIN|DEF|NOM//ROOT//0
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Socialtjänsten//NN|UTR|SIN|DEF|NOM//nsubj//1 tillhör//VB|PRS|AKT//ROOT//1 i//PP//advmod//1 regel//NN|UTR|SIN|IND|NOM//fixed//2 aktörerna//NN|UTR|PLU|DEF|NOM//obj//1 i//PP//case//9 de//DT|UTR/NEU|PLU|DEF//det//9 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 råden//NN|NEU|PLU|DEF|NOM//obl//1 .//MAD//punct//1
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Många//PN|UTR/NEU|PLU|IND|SUB/OBJ//obj//1 av//PP//case//15 de//DT|UTR/NEU|PLU|DEF//det//15 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 åtgärder//NN|UTR|PLU|IND|NOM//nmod//11 som//HP|-|-|-//obl//18 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//18 arbetar//VB|PRS|AKT//acl:relcl//15 med//PP//mark//20 ryms//VB|PRS|SFO//advcl//18 till//PP//case//23 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 delar//NN|UTR|PLU|IND|NOM//obl//20 inom//PP//case//26 socialtjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//26 verksamhet//NN|UTR|SIN|IND|NOM//obl//20 .//MID//punct//1
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//31 kan//VB|PRS|AKT//aux//31 t.ex.//AB|AN//advmod//31 handla//VB|INF|AKT//parataxis//1 om//PP//mark//34 att//IE//mark//34 förebygga//VB|INF|AKT//advcl//31 alkohol-//NN|UTR|-|-|SMS//obj//34 och//KN//cc//37 drogmissbruk//NN|NEU|SIN|IND|NOM//conj//35 ,//MID//punct//34 att//IE//mark//40 ge//VB|INF|AKT//conj//34 stöd//NN|NEU|SIN|IND|NOM//obj//40 till//PP//case//43 föräldrar//NN|UTR|PLU|IND|NOM//obl//40 och//KN//cc//46 att//IE//mark//46 genomföra//VB|INF|AKT//conj//40 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 insatser//NN|UTR|PLU|IND|NOM//obj//46 för//PP//case//50 barn//NN|NEU|PLU|IND|NOM//obl//46 och//KN//cc//52 ungdomar//NN|UTR|PLU|IND|NOM//conj//50 i//PP//case//54 riskzon//NN|UTR|SIN|IND|NOM//obl//46 .//MID//punct//31
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Socialtjänsten//NN|UTR|SIN|DEF|NOM//nsubj//57 har//VB|PRS|AKT//parataxis//31 ett//DT|NEU|SIN|IND//det//60 uttalat//PC|PRF|NEU|SIN|IND|NOM//amod//60 ansvar//NN|NEU|SIN|IND|NOM//obj//57 för//PP//case//62 arbetet//NN|NEU|SIN|DEF|NOM//nmod//60 med//PP//case//65 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 lagöverträdare//NN|UTR|PLU|IND|NOM//nmod//62 .//MAD//punct//1
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Medling//NN|UTR|SIN|IND|NOM//ROOT//0
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Intresset//NN|NEU|SIN|DEF|NOM//nsubj//4 för//PP//case//2 metoden//NN|UTR|SIN|DEF|NOM//nmod//0 är//VB|PRS|AKT//cop//4 stort//JJ|POS|NEU|SIN|IND|NOM//ROOT//4 och//KN//cc//6 medling//NN|UTR|SIN|IND|NOM//conj//4 införs//VB|PRS|SFO//conj//4 nu//AB//advmod//7 också//AB//advmod//7 i//PP//case//11 kommuner//NN|UTR|PLU|IND|NOM//obl//7 som//HP|-|-|-//nsubj//14 inte//AB//advmod//14 ingår//VB|PRS|AKT//acl:relcl//11 i//PP//case//16 försöksverksamheten//NN|UTR|SIN|DEF|NOM//obl//14 .//MAD//punct//4
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;De//DT|UTR/NEU|PLU|DEF//det//20 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//20 projekt//NN|NEU|PLU|IND|NOM//nsubj//25 som//HP|-|-|-//nsubj//22 ingår//VB|PRS|AKT//acl:relcl//20 i//PP//case//24 försöksverksamheten//NN|UTR|SIN|DEF|NOM//obl//22 har//VB|PRS|AKT//parataxis//4 kommunalt//JJ|POS|NEU|SIN|IND|NOM//amod//27 huvudmannaskap//NN|NEU|SIN|IND|NOM//obj//25 och//KN//cc//29 drivs//VB|PRS|SFO//conj//25 inom//PP//case//32 socialtjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//32 verksamhet//NN|UTR|SIN|IND|NOM//obl//29 .//MAD//punct//4
3.2 Den lokala uppbyggnaden av det brottsförebyggande arbetet;Ett//DT|NEU|SIN|IND//det//35 fåtal//NN|NEU|SIN|IND|NOM//nmod//36 projekt//NN|NEU|PLU|IND|NOM//nsubj//37 har//VB|PRS|AKT//parataxis//4 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 huvudmän//NN|UTR|PLU|IND|NOM//obj//37 som//HP|-|-|-//mark//41 polisen//NN|UTR|SIN|DEF|NOM//obl//37 eller//KN//cc//44 ideella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 föreningar//NN|UTR|PLU|IND|NOM//conj//41 .//MAD//punct//4
