Utvärdering av utvecklingssamarbetet med Central- och Östeuropa;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 tillsatte//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 31//RG|NOM//nummod//4 maj//NN|UTR|SIN|IND|NOM//obj//1 2000//RG|NOM//nummod//4 en//DT|UTR|SIN|IND//det//7 Utredning//NN|UTR|SIN|IND|NOM//obj//1 om//PP//case//9 samarbetet//NN|NEU|SIN|DEF|NOM//nmod//7 med//PP//case//11 Central-//PM|SMS//nmod//9 och//KN//cc//13 Östeuropa//PM|NOM//conj//11 ,//MID//punct//11 Dir//NN|AN//conj//11 .//MAD//punct//1
Säkerhetssamarbetet fortsätter att ha sin tyngdpunkt i Baltikum. Det har dels inneburit ett fortsatt samarbete inom bl.a. gränsskydd, brottsförebyggande och icke-spridning av kärnmaterial. Dels har det också kunnat utnyttja den nyss beslutade förbandsnedläggningen i Sverige till att genom en omfattande insats av försvarsmateriel stödja försvarskapaciteten i de baltiska länderna. Den insatsen bedöms i utvärderingen som metodologiskt ovanligt intressant – hög relevans i ländernas nuvarande utvecklingsfas, positiva effekter på deras försvarskapacitet, förstärkta grannlandsrelationer, och hushållning med materiella resurser. Kärnämneskontrollsamarbetet har hög relevans för utvecklingen. Ett flertal andra givare med större resurser är dock aktiva på området. Handläggningen av insatserna på säkerhetsområdet har under perioden börjat överföras från UD till Sida. Överföringen välkomnas. Den minskar antalet myndighetsfunktioner inom UD, samtidigt som Sida är en mer kompetent motpart till de svenska genomförarna av insatserna. De senare har nu bl.a. börjat inkorporera etablerade metoder för beredning och rapportering kring internationellt utvecklingssamarbete. Några av dem påtalar dock att överföringen till Sida resulterat i långsammare beslut. Den återstående hanteringen inom UD synes också ha stramats upp, bl.a. genom att;Övergången//NN|UTR|SIN|DEF|NOM//obl//64 framstår//VB|PRS|AKT//parataxis//40 som//KN//mark//66 ett//PN|NEU|SIN|IND|SUB/OBJ//xcomp//64 av//PP//case//68 statsmakterna//NN|UTR|PLU|DEF|NOM//nmod//66 utan//PP//cc//71 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//71 preciseringar//NN|UTR|PLU|IND|NOM//obl//72 önskat//PC|PRF|NEU|SIN|IND|NOM//amod//73 utfall//NN|NEU|SIN|IND|NOM//obj//64 av//PP//case//75 samarbetet//NN|NEU|SIN|DEF|NOM//nmod//73 ,//MID//punct//40 och//KN//cc//82 är//VB|PRS|AKT//cop//82 därför//AB//advmod//82 inte//AB//advmod//82 helt//AB|POS//advmod//82 lätt//JJ|POS|NEU|SIN|IND|NOM//conj//40 att//IE//mark//84 använda//VB|INF|AKT//acl//82 för//PP//case//86 utvärderingsändamål//NN|NEU|PLU|IND|NOM//obl//84 .//MAD//punct//40
Säkerhetssamarbetet fortsätter att ha sin tyngdpunkt i Baltikum. Det har dels inneburit ett fortsatt samarbete inom bl.a. gränsskydd, brottsförebyggande och icke-spridning av kärnmaterial. Dels har det också kunnat utnyttja den nyss beslutade förbandsnedläggningen i Sverige till att genom en omfattande insats av försvarsmateriel stödja försvarskapaciteten i de baltiska länderna. Den insatsen bedöms i utvärderingen som metodologiskt ovanligt intressant – hög relevans i ländernas nuvarande utvecklingsfas, positiva effekter på deras försvarskapacitet, förstärkta grannlandsrelationer, och hushållning med materiella resurser. Kärnämneskontrollsamarbetet har hög relevans för utvecklingen. Ett flertal andra givare med större resurser är dock aktiva på området. Handläggningen av insatserna på säkerhetsområdet har under perioden börjat överföras från UD till Sida. Överföringen välkomnas. Den minskar antalet myndighetsfunktioner inom UD, samtidigt som Sida är en mer kompetent motpart till de svenska genomförarna av insatserna. De senare har nu bl.a. börjat inkorporera etablerade metoder för beredning och rapportering kring internationellt utvecklingssamarbete. Några av dem påtalar dock att överföringen till Sida resulterat i långsammare beslut. Den återstående hanteringen inom UD synes också ha stramats upp, bl.a. genom att;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//92 är//VB|PRS|AKT//cop//92 inte//AB//advmod//92 heller//AB//advmod//92 klarlagt//PC|PRF|NEU|SIN|IND|NOM//parataxis//40 hur//HA//advmod//94 långt//AB|POS//advmod//96 grannlandsparallellen//NN|UTR|SIN|DEF|NOM//nsubj//96 håller//VB|PRS|AKT//advcl//92 för//PP//case//100 de//DT|UTR/NEU|PLU|DEF//det//100 nämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//100 länderna//NN|NEU|PLU|DEF|NOM//obl//96 .//MAD//punct//92
Säkerhetssamarbetet fortsätter att ha sin tyngdpunkt i Baltikum. Det har dels inneburit ett fortsatt samarbete inom bl.a. gränsskydd, brottsförebyggande och icke-spridning av kärnmaterial. Dels har det också kunnat utnyttja den nyss beslutade förbandsnedläggningen i Sverige till att genom en omfattande insats av försvarsmateriel stödja försvarskapaciteten i de baltiska länderna. Den insatsen bedöms i utvärderingen som metodologiskt ovanligt intressant – hög relevans i ländernas nuvarande utvecklingsfas, positiva effekter på deras försvarskapacitet, förstärkta grannlandsrelationer, och hushållning med materiella resurser. Kärnämneskontrollsamarbetet har hög relevans för utvecklingen. Ett flertal andra givare med större resurser är dock aktiva på området. Handläggningen av insatserna på säkerhetsområdet har under perioden börjat överföras från UD till Sida. Överföringen välkomnas. Den minskar antalet myndighetsfunktioner inom UD, samtidigt som Sida är en mer kompetent motpart till de svenska genomförarna av insatserna. De senare har nu bl.a. börjat inkorporera etablerade metoder för beredning och rapportering kring internationellt utvecklingssamarbete. Några av dem påtalar dock att överföringen till Sida resulterat i långsammare beslut. Den återstående hanteringen inom UD synes också ha stramats upp, bl.a. genom att;Sidas//PM|GEN//nmod:poss//1 landplaner//NN|UTR|PLU|IND|NOM//nsubj:pass//2 antogs//VB|PRT|SFO//ROOT//2 under//PP//case//5 innevarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 år//NN|NEU|SIN|IND|NOM//obl//2 och//KN//cc//10 har//VB|PRS|AKT//aux//10 ännu//AB//advmod//10 inte//AB//advmod//10 hunnit//VB|SUP|AKT//conj//2 avsätta//VB|INF|AKT//xcomp//10 konkreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 resultat//NN|NEU|PLU|IND|NOM//obj//11 i//PP//case//16 detta//DT|NEU|SIN|DEF//det//16 hänseende//NN|NEU|SIN|IND|NOM//obl//11 .//MAD//punct//2
Säkerhetssamarbetet fortsätter att ha sin tyngdpunkt i Baltikum. Det har dels inneburit ett fortsatt samarbete inom bl.a. gränsskydd, brottsförebyggande och icke-spridning av kärnmaterial. Dels har det också kunnat utnyttja den nyss beslutade förbandsnedläggningen i Sverige till att genom en omfattande insats av försvarsmateriel stödja försvarskapaciteten i de baltiska länderna. Den insatsen bedöms i utvärderingen som metodologiskt ovanligt intressant – hög relevans i ländernas nuvarande utvecklingsfas, positiva effekter på deras försvarskapacitet, förstärkta grannlandsrelationer, och hushållning med materiella resurser. Kärnämneskontrollsamarbetet har hög relevans för utvecklingen. Ett flertal andra givare med större resurser är dock aktiva på området. Handläggningen av insatserna på säkerhetsområdet har under perioden börjat överföras från UD till Sida. Överföringen välkomnas. Den minskar antalet myndighetsfunktioner inom UD, samtidigt som Sida är en mer kompetent motpart till de svenska genomförarna av insatserna. De senare har nu bl.a. börjat inkorporera etablerade metoder för beredning och rapportering kring internationellt utvecklingssamarbete. Några av dem påtalar dock att överföringen till Sida resulterat i långsammare beslut. Den återstående hanteringen inom UD synes också ha stramats upp, bl.a. genom att;Samtidigt//AB//advmod//19 framgår//VB|PRS|AKT//parataxis//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 att//SN//mark//24 ett//DT|NEU|SIN|IND//det//23 grannlandssamarbete//NN|NEU|SIN|IND|NOM//nsubj//24 håller//VB|PRS|AKT//csubj//19 på//PL//compound:prt//24 att//IE//mark//27 växa//VB|INF|AKT//xcomp//24 fram//PL//compound:prt//27 ,//MID//punct//27 särskilt//AB//advmod//32 mellan//PP//case//32 Sverige//PM|NOM//obl//27 och//KN//cc//34 kandidatländerna//NN|UTR|PLU|DEF|NOM//conj//32 vid//PP//case//36 Östersjön//PM|NOM//nmod//34 ,//MID//punct//27 en//DT|UTR|SIN|IND//det//39 utveckling//NN|UTR|SIN|IND|NOM//obj//24 som//HP|-|-|-//nsubj//43 uppenbarligen//AB//advmod//43 också//AB//advmod//43 har//VB|PRS|AKT//acl:relcl//39 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 drivkrafter//NN|UTR|PLU|IND|NOM//obj//43 än//KN//case//50 det//DT|NEU|SIN|DEF//det//50 statligt//AB|POS//advmod//49 finansierade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//50 utvecklingssamarbetet//NN|NEU|SIN|DEF|NOM//acl//45 .//MID//punct//19
Säkerhetssamarbetet fortsätter att ha sin tyngdpunkt i Baltikum. Det har dels inneburit ett fortsatt samarbete inom bl.a. gränsskydd, brottsförebyggande och icke-spridning av kärnmaterial. Dels har det också kunnat utnyttja den nyss beslutade förbandsnedläggningen i Sverige till att genom en omfattande insats av försvarsmateriel stödja försvarskapaciteten i de baltiska länderna. Den insatsen bedöms i utvärderingen som metodologiskt ovanligt intressant – hög relevans i ländernas nuvarande utvecklingsfas, positiva effekter på deras försvarskapacitet, förstärkta grannlandsrelationer, och hushållning med materiella resurser. Kärnämneskontrollsamarbetet har hög relevans för utvecklingen. Ett flertal andra givare med större resurser är dock aktiva på området. Handläggningen av insatserna på säkerhetsområdet har under perioden börjat överföras från UD till Sida. Överföringen välkomnas. Den minskar antalet myndighetsfunktioner inom UD, samtidigt som Sida är en mer kompetent motpart till de svenska genomförarna av insatserna. De senare har nu bl.a. börjat inkorporera etablerade metoder för beredning och rapportering kring internationellt utvecklingssamarbete. Några av dem påtalar dock att överföringen till Sida resulterat i långsammare beslut. Den återstående hanteringen inom UD synes också ha stramats upp, bl.a. genom att;Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 program//NN|NEU|PLU|IND|NOM//nsubj//19 och//KN//cc//55 insatser//NN|UTR|PLU|IND|NOM//conj//53 kan//VB|PRS|AKT//aux//58 dock//AB//advmod//58 bedömas//VB|INF|SFO//conj//19 ha//VB|INF|AKT//aux//60 givit//VB|SUP|AKT//xcomp//58 distinkta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 bidrag//NN|NEU|PLU|IND|NOM//obj//60 ,//MID//punct//62 bl.a.//AB|AN//advmod//65 utbildnings-//NN|UTR|-|-|SMS//appos//62 och//KN//cc//67 forskningssamarbetet//NN|NEU|SIN|DEF|NOM//conj//65 via//PP//case//69 SI//PM|NOM//nmod//65 ,//MID//punct//62 bankstödet//NN|NEU|SIN|DEF|NOM//appos//62 till//PP//case//75 de//DT|UTR/NEU|PLU|DEF//det//75 baltiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 länderna//NN|NEU|PLU|DEF|NOM//nmod//71 ,//MID//punct//79 det//DT|NEU|SIN|DEF//det//79 decentraliserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//79 samarbetet//NN|NEU|SIN|DEF|NOM//parataxis//19 ,//MID//punct//91 och//KN//cc//91 direktsamarbetet//NN|NEU|SIN|DEF|NOM//nsubj//91 mellan//PP//case//84 Stockholm//PM|NOM//nmod//82 och//KN//cc//87 S:t//JJ|AN//amod//87 Petersburg//PM|NOM//conj//84 .//MAD//punct//82
Säkerhetssamarbetet fortsätter att ha sin tyngdpunkt i Baltikum. Det har dels inneburit ett fortsatt samarbete inom bl.a. gränsskydd, brottsförebyggande och icke-spridning av kärnmaterial. Dels har det också kunnat utnyttja den nyss beslutade förbandsnedläggningen i Sverige till att genom en omfattande insats av försvarsmateriel stödja försvarskapaciteten i de baltiska länderna. Den insatsen bedöms i utvärderingen som metodologiskt ovanligt intressant – hög relevans i ländernas nuvarande utvecklingsfas, positiva effekter på deras försvarskapacitet, förstärkta grannlandsrelationer, och hushållning med materiella resurser. Kärnämneskontrollsamarbetet har hög relevans för utvecklingen. Ett flertal andra givare med större resurser är dock aktiva på området. Handläggningen av insatserna på säkerhetsområdet har under perioden börjat överföras från UD till Sida. Överföringen välkomnas. Den minskar antalet myndighetsfunktioner inom UD, samtidigt som Sida är en mer kompetent motpart till de svenska genomförarna av insatserna. De senare har nu bl.a. börjat inkorporera etablerade metoder för beredning och rapportering kring internationellt utvecklingssamarbete. Några av dem påtalar dock att överföringen till Sida resulterat i långsammare beslut. Den återstående hanteringen inom UD synes också ha stramats upp, bl.a. genom att;En//DT|UTR|SIN|IND//det//90 Sida-studie//NN|UTR|SIN|IND|NOM//nsubj//91 pågår//VB|PRS|AKT//conj//19 av//PP//mark//100 hur//HA//advmod//100 utvecklingssamarbetet//NN|NEU|SIN|DEF|NOM//nsubj//100 med//PP//case//96 Central-//PM|SMS//nmod//94 och//KN//cc//98 Östeuropa//PM|NOM//conj//96 har//VB|PRS|AKT//aux//100 bidragit//VB|SUP|AKT//ccomp//91 till//PP//mark//103 att//IE//mark//103 lägga//VB|INF|AKT//advcl//100 grunden//NN|UTR|SIN|DEF|NOM//obj//103 för//PP//case//108 ett//DT|NEU|SIN|IND//det//108 varaktigt//JJ|POS|NEU|SIN|IND|NOM//amod//108 samarbete//NN|NEU|SIN|IND|NOM//obl//103 .//MAD//punct//2
Säkerhetssamarbetet fortsätter att ha sin tyngdpunkt i Baltikum. Det har dels inneburit ett fortsatt samarbete inom bl.a. gränsskydd, brottsförebyggande och icke-spridning av kärnmaterial. Dels har det också kunnat utnyttja den nyss beslutade förbandsnedläggningen i Sverige till att genom en omfattande insats av försvarsmateriel stödja försvarskapaciteten i de baltiska länderna. Den insatsen bedöms i utvärderingen som metodologiskt ovanligt intressant – hög relevans i ländernas nuvarande utvecklingsfas, positiva effekter på deras försvarskapacitet, förstärkta grannlandsrelationer, och hushållning med materiella resurser. Kärnämneskontrollsamarbetet har hög relevans för utvecklingen. Ett flertal andra givare med större resurser är dock aktiva på området. Handläggningen av insatserna på säkerhetsområdet har under perioden börjat överföras från UD till Sida. Överföringen välkomnas. Den minskar antalet myndighetsfunktioner inom UD, samtidigt som Sida är en mer kompetent motpart till de svenska genomförarna av insatserna. De senare har nu bl.a. börjat inkorporera etablerade metoder för beredning och rapportering kring internationellt utvecklingssamarbete. Några av dem påtalar dock att överföringen till Sida resulterat i långsammare beslut. Den återstående hanteringen inom UD synes också ha stramats upp, bl.a. genom att;Östekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 institutet//NN|NEU|SIN|DEF|NOM//nsubj//3  //_SP////1 har//VB|PRS|AKT//aux//35 som//KN//mark//5 uppgift//NN|UTR|SIN|IND|NOM//xcomp//3 att//IE//mark//7 främja//VB|INF|AKT//acl//5 kunnandet//NN|NEU|SIN|DEF|NOM//obj//7 i//PP//case//10 Sverige//PM|NOM//obl//7 om//PP//case//14 de//DT|UTR/NEU|PLU|DEF//det//14 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 förhållandena//NN|NEU|PLU|DEF|NOM//obl//7 i//PP//case//16 Östeuropa//PM|NOM//nmod//14 genom//PP//case//18 forskning//NN|UTR|SIN|IND|NOM//obl//7 och//KN//cc//20 rapportering//NN|UTR|SIN|IND|NOM//conj//18 ,//MID//punct//3 och//KN//cc//23 får//VB|PRS|AKT//conj//3 ett//DT|NEU|SIN|IND//det//26 årligt//JJ|POS|NEU|SIN|IND|NOM//amod//26 stöd//NN|NEU|SIN|IND|NOM//obj//23 inom//PP//case//28 Östsamarbetet//PM|NOM//obl//23 .//MAD//punct//3
Säkerhetssamarbetet fortsätter att ha sin tyngdpunkt i Baltikum. Det har dels inneburit ett fortsatt samarbete inom bl.a. gränsskydd, brottsförebyggande och icke-spridning av kärnmaterial. Dels har det också kunnat utnyttja den nyss beslutade förbandsnedläggningen i Sverige till att genom en omfattande insats av försvarsmateriel stödja försvarskapaciteten i de baltiska länderna. Den insatsen bedöms i utvärderingen som metodologiskt ovanligt intressant – hög relevans i ländernas nuvarande utvecklingsfas, positiva effekter på deras försvarskapacitet, förstärkta grannlandsrelationer, och hushållning med materiella resurser. Kärnämneskontrollsamarbetet har hög relevans för utvecklingen. Ett flertal andra givare med större resurser är dock aktiva på området. Handläggningen av insatserna på säkerhetsområdet har under perioden börjat överföras från UD till Sida. Överföringen välkomnas. Den minskar antalet myndighetsfunktioner inom UD, samtidigt som Sida är en mer kompetent motpart till de svenska genomförarna av insatserna. De senare har nu bl.a. börjat inkorporera etablerade metoder för beredning och rapportering kring internationellt utvecklingssamarbete. Några av dem påtalar dock att överföringen till Sida resulterat i långsammare beslut. Den återstående hanteringen inom UD synes också ha stramats upp, bl.a. genom att;Under//PP//case//32 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 år//NN|NEU|PLU|IND|NOM//obl//35 har//VB|PRS|AKT//aux//35 forskningsinslaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//35 stärkts//VB|SUP|SFO//ROOT//35 ,//MID//punct//35 bl.a.//AB|AN//advmod//39 i//PP//case//39 samarbete//NN|NEU|SIN|IND|NOM//obl//35 med//PP//case//41 universitet//NN|NEU|PLU|IND|NOM//nmod//39 och//KN//cc//43 högskolor//NN|UTR|PLU|IND|NOM//conj//41 i//PP//case//45 närområdet//NN|NEU|SIN|DEF|NOM//obl//35 .//MAD//punct//35
Säkerhetssamarbetet fortsätter att ha sin tyngdpunkt i Baltikum. Det har dels inneburit ett fortsatt samarbete inom bl.a. gränsskydd, brottsförebyggande och icke-spridning av kärnmaterial. Dels har det också kunnat utnyttja den nyss beslutade förbandsnedläggningen i Sverige till att genom en omfattande insats av försvarsmateriel stödja försvarskapaciteten i de baltiska länderna. Den insatsen bedöms i utvärderingen som metodologiskt ovanligt intressant – hög relevans i ländernas nuvarande utvecklingsfas, positiva effekter på deras försvarskapacitet, förstärkta grannlandsrelationer, och hushållning med materiella resurser. Kärnämneskontrollsamarbetet har hög relevans för utvecklingen. Ett flertal andra givare med större resurser är dock aktiva på området. Handläggningen av insatserna på säkerhetsområdet har under perioden börjat överföras från UD till Sida. Överföringen välkomnas. Den minskar antalet myndighetsfunktioner inom UD, samtidigt som Sida är en mer kompetent motpart till de svenska genomförarna av insatserna. De senare har nu bl.a. börjat inkorporera etablerade metoder för beredning och rapportering kring internationellt utvecklingssamarbete. Några av dem påtalar dock att överföringen till Sida resulterat i långsammare beslut. Den återstående hanteringen inom UD synes också ha stramats upp, bl.a. genom att;ÖEI//PM|NOM//nsubj//48 driver//VB|PRS|AKT//parataxis//35 också//AB//advmod//48 ett//DT|NEU|SIN|IND//det//51 center//NN|NEU|SIN|IND|NOM//obj//48 för//PP//case//56 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//56 och//KN//cc//55 finansiell//JJ|POS|UTR|SIN|IND|NOM//conj//53 forskning//NN|UTR|SIN|IND|NOM//nmod//51 i//PP//case//58 Moskva//PM|NOM//nmod//56 .//MAD//punct//48
Säkerhetssamarbetet fortsätter att ha sin tyngdpunkt i Baltikum. Det har dels inneburit ett fortsatt samarbete inom bl.a. gränsskydd, brottsförebyggande och icke-spridning av kärnmaterial. Dels har det också kunnat utnyttja den nyss beslutade förbandsnedläggningen i Sverige till att genom en omfattande insats av försvarsmateriel stödja försvarskapaciteten i de baltiska länderna. Den insatsen bedöms i utvärderingen som metodologiskt ovanligt intressant – hög relevans i ländernas nuvarande utvecklingsfas, positiva effekter på deras försvarskapacitet, förstärkta grannlandsrelationer, och hushållning med materiella resurser. Kärnämneskontrollsamarbetet har hög relevans för utvecklingen. Ett flertal andra givare med större resurser är dock aktiva på området. Handläggningen av insatserna på säkerhetsområdet har under perioden börjat överföras från UD till Sida. Överföringen välkomnas. Den minskar antalet myndighetsfunktioner inom UD, samtidigt som Sida är en mer kompetent motpart till de svenska genomförarna av insatserna. De senare har nu bl.a. börjat inkorporera etablerade metoder för beredning och rapportering kring internationellt utvecklingssamarbete. Några av dem påtalar dock att överföringen till Sida resulterat i långsammare beslut. Den återstående hanteringen inom UD synes också ha stramats upp, bl.a. genom att;Den//DT|UTR|SIN|DEF//det//62 förstärkta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//62 forskningsinriktningen//NN|UTR|SIN|DEF|NOM//nsubj//64 har//VB|PRS|AKT//aux//64 medfört//VB|SUP|AKT//parataxis//48 att//SN//mark//75 ÖEI//PM|NOM//nsubj//75 ://MID//punct//66 s//JJ|AN//nummod//69 bidrag//NN|NEU|SIN|IND|NOM//appos//66 till//PP//case//71 områdesanalysen//NN|UTR|SIN|DEF|NOM//nmod//69 i//PP//advmod//75 stället//NN|NEU|SIN|DEF|NOM//fixed//72 har//VB|PRS|AKT//aux//75 minskat//VB|SUP|AKT//ccomp//64 .//MAD//punct//48
Säkerhetssamarbetet fortsätter att ha sin tyngdpunkt i Baltikum. Det har dels inneburit ett fortsatt samarbete inom bl.a. gränsskydd, brottsförebyggande och icke-spridning av kärnmaterial. Dels har det också kunnat utnyttja den nyss beslutade förbandsnedläggningen i Sverige till att genom en omfattande insats av försvarsmateriel stödja försvarskapaciteten i de baltiska länderna. Den insatsen bedöms i utvärderingen som metodologiskt ovanligt intressant – hög relevans i ländernas nuvarande utvecklingsfas, positiva effekter på deras försvarskapacitet, förstärkta grannlandsrelationer, och hushållning med materiella resurser. Kärnämneskontrollsamarbetet har hög relevans för utvecklingen. Ett flertal andra givare med större resurser är dock aktiva på området. Handläggningen av insatserna på säkerhetsområdet har under perioden börjat överföras från UD till Sida. Överföringen välkomnas. Den minskar antalet myndighetsfunktioner inom UD, samtidigt som Sida är en mer kompetent motpart till de svenska genomförarna av insatserna. De senare har nu bl.a. börjat inkorporera etablerade metoder för beredning och rapportering kring internationellt utvecklingssamarbete. Några av dem påtalar dock att överföringen till Sida resulterat i långsammare beslut. Den återstående hanteringen inom UD synes också ha stramats upp, bl.a. genom att;Behovet//NN|NEU|SIN|DEF|NOM//nsubj:pass//92 av//PP//case//79 forskning//NN|UTR|SIN|IND|NOM//nmod//77 och//KN//cc//82 fördjupade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//82 studier//NN|UTR|PLU|IND|NOM//conj//79 i//PP//case//84 Sverige//PM|NOM//nmod//82 om//PP//case//86 övergångsekonomierna//NN|UTR|PLU|DEF|NOM//nmod//82 i//PP//case//88 Central-//PM|SMS//nmod//86 och//KN//cc//90 Östeuropa//PM|NOM//conj//88 har//VB|PRS|AKT//aux//92 framhållits//VB|SUP|SFO//parataxis//48 av//PP//case//95 skilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//95 bedömare//NN|UTR|PLU|IND|NOM//obl:agent//92 ,//MID//punct//95 bl.a.//AB|AN//advmod//101 av//PP//case//101 Östsamarbetets//NN|NEU|SIN|DEF|GEN//nmod:poss//101 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//101 resultatanalyser//NN|UTR|PLU|IND|NOM//appos//95 .//MAD//punct//48
Säkerhetssamarbetet fortsätter att ha sin tyngdpunkt i Baltikum. Det har dels inneburit ett fortsatt samarbete inom bl.a. gränsskydd, brottsförebyggande och icke-spridning av kärnmaterial. Dels har det också kunnat utnyttja den nyss beslutade förbandsnedläggningen i Sverige till att genom en omfattande insats av försvarsmateriel stödja försvarskapaciteten i de baltiska länderna. Den insatsen bedöms i utvärderingen som metodologiskt ovanligt intressant – hög relevans i ländernas nuvarande utvecklingsfas, positiva effekter på deras försvarskapacitet, förstärkta grannlandsrelationer, och hushållning med materiella resurser. Kärnämneskontrollsamarbetet har hög relevans för utvecklingen. Ett flertal andra givare med större resurser är dock aktiva på området. Handläggningen av insatserna på säkerhetsområdet har under perioden börjat överföras från UD till Sida. Överföringen välkomnas. Den minskar antalet myndighetsfunktioner inom UD, samtidigt som Sida är en mer kompetent motpart till de svenska genomförarna av insatserna. De senare har nu bl.a. börjat inkorporera etablerade metoder för beredning och rapportering kring internationellt utvecklingssamarbete. Några av dem påtalar dock att överföringen till Sida resulterat i långsammare beslut. Den återstående hanteringen inom UD synes också ha stramats upp, bl.a. genom att;ÖEI//PM|NOM//nsubj//104 spelar//VB|PRS|AKT//parataxis//48 en//DT|UTR|SIN|IND//det//107 central//JJ|POS|UTR|SIN|IND|NOM//amod//107 roll//NN|UTR|SIN|IND|NOM//obj//104 inom//PP//case//112 det//DT|NEU|SIN|DEF//det//112 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//112 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//112 analysarbetet//NN|NEU|SIN|DEF|NOM//obl//104 ,//MID//punct//115 vilket//HP|NEU|SIN|IND//nsubj//115 ger//VB|PRS|AKT//conj//104 bidraget//NN|NEU|SIN|DEF|NOM//obj//115 inom//PP//case//120 Östsamarbetet//NN|NEU|SIN|DEF|NOM//amod//120 hög//JJ|POS|UTR|SIN|IND|NOM//amod//120 relevans//NN|UTR|SIN|IND|NOM//obl//115 .//MAD//punct//48
Säkerhetssamarbetet fortsätter att ha sin tyngdpunkt i Baltikum. Det har dels inneburit ett fortsatt samarbete inom bl.a. gränsskydd, brottsförebyggande och icke-spridning av kärnmaterial. Dels har det också kunnat utnyttja den nyss beslutade förbandsnedläggningen i Sverige till att genom en omfattande insats av försvarsmateriel stödja försvarskapaciteten i de baltiska länderna. Den insatsen bedöms i utvärderingen som metodologiskt ovanligt intressant – hög relevans i ländernas nuvarande utvecklingsfas, positiva effekter på deras försvarskapacitet, förstärkta grannlandsrelationer, och hushållning med materiella resurser. Kärnämneskontrollsamarbetet har hög relevans för utvecklingen. Ett flertal andra givare med större resurser är dock aktiva på området. Handläggningen av insatserna på säkerhetsområdet har under perioden börjat överföras från UD till Sida. Överföringen välkomnas. Den minskar antalet myndighetsfunktioner inom UD, samtidigt som Sida är en mer kompetent motpart till de svenska genomförarna av insatserna. De senare har nu bl.a. börjat inkorporera etablerade metoder för beredning och rapportering kring internationellt utvecklingssamarbete. Några av dem påtalar dock att överföringen till Sida resulterat i långsammare beslut. Den återstående hanteringen inom UD synes också ha stramats upp, bl.a. genom att;Insatsen//NN|UTR|SIN|DEF|NOM//nsubj//123 leder//VB|PRS|AKT//parataxis//48 också//AB//advmod//123 uppmärksamheten//NN|UTR|SIN|DEF|NOM//obj//123 till//PP//case//127 bristerna//NN|UTR|PLU|DEF|NOM//obl//123 i//PP//advmod//123 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//128 av//PP//case//131 analysarbetet//NN|NEU|SIN|DEF|NOM//obl//123 i//PP//case//133 Sverige//PM|NOM//nmod//131 ,//MID//punct//138 som//HP|-|-|-//nsubj//138 endast//AB//advmod//138 styckevis//AB//advmod//138 täcker//VB|PRS|AKT//acl:relcl//133 omställningsprocessen//NN|UTR|SIN|DEF|NOM//obj//138 i//PP//case//141 Central-//PM|SMS//nmod//139 och//KN//cc//143 Östeuropa//PM|NOM//conj//141 .//MAD//punct//48
