Sammanfattning;Nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 apoteksmarknadsutredningen//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 haft//VB|SUP|AKT//ROOT//3 i//PP//compound:prt//3 uppdrag//NN|NEU|SIN|IND|NOM//fixed//4 att//IE//punct//3
Dagens pris- och ersättningsmodell för maskinell dosdispensering behöver förändras;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//76 medför//VB|PRS|AKT//parataxis//27 en//DT|UTR|SIN|IND//det//78 risk//NN|UTR|SIN|IND|NOM//obj//76 för//PP//mark//82 att//SN//mark//82 dosläkemedel//NN|NEU|PLU|IND|NOM//nsubj//82 blir//VB|PRS|AKT//advcl//76 onödigt//AB|POS//advmod//84 dyra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//82 .//MAD//punct//27
Dagens pris- och ersättningsmodell för maskinell dosdispensering behöver förändras;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 bedömer//VB|PRS|AKT//ROOT//1 därför//AB//mark//12 att//SN//fixed//2 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 pris-//NN|NEU|-|-|SMS//nsubj:pass//12 och//KN//cc//7 ersättningsmodell//NN|UTR|SIN|IND|NOM//conj//5 för//PP//case//10 maskinell//JJ|POS|UTR|SIN|IND|NOM//amod//10 dosdispensering//NN|UTR|SIN|IND|NOM//nmod//7 behöver//VB|PRS|AKT//aux//12 förändras//VB|INF|SFO//advcl//1 .//MAD//punct//16
Dagens pris- och ersättningsmodell för maskinell dosdispensering behöver förändras;Utöver//PP//mark//16 att//IE//mark//16 utreda//VB|INF|AKT//conj//1 de//DT|UTR/NEU|PLU|DEF//det//18 frågor//NN|UTR|PLU|IND|NOM//obj//16 som//HP|-|-|-//obj//21 explicit//AB|POS//nsubj:pass//21 anges//VB|PRS|SFO//acl:relcl//18 i//PP//case//23 direktiven//NN|NEU|PLU|DEF|NOM//obl//21 ,//MID//punct//1 har//VB|PRS|AKT//parataxis//1 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//25 till//PP//case//31 följd//NN|UTR|SIN|IND|NOM//fixed//27 av//PP//fixed//27 detta//PN|NEU|SIN|DEF|SUB/OBJ//det//31 valt//VB|SUP|AKT//obl//25 att//IE//mark//33 göra//VB|INF|AKT//acl//31 en//DT|UTR|SIN|IND//det//35 översyn//NN|UTR|SIN|IND|NOM//obj//33 av//PP//case//40 fyra//RG|NOM//nummod//40 tänkbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 alternativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 modeller//NN|UTR|PLU|IND|NOM//nmod//35 .//MAD//punct//1
Dagens pris- och ersättningsmodell för maskinell dosdispensering behöver förändras;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//46 kan//VB|PRS|AKT//aux//46 i//PP//advmod//46 korthet//NN|UTR|SIN|IND|NOM//fixed//44 beskrivas//VB|INF|SFO//parataxis//1 enligt//PP//case//48 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//46 ://MAD//punct//46
Dagens pris- och ersättningsmodell för maskinell dosdispensering behöver förändras;•//NN|UTR|SIN|IND|NOM//case//1 Dosapotek//PM|NOM//nsubj//2 erhåller//VB|PRS|AKT//ROOT//2 endast//AB//advmod//2 AIP//PM|NOM//obj//2 och//KN//cc//6 dospeng//NN|UTR|SIN|IND|NOM//conj//4 för//PP//case//8 dosläkemedel//NN|NEU|SIN|IND|NOM//nmod//6 (//PAD//punct//11 modell//NN|UTR|SIN|IND|NOM//advmod//11 A//NN|NEU|SIN|IND|NOM//obl//2 )//PAD//punct//11 .//MAD//punct//2
Dagens pris- och ersättningsmodell för maskinell dosdispensering behöver förändras;•//NN|UTR|SIN|IND|NOM//mark//2 Landstingen//NN|NEU|PLU|DEF|NOM//nsubj//2 tar//VB|PRS|AKT//ROOT//2 över//PL//compound:prt//2 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 ansvaret//NN|NEU|SIN|DEF|NOM//obj//2 för//PP//case//7 läkemedelsförsörjningen//NN|UTR|SIN|DEF|NOM//obl//2 till//PP//case//9 dospatienter//NN|UTR|PLU|IND|NOM//obl//2 (//PAD//punct//12 modell//NN|UTR|SIN|IND|NOM//advmod//12 B//NN|NEU|SIN|IND|NOM//appos//2 )//PAD//punct//12 .//MAD//punct//2
Dagens pris- och ersättningsmodell för maskinell dosdispensering behöver förändras;•//PP//punct//1 Takprismodell//NN|UTR|SIN|IND|NOM//ROOT//1 och//KN//cc//3 slopat//VB|SUP|AKT//conj//1 krav//NN|NEU|SIN|IND|NOM//obj//3 på//PP//case//6 utbyte//NN|NEU|SIN|IND|NOM//nmod//4 (//PAD//punct//1 modell//NN|UTR|SIN|IND|NOM//nmod//9 C//PM|NOM//conj//1 )//PAD//punct//1 .//MAD//punct//1
Dagens pris- och ersättningsmodell för maskinell dosdispensering behöver förändras;•//NN|UTR|SIN|IND|NOM//nmod//1 Justeringar//NN|UTR|PLU|IND|NOM//ROOT//1 inom//PP//case//6 ramen//NN|UTR|SIN|DEF|NOM//fixed//2 för//PP//fixed//2 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 modell//NN|UTR|SIN|IND|NOM//nmod//1 (//PAD//punct//1 modell//NN|UTR|SIN|IND|NOM//advmod//9 D//NN|NEU|SIN|IND|NOM//appos//1 )//PAD//punct//1 .//MAD//punct//1

Modell A skapar på sikt bäst förutsättningar att komma tillrätta med de problem dagens modell leder till;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 bedömer//VB|PRS|AKT//ROOT//1 att//SN//mark//7 modell//NN|UTR|SIN|IND|NOM//nmod//4 A//PM|NOM//nsubj//7 på//PP//case//4 sikt//NN|UTR|SIN|IND|NOM//fixed//4 skapar//VB|PRS|AKT//ccomp//1 bäst//AB|SUV//amod//9 förutsättningar//NN|UTR|PLU|IND|NOM//obj//7 att//IE//mark//11 komma//VB|INF|AKT//acl//9 tillrätta//PL//compound:prt//11 med//PP//case//15 de//DT|UTR/NEU|PLU|DEF//det//15 problem//NN|NEU|PLU|IND|NOM//obl//11 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//17 modell//NN|UTR|SIN|IND|NOM//nsubj//18 leder//VB|PRS|AKT//conj//11 till//PP//compound:prt//18 .//MAD//punct//1
Modell A skapar på sikt bäst förutsättningar att komma tillrätta med de problem dagens modell leder till;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//22 anser//VB|PRS|AKT//parataxis//1 därför//AB//mark//32 att//SN//fixed//23 pris-//NN|NEU|-|-|SMS//nsubj:pass//32 och//KN//cc//27 ersättningsmodellen//NN|UTR|SIN|DEF|NOM//conj//25 för//PP//case//30 maskinell//JJ|POS|UTR|SIN|IND|NOM//amod//30 dosdispensering//NN|UTR|SIN|IND|NOM//nmod//27 bör//VB|PRS|AKT//aux//32 förändras//VB|INF|SFO//advcl//22 i//PP//advmod//32 linje//NN|UTR|SIN|IND|NOM//fixed//33 med//PP//fixed//33 modell//NN|UTR|SIN|IND|NOM//fixed//33 A.//PM|NOM//nmod//38 Modellen//NN|UTR|SIN|DEF|NOM//nsubj//39 innebär//VB|PRS|AKT//conj//22 att//SN//mark//43 dosapotek//NN|NEU|PLU|IND|NOM//nsubj//43 inte//AB//advmod//43 erhåller//VB|PRS|AKT//ccomp//39 den//DT|UTR|SIN|DEF//det//46 reglerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//46 handelsmarginalen//NN|UTR|SIN|DEF|NOM//obj//43 på//PP//case//48 dosläkemedel//NN|NEU|PLU|IND|NOM//nmod//46 utan//KN//cc//51 endast//AB//advmod//51 ersättning//NN|UTR|SIN|IND|NOM//obl//43 för//PP//case//53 inköpspriset//NN|NEU|SIN|DEF|NOM//nmod//51 (//PAD//punct//51 AIP//PM|NOM//appos//51 )//PAD//punct//22 och//KN//cc//59 den//DT|UTR|SIN|DEF//nsubj//59 avtalade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//66 fasta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//61 ersättningen//NN|UTR|SIN|DEF|NOM//obj//59 ,//MID//punct//59 den//DT|UTR|SIN|DEF//nsubj//65 så//AB//advmod//65 kallade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//66 dospengen//NN|UTR|SIN|DEF|NOM//obj//22 .//MAD//punct//22
Modell A skapar på sikt bäst förutsättningar att komma tillrätta med de problem dagens modell leder till;Modell//NN|UTR|SIN|IND|NOM//nmod//69 A//PM|NOM//nsubj//70 medför//VB|PRS|AKT//parataxis//22 bland//PP//advmod//70 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//71 att//SN//mark//78 dosapotekens//NN|UTR|SIN|DEF|GEN//nmod:poss//75 förpackningsval//NN|NEU|PLU|IND|NOM//nsubj:pass//78 inte//AB//advmod//78 längre//AB|KOM//advmod//78 styrs//VB|PRS|SFO//ccomp//70 av//PP//case//81 vilken//HD|UTR|SIN|IND//det//81 förpackning//NN|UTR|SIN|IND|NOM//obl:agent//78 som//HP|-|-|-//nsubj//83 ger//VB|PRS|AKT//acl:relcl//81 störst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//85 intäkter//NN|UTR|PLU|IND|NOM//obj//83 genom//PP//case//87 handelsmarginalen//NN|UTR|SIN|DEF|NOM//obl//83 .//MAD//punct//22

Utredningen lämnar ett huvudförslag och ett alternativt förslag;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 lämnar//VB|PRS|AKT//ROOT//1 ett//DT|NEU|SIN|IND//det//3 huvudförslag//NN|NEU|SIN|IND|NOM//obj//1 om//PP//case//6 förändrad//PC|PRF|UTR|SIN|IND|NOM//amod//6 pris-//NN|NEU|-|-|SMS//nmod//3 och//KN//cc//8 ersättningsmodell//NN|UTR|SIN|IND|NOM//conj//6 och//KN//cc//12 ett//DT|NEU|SIN|IND//det//12 alternativt//JJ|POS|NEU|SIN|IND|NOM//amod//12 förslag//NN|NEU|SIN|IND|NOM//conj//6 om//SN//mark//16 huvudförslaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//16 inte//AB//advmod//16 genomförs//VB|PRS|SFO//advcl//1 .//MAD//punct//1
Utredningen lämnar ett huvudförslag och ett alternativt förslag;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//20 vill//VB|PRS|AKT//aux//20 understryka//VB|INF|AKT//conj//1 vikten//NN|UTR|SIN|DEF|NOM//obj//20 av//PP//mark//25 att//SN//mark//25 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//25 görs//VB|PRS|SFO//acl//21 ändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//25 i//PP//case//29 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//29 modell//NN|UTR|SIN|IND|NOM//obl//25 .//MAD//punct//1
Utredningen lämnar ett huvudförslag och ett alternativt förslag;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//37 bör//VB|PRS|AKT//aux//37 så//AB//advmod//34 snart//AB|POS//advmod//37 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//37 är//VB|PRS|AKT//cop//37 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//1 klargöra//VB|INF|AKT//xcomp//37 om//SN//mark//41 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//41 avser//VB|PRS|AKT//advcl//38 att//IE//mark//43 genomföra//VB|INF|AKT//xcomp//41 huvudförslaget//NN|NEU|SIN|DEF|NOM//obj//43 ,//MID//punct//48 det//DT|NEU|SIN|DEF//det//48 alternativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//48 förslaget//NN|NEU|SIN|DEF|NOM//conj//37 eller//KN//cc//52 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 åtgärder//NN|UTR|PLU|IND|NOM//conj//48 .//MAD//punct//37
Utredningen lämnar ett huvudförslag och ett alternativt förslag;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 huvudförslag//NN|NEU|SIN|IND|NOM//nsubj//2 är//VB|PRS|AKT//ROOT//2 att//SN//mark//9 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//9 i//PP//case//7 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//7 ordning//NN|UTR|SIN|IND|NOM//obl//9 ska//VB|PRS|AKT//aux//9 tas//VB|INF|SFO//ccomp//2 fram//PL//compound:prt//9 konkreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 förslag//NN|NEU|PLU|IND|NOM//obj//9 som//HP|-|-|-//nsubj//14 innebär//VB|PRS|AKT//acl:relcl//12 att//SN//mark//30 en//DT|UTR|SIN|IND//det//18 förändrad//PC|PRF|UTR|SIN|IND|NOM//amod//18 pris-//NN|NEU|-|-|SMS//nsubj:pass//30 och//KN//cc//20 ersättningsmodell//NN|UTR|SIN|IND|NOM//conj//18 för//PP//case//23 maskinell//JJ|POS|UTR|SIN|IND|NOM//amod//23 dosdispensering//NN|UTR|SIN|IND|NOM//nmod//18 i//PP//case//28 linje//NN|UTR|SIN|IND|NOM//fixed//24 med//PP//fixed//24 modell//NN|UTR|SIN|IND|NOM//nmod//28 A//PM|NOM//nmod//23 kan//VB|PRS|AKT//aux//30 implementeras//VB|INF|SFO//ccomp//14 .//MAD//punct//2
Utredningen lämnar ett huvudförslag och ett alternativt förslag;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//33 gör//VB|PRS|AKT//parataxis//2 en//DT|UTR|SIN|IND//det//36 grov//JJ|POS|UTR|SIN|IND|NOM//amod//36 bedömning//NN|UTR|SIN|IND|NOM//obj//33 att//SN//mark//40 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//40 kan//VB|PRS|AKT//aux//40 ta//VB|INF|AKT//acl//36 tre//RG|NOM//nummod//42 år//NN|NEU|PLU|IND|NOM//obj//40 från//PP//case//44 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//40 att//SN//mark//47 arbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//47 initieras//VB|PRS|SFO//ccomp//40 till//PP//case//49 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//47 att//SN//mark//56 författningsändringarna//NN|UTR|PLU|DEF|NOM//nsubj//56 som//HP|-|-|-//nsubj//53 möjliggör//VB|PRS|AKT//acl:relcl//51 modellen//NN|UTR|SIN|DEF|NOM//obj//53 kan//VB|PRS|AKT//aux//56 träda//VB|INF|AKT//conj//40 i//PP//compound:prt//56 kraft//NN|UTR|SIN|IND|NOM//obl//56 .//MAD//punct//33
Utredningen lämnar ett huvudförslag och ett alternativt förslag;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 alternativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 förslag//NN|NEU|SIN|IND|NOM//nsubj//3 är//VB|PRS|AKT//cop//18 att//IE//mark//5 göra//VB|INF|AKT//ccomp//3 justeringar//NN|UTR|PLU|IND|NOM//obj//5 inom//PP//case//11 ramen//NN|UTR|SIN|DEF|NOM//fixed//7 för//PP//fixed//7 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//11 pris-//NN|NEU|-|-|SMS//obl//5 och//KN//cc//13 ersättningsmodell//NN|UTR|SIN|IND|NOM//conj//11 .//MAD//punct//3
Utredningen lämnar ett huvudförslag och ett alternativt förslag;En//DT|UTR|SIN|IND//det//17 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//17 periodens//NN|UTR|SIN|DEF|GEN//nmod:poss//18 vara-lista//NN|UTR|SIN|IND|NOM//nsubj//33 för//PP//case//21 dosdispenserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//21 läkemedel//NN|NEU|PLU|IND|NOM//nmod//18 som//HP|-|-|-//nsubj//23 utgår//VB|PRS|AKT//acl:relcl//21 från//PP//case//25 utbytbarhetsgrupper//NN|UTR|PLU|IND|NOM//obl//23 i//PP//case//29 stället//NN|NEU|SIN|DEF|NOM//fixed//26 för//PP//fixed//26 förpackningsstorleksgrupper//NN|UTR|PLU|IND|NOM//obl//23 ,//MID//punct//18 är//VB|PRS|AKT//cop//33 ett//DT|NEU|SIN|IND//det//33 exempel//NN|NEU|SIN|IND|NOM//ROOT//33 på//PP//case//38 en//DT|UTR|SIN|IND//det//38 särskilt//AB//advmod//37 intressant//JJ|POS|UTR|SIN|IND|NOM//amod//38 justering//NN|UTR|SIN|IND|NOM//nmod//33 som//HP|-|-|-//nsubj:pass//41 bör//VB|PRS|AKT//aux//41 övervägas//VB|INF|SFO//acl:relcl//38 .//MAD//punct//33
Utredningen lämnar ett huvudförslag och ett alternativt förslag;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//3 Tandvårds-//NN|UTR|-|-|SMS//ccomp//1 och//KN//cc//5 läkemedelsförmånsverket//NN|NEU|SIN|DEF|NOM//conj//3 (//PAD//punct//3 TLV//PM|NOM//appos//3 )//PAD//punct//3 bör//VB|PRS|AKT//aux//10 fullfölja//VB|INF|AKT//conj//1 det//DT|NEU|SIN|DEF//det//12 arbete//NN|NEU|SIN|IND|NOM//obj//10 som//HP|-|-|-//nsubj//15 nu//AB//advmod//15 pågår//VB|PRS|AKT//acl:relcl//12 på//PP//case//17 myndigheten//NN|UTR|SIN|DEF|NOM//obl//15 kring//PP//case//22 en//DT|UTR|SIN|IND//det//21 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//21 periodens//NN|UTR|SIN|DEF|GEN//nmod:poss//22 vara-lista//NN|UTR|SIN|IND|NOM//nmod//17 för//PP//case//24 dosläkemedel//NN|NEU|PLU|IND|NOM//nmod//22 .//MAD//punct//1

Förslag om ändrade och nya bestämmelser som rör tillstånd att bedriva maskinell dosdispensering;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 lämnar//VB|PRS|AKT//ROOT//1 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//3 förslag//NN|NEU|PLU|IND|NOM//obj//1 om//PP//case//8 ändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 och//KN//cc//7 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//5 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//3 i//PP//case//10 lagen//NN|UTR|SIN|DEF|NOM//nmod//8 (//PAD//punct//12 2009:366//RG|NOM//appos//1 )//PAD//punct//12 om//PP//case//15 handel//NN|UTR|SIN|IND|NOM//obl//1 med//PP//case//17 läkemedel//NN|NEU|PLU|IND|NOM//nmod//15 ,//MID//punct//17 som//HP|-|-|-//nsubj//20 rör//VB|PRS|AKT//acl:relcl//17 tillstånd//NN|NEU|SIN|IND|NOM//obj//20 att//IE//mark//23 bedriva//VB|INF|AKT//advcl//20 maskinell//JJ|POS|UTR|SIN|IND|NOM//amod//25 dosdispensering//NN|UTR|SIN|IND|NOM//obj//23 inom//PP//case//27 öppenvården//NN|UTR|SIN|DEF|NOM//obl//23 och//KN//cc//29 slutenvården//NN|UTR|SIN|DEF|NOM//conj//27 .//MAD//punct//1
Förslag om ändrade och nya bestämmelser som rör tillstånd att bedriva maskinell dosdispensering;Förslagen//NN|NEU|PLU|DEF|NOM//nsubj//32 syftar//VB|PRS|AKT//parataxis//1 till//PP//mark//35 att//IE//mark//35 förtydliga//VB|INF|AKT//advcl//32 bestämmelserna//NN|UTR|PLU|DEF|NOM//obj//35 som//HP|-|-|-//nsubj//38 rör//VB|PRS|AKT//acl:relcl//36 tillstånd//NN|NEU|SIN|IND|NOM//obj//38 och//KN//cc//41 samla//VB|INF|AKT//conj//38 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//41 på//PP//case//45 samma//DT|UTR/NEU|SIN/PLU|IND//amod//45 författningsnivå//NN|UTR|SIN|IND|NOM//obl//41 .//MAD//punct//1

Förslag om uppdrag till Upphandlingsmyndigheten att vidareutveckla upphandlingen av maskinell dosdispensering;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 analyserat//VB|SUP|AKT//ROOT//2 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//4 frågor//NN|UTR|PLU|IND|NOM//obj//2 kopplade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//2 till//PP//case//8 landstingens//NN|NEU|PLU|DEF|GEN//nmod:poss//8 upphandlingar//NN|UTR|PLU|IND|NOM//obl//5 av//PP//case//11 maskinell//JJ|POS|UTR|SIN|IND|NOM//amod//11 dosdispensering//NN|UTR|SIN|IND|NOM//nmod//8 .//MAD//punct//2
Förslag om uppdrag till Upphandlingsmyndigheten att vidareutveckla upphandlingen av maskinell dosdispensering;Att//IE//mark//14 vinna//VB|INF|AKT//csubj//19 eller//KN//cc//16 förlora//VB|INF|AKT//conj//14 en//DT|UTR|SIN|IND//det//18 upphandling//NN|UTR|SIN|IND|NOM//obj//14 får//VB|PRS|AKT//parataxis//2 i//PP//advmod//19 dag//NN|UTR|SIN|IND|NOM//fixed//20 långtgående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 konsekvenser//NN|UTR|PLU|IND|NOM//obj//19 för//PP//case//25 dosaktörerna//NN|UTR|PLU|DEF|NOM//obl//19 .//MAD//punct//2
Förslag om uppdrag till Upphandlingsmyndigheten att vidareutveckla upphandlingen av maskinell dosdispensering;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 finns//VB|PRS|SFO//parataxis//2 en//DT|UTR|SIN|IND//det//30 risk//NN|UTR|SIN|IND|NOM//nsubj//28 för//PP//mark//39 att//SN//mark//39 en//DT|UTR|SIN|IND//det//34 aktör//NN|UTR|SIN|IND|NOM//nsubj:pass//39 som//HP|-|-|-//nsubj//36 förlorar//VB|PRS|AKT//acl:relcl//34 en//DT|UTR|SIN|IND//det//38 upphandling//NN|UTR|SIN|IND|NOM//obj//36 slås//VB|PRS|SFO//acl//30 ut//PL//compound:prt//39 från//PP//case//42 dosmarknaden//NN|UTR|SIN|DEF|NOM//obl//39 permanent//JJ|POS|UTR|SIN|IND|NOM//advmod//39 .//MAD//punct//28
Förslag om uppdrag till Upphandlingsmyndigheten att vidareutveckla upphandlingen av maskinell dosdispensering;Risken//NN|UTR|SIN|DEF|NOM//nsubj//46 ökar//VB|PRS|AKT//conj//2 ju//AB//advmod//46 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//49 leveransavtal//NN|NEU|PLU|IND|NOM//nsubj//51 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//51 finns//VB|PRS|SFO//ccomp//46 att//IE//mark//53 konkurrera//VB|INF|AKT//advcl//51 om//PP//case//53 .//MAD//punct//46
Förslag om uppdrag till Upphandlingsmyndigheten att vidareutveckla upphandlingen av maskinell dosdispensering;Landstingen//NN|NEU|PLU|DEF|NOM//nsubj//57 har//VB|PRS|AKT//parataxis//46 i//PP//case//59 egenskap//NN|UTR|SIN|IND|NOM//obl//57 av//PP//case//62 upphandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//62 myndigheter//NN|UTR|PLU|IND|NOM//nmod//59 ett//DT|NEU|SIN|IND//det//65 generellt//JJ|POS|NEU|SIN|IND|NOM//amod//65 ansvar//NN|NEU|SIN|IND|NOM//obj//57 för//PP//mark//68 att//IE//mark//68 vårda//VB|INF|AKT//acl//65 dosmarknaden//NN|UTR|SIN|DEF|NOM//obj//68 ,//MID//punct//76 och//KN//cc//76 bör//VB|PRS|AKT//aux//76 därför//AB//advmod//76 bland//PP//advmod//76 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//74 analysera//VB|INF|AKT//conj//57 hur//HA//advmod//82 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//80 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//80 leveransavtal//NN|NEU|SIN|IND|NOM//nsubj:pass//82 kan//VB|PRS|AKT//aux//82 delas//VB|INF|SFO//ccomp//76 upp//PL//compound:prt//82 i//PP//case//88 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//88 men//KN//cc//87 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//conj//85 avtal//NN|NEU|PLU|IND|NOM//obl//82 .//MAD//punct//46
Förslag om uppdrag till Upphandlingsmyndigheten att vidareutveckla upphandlingen av maskinell dosdispensering;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 att//SN//mark//5 Upphandlingsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 ska//VB|PRS|AKT//aux//5 ges//VB|INF|SFO//ccomp//1 i//PP//case//7 uppdrag//NN|NEU|SIN|IND|NOM//obl//5 att//IE//mark//9 lämna//VB|INF|AKT//acl//7 förslag//NN|NEU|SIN|IND|NOM//obj//9 till//PP//mark//18 hur//HA//advmod//18 upphandlingarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//18 av//PP//case//16 maskinell//JJ|POS|UTR|SIN|IND|NOM//amod//16 dosdispensering//NN|UTR|SIN|IND|NOM//nmod//13 kan//VB|PRS|AKT//aux//18 vidareutvecklas//VB|INF|SFO//advcl//9 .//MAD//punct//1
Förslag om uppdrag till Upphandlingsmyndigheten att vidareutveckla upphandlingen av maskinell dosdispensering;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//21 syftar//VB|PRS|AKT//parataxis//1 till//PP//mark//24 att//IE//mark//24 förstärka//VB|INF|AKT//xcomp//21 upphandlingskompetensen//NN|UTR|SIN|DEF|NOM//obj//24 beträffande//PP//mark//33 bland//PP//advmod//33 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//27 hur//HA//advmod//30 kvalitativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 krav//NN|NEU|PLU|IND|NOM//nsubj:pass//33 kan//VB|PRS|AKT//aux//33 ställas//VB|INF|SFO//advcl//24 vid//PP//case//35 upphandlingarna//NN|UTR|PLU|DEF|NOM//obl//33 och//KN//cc//40 hur//HA//advmod//40 inköpen//NN|NEU|PLU|DEF|NOM//nsubj:pass//40 kan//VB|PRS|AKT//aux//40 fördelas//VB|INF|SFO//conj//21 på//PP//case//45 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//45 och//KN//cc//44 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//42 leveransavtal//NN|NEU|PLU|IND|NOM//obl//40 .//MAD//punct//21

Kontinuitet och beredskap;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 analyserat//VB|SUP|AKT//ROOT//2 kontinuitetsfrågor//NN|UTR|PLU|IND|NOM//obj//2 knutna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//3 till//PP//case//7 maskinell//JJ|POS|UTR|SIN|IND|NOM//amod//7 dosdispensering//NN|UTR|SIN|IND|NOM//obl//4 .//MAD//punct//2
