Sammanfattning;Aktiebolagskommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 behandlar//VB|PRS|AKT//ROOT//1 i//PP//case//4 förevarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 betänkande//NN|NEU|SIN|IND|NOM//obl//1 dels//KN//advmod//6 frågan//NN|UTR|SIN|DEF|NOM//obj//1 om//PP//case//10 s.k.//AB|AN//amod//10 styrelselösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 bolag//NN|NEU|PLU|IND|NOM//nmod//6 ,//MID//punct//6 dels//KN//advmod//13 likvidation//NN|UTR|SIN|IND|NOM//appos//6 av//PP//case//15 aktiebolag//NN|NEU|PLU|IND|NOM//nmod//13 .//MAD//punct//1
Kan tidsfristerna i likvidationsförfarandet förkortas?;Att//IE//mark//73 avskaffa//VB|INF|AKT//csubj//82 kungörelseförfarandet//NN|NEU|SIN|DEF|NOM//obj//73 är//VB|PRS|AKT//cop//82 med//PP//case//80 hänsyn//NN|UTR|SIN|IND|NOM//fixed//76 till//PP//fixed//76 det//DT|NEU|SIN|DEF//det//80 sagda//PC|PRF|UTR/NEU|SIN|DEF|NOM//nmod//82 inte//AB//advmod//82 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//58 .//MAD//punct//25
Kan tidsfristerna i likvidationsförfarandet förkortas?;Delgivning//NN|UTR|SIN|IND|NOM//ROOT//0 av//PP//case//2 föreläggandet//NN|NEU|SIN|DEF|NOM//nmod//0
Kan tidsfristerna i likvidationsförfarandet förkortas?;De//DT|UTR/NEU|PLU|DEF//det//2 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 rutinerna//NN|UTR|PLU|DEF|NOM//nsubj//5 för//PP//case//4 delgivning//NN|UTR|SIN|IND|NOM//nmod//2 ger//VB|PRS|AKT//ROOT//5 såvitt//SN//advmod//5 framkommit//VB|SUP|AKT//xcomp//5 inte//AB//advmod//7 upphov//NN|NEU|SIN|IND|NOM//obj//7 till//PP//case//13 några//DT|UTR/NEU|PLU|IND//det//13 påtagliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 problem//NN|NEU|PLU|IND|NOM//obl//7 .//MAD//punct//5
Kan tidsfristerna i likvidationsförfarandet förkortas?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 är//VB|PRS|AKT//cop//19 också//AB//advmod//19 högst//AB|SUV//advmod//19 rimligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//5 att//SN//mark//22 ett//DT|NEU|SIN|IND//det//22 föreläggande//NN|NEU|SIN|IND|NOM//csubj//19 i//PP//case//27 ett//DT|NEU|SIN|IND//det//27 så//AB//advmod//26 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 ärende//NN|NEU|SIN|IND|NOM//obl//22 som//HP|-|-|-//mark//29 tvångslikvidation//NN|UTR|SIN|IND|NOM//acl//27 delges//VB|PRS|SFO//conj//19 bolaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//30 .//MAD//punct//5
Kan tidsfristerna i likvidationsförfarandet förkortas?;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//34 föreslår//VB|PRS|AKT//parataxis//5 därför//AB//advmod//34 inte//AB//advmod//34 några//DT|UTR/NEU|PLU|IND//det//38 ändringar//NN|UTR|PLU|IND|NOM//obj//34 såvitt//AB//advmod//40 gäller//VB|PRS|AKT//conj//5 skyldigheten//NN|UTR|SIN|DEF|NOM//obj//40 att//IE//mark//43 delge//VB|INF|AKT//acl//41 bolaget//NN|NEU|SIN|DEF|NOM//obj//43 föreläggandet//NN|NEU|SIN|DEF|NOM//obj//43 eller//KN//cc//47 formerna//NN|UTR|PLU|DEF|NOM//conj//45 för//PP//case//49 delgivningen//NN|UTR|SIN|DEF|NOM//nmod//47 .//MAD//punct//5

Frågan om tvångslikvidation skall kunna fullföljas utan hinder av att bolaget under förfarandet anmäler en ny styrelse;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 förekommer//VB|PRS|AKT//ROOT//1 att//SN//mark//8 ett//DT|NEU|SIN|IND//det//4 aktiebolag//NN|NEU|SIN|IND|NOM//nsubj//8 enligt//PP//case//6 aktiebolagsregistret//NN|NEU|SIN|DEF|NOM//nmod//4 helt//AB|POS//advmod//8 saknar//VB|PRS|AKT//ccomp//1 styrelse//NN|UTR|SIN|IND|NOM//obj//8 under//PP//case//13 en//DT|UTR|SIN|IND//det//13 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 tid//NN|UTR|SIN|IND|NOM//obl//8 .//MAD//punct//8
Frågan om tvångslikvidation skall kunna fullföljas utan hinder av att bolaget under förfarandet anmäler en ny styrelse;När//HA//mark//17 PRV//PM|NOM//nsubj//17 inleder//VB|PRS|AKT//advcl//23 ett//DT|NEU|SIN|IND//det//19 likvidationsförfarande//NN|NEU|SIN|IND|NOM//obj//17 mot//PP//case//21 bolaget//NN|NEU|SIN|DEF|NOM//obl//17 ,//MID//punct//23 anmäler//VB|PRS|AKT//conj//1 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//23 för//PP//case//26 registrering//NN|UTR|SIN|IND|NOM//obl//23 en//DT|UTR|SIN|IND//det//29 behörig//JJ|POS|UTR|SIN|IND|NOM//amod//29 styrelse//NN|UTR|SIN|IND|NOM//obj//23 ,//MID//punct//33 varvid//HA//advmod//33 PRV//PM|NOM//nsubj//33 avbryter//VB|PRS|AKT//conj//1 likvidationsförfarandet//NN|NEU|SIN|DEF|NOM//obj//33 och//KN//cc//37 ärendet//NN|NEU|SIN|DEF|NOM//nsubj:pass//37 avskrivs//VB|PRS|SFO//conj//33 .//MID//punct//33
Frågan om tvångslikvidation skall kunna fullföljas utan hinder av att bolaget under förfarandet anmäler en ny styrelse;Så//AB//advmod//40 snart//AB|POS//advmod//42 avskrivningsbeslutet//NN|NEU|SIN|DEF|NOM//nsubj:pass//42 fattats//VB|SUP|SFO//advcl//33 avgår//VB|PRS|AKT//xcomp//42 den//DT|UTR|SIN|DEF//det//46 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//46 styrelsen//NN|UTR|SIN|DEF|NOM//nsubj//49 och//KN//cc//48 bolaget//NN|NEU|SIN|DEF|NOM//conj//46 anmäler//VB|PRS|AKT//conj//33 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//49 för//PP//case//52 registrering//NN|UTR|SIN|IND|NOM//obl//49 ,//MID//punct//55 vilket//HP|NEU|SIN|IND//nsubj//55 leder//VB|PRS|AKT//advcl//49 till//PP//mark//60 att//SN//mark//60 bolaget//NN|NEU|SIN|DEF|NOM//nsubj//60 återigen//AB//advmod//60 står//VB|PRS|AKT//advcl//55 helt//AB|POS//advmod//60 utan//PP//case//64 registrerad//PC|PRF|UTR|SIN|IND|NOM//amod//64 styrelse//NN|UTR|SIN|IND|NOM//obl//60 .//MAD//punct//33
Frågan om tvångslikvidation skall kunna fullföljas utan hinder av att bolaget under förfarandet anmäler en ny styrelse;PRV//PM|NOM//nsubj//67 inleder//VB|PRS|AKT//parataxis//33 då//AB//advmod//67 ett//DT|NEU|SIN|IND//det//71 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//71 likvidationsförfarande//NN|NEU|SIN|IND|NOM//obj//67 med//PP//case//73 risk//NN|UTR|SIN|IND|NOM//obl//67 för//PP//mark//77 att//SN//mark//77 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//77 avslutas//VB|PRS|SFO//advcl//67 på//PP//case//80 samma//DT|UTR/NEU|SIN/PLU|IND//det//80 sätt//NN|NEU|SIN|IND|NOM//obl//77 .//MAD//punct//67
Frågan om tvångslikvidation skall kunna fullföljas utan hinder av att bolaget under förfarandet anmäler en ny styrelse;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//89 är//VB|PRS|AKT//cop//89 mot//PP//case//86 denna//DT|UTR|SIN|DEF//det//86 bakgrund//NN|UTR|SIN|IND|NOM//obl//89 kommittén//NN|UTR|SIN|DEF|NOM//nsubj//89 har//VB|PRS|AKT//aux//89 fått//VB|SUP|AKT//parataxis//67 i//PP//compound:prt//89 uppdrag//NN|NEU|SIN|IND|NOM//fixed//90 att//IE//mark//93 pröva//VB|INF|AKT//advcl//89 om//SN//mark//98 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//98 bör//VB|PRS|AKT//aux//98 vara//VB|INF|AKT//cop//98 möjligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//93 att//IE//mark//103 under//PP//case//102 angivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//102 omständigheter//NN|UTR|PLU|IND|NOM//obl//103 fullfölja//VB|INF|AKT//csubj//98 en//DT|UTR|SIN|IND//det//105 tvångslikvidation//NN|UTR|SIN|IND|NOM//obj//103 även//AB//mark//111 om//SN//fixed//106 bolaget//NN|NEU|SIN|DEF|NOM//nsubj//111 under//PP//case//110 förfarandet//NN|NEU|SIN|DEF|NOM//nmod//108 anmäler//VB|PRS|AKT//advcl//103 ny//JJ|POS|UTR|SIN|IND|NOM//amod//114 behörig//JJ|POS|UTR|SIN|IND|NOM//amod//114 styrelse//NN|UTR|SIN|IND|NOM//obj//111 .//MAD//punct//67
Frågan om tvångslikvidation skall kunna fullföljas utan hinder av att bolaget under förfarandet anmäler en ny styrelse;Den//DT|UTR|SIN|DEF//det//1 statistik//NN|UTR|SIN|IND|NOM//nsubj//4 som//HP|-|-|-//nsubj//3 finns//VB|PRS|SFO//acl:relcl//1 visar//VB|PRS|AKT//ROOT//4 emellertid//AB//advmod//4 att//SN//mark//12 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//12 endast//AB//advmod//12 är//VB|PRS|AKT//cop//12 ett//DT|NEU|SIN|IND//det//11 fåtal//NN|NEU|SIN|IND|NOM//nmod//12 bolag//NN|NEU|PLU|IND|NOM//nsubj//29 ,//MID//punct//14 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//12 några//DT|UTR/NEU|PLU|IND//det//16 promille//NN|UTR|PLU|IND|NOM//obj//14 av//PP//case//19 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//19 bolag//NN|NEU|PLU|IND|NOM//nmod//16 ,//MID//punct//19 som//HP|-|-|-//case//23 varje//DT|UTR/NEU|SIN|IND//det//23 år//NN|NEU|SIN|IND|NOM//obl//12 under//PP//case//28 kortare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//28 eller//KN//cc//27 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//25 tid//NN|UTR|SIN|IND|NOM//obl//29 saknar//VB|PRS|AKT//ccomp//4 behörig//JJ|POS|UTR|SIN|IND|NOM//amod//31 styrelse//NN|UTR|SIN|IND|NOM//obj//29 .//MAD//punct//4
Frågan om tvångslikvidation skall kunna fullföljas utan hinder av att bolaget under förfarandet anmäler en ny styrelse;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 finns//VB|PRS|SFO//parataxis//4 dessutom//AB//advmod//34 skäl//NN|NEU|PLU|IND|NOM//nsubj//34 att//IE//mark//38 antaga//VB|INF|AKT//acl//36 att//SN//mark//54 bolag//NN|NEU|PLU|IND|NOM//nsubj:pass//54 utan//PP//case//42 styrelse//NN|UTR|SIN|IND|NOM//nmod//40 eller//KN//cc//46 med//PP//case//46 obehörig//JJ|POS|UTR|SIN|IND|NOM//amod//46 styrelse//NN|UTR|SIN|IND|NOM//conj//40 endast//AB//advmod//54 i//PP//case//52 ett//DT|NEU|SIN|IND//det//51 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//51 antal//NN|NEU|SIN|IND|NOM//nmod//52 fall//NN|NEU|PLU|IND|NOM//obl//54 kan//VB|PRS|AKT//aux//54 sättas//VB|INF|SFO//ccomp//38 i//PP//case//58 samband//NN|NEU|SIN|IND|NOM//fixed//55 med//PP//fixed//55 bolagsplundring//NN|UTR|SIN|IND|NOM//obl//54 och//KN//cc//62 annan//JJ|POS|UTR|SIN|IND|NOM//amod//62 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//62 kriminalitet//NN|UTR|SIN|IND|NOM//conj//58 .//MAD//punct//34
Frågan om tvångslikvidation skall kunna fullföljas utan hinder av att bolaget under förfarandet anmäler en ny styrelse;I//PP//case//68 de//DT|UTR/NEU|PLU|DEF//det//68 allra//AB//advmod//67 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//68 fall//NN|NEU|PLU|IND|NOM//obl//71 torde//VB|PRT|AKT//aux//71 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//71 finnas//VB|INF|SFO//conj//34 en//DT|UTR|SIN|IND//det//74 naturlig//JJ|POS|UTR|SIN|IND|NOM//amod//74 förklaring//NN|UTR|SIN|IND|NOM//nsubj:pass//71 till//PP//mark//80 att//SN//mark//80 aktiebolag//NN|NEU|PLU|IND|NOM//nsubj//80 i//PP//case//79 registret//NN|NEU|SIN|DEF|NOM//nmod//77 saknar//VB|PRS|AKT//acl//74 behörig//JJ|POS|UTR|SIN|IND|NOM//amod//82 styrelse//NN|UTR|SIN|IND|NOM//obj//80 ,//MID//punct//85 nämligen//AB//advmod//85 dödsfall//NN|NEU|PLU|IND|NOM//conj//71 .//MAD//punct//4
Frågan om tvångslikvidation skall kunna fullföljas utan hinder av att bolaget under förfarandet anmäler en ny styrelse;PRV//PM|NOM//nsubj//1 får//VB|PRS|AKT//ROOT//1 rutinmässigt//AB|POS//advmod//1 in//PL//compound:prt//1 uppgifter//NN|UTR|PLU|IND|NOM//obj//1 om//PP//case//6 dödsfall//NN|NEU|PLU|IND|NOM//obl//1 genom//PP//case//8 SPAR//NN|NEU|SIN|DEF|NOM//nmod//6 och//KN//cc//10 avregistrerar//VB|PRS|AKT//conj//1 fortlöpande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//10 i//PP//case//13 aktiebolagsregistret//NN|NEU|SIN|DEF|NOM//obl//11 bolagsfunktionärer//NN|UTR|PLU|IND|NOM//obj//10 som//HP|-|-|-//nsubj//17 har//VB|PRS|AKT//aux//17 avlidit//VB|SUP|AKT//acl:relcl//14 .//MAD//punct//1
Frågan om tvångslikvidation skall kunna fullföljas utan hinder av att bolaget under förfarandet anmäler en ny styrelse;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//20 finns//VB|PRS|SFO//parataxis//1 uppskattningsvis//AB//advmod//20 närmare//AB|KOM//advmod//23 200.000//RG|NOM//nummod//24 aktiebolag//NN|NEU|PLU|IND|NOM//nsubj//20 där//HA//advmod//27 styrelsen//NN|UTR|SIN|DEF|NOM//nsubj//27 består//VB|PRS|AKT//acl:relcl//24 av//PP//case//31 en//DT|UTR|SIN|IND//det//31 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 ledamot//NN|UTR|SIN|IND|NOM//obl//27 och//KN//cc//35 en//DT|UTR|SIN|IND//det//35 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 suppleant//NN|UTR|SIN|IND|NOM//conj//31 .//MAD//punct//20
Frågan om tvångslikvidation skall kunna fullföljas utan hinder av att bolaget under förfarandet anmäler en ny styrelse;Avlider//VB|PRS|AKT//advcl//41 styrelsefunktionären//NN|UTR|SIN|DEF|NOM//obj//37 måste//VB|PRS|AKT//aux//41 styrelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//41 kompletteras//VB|INF|SFO//parataxis//20 med//PP//case//44 ny//JJ|POS|UTR|SIN|IND|NOM//amod//44 styrelseledamot//NN|UTR|SIN|IND|NOM//obl//41 eller//KN//cc//46 suppleant//NN|UTR|SIN|IND|NOM//conj//44 och//KN//cc//48 anmälan//NN|UTR|SIN|IND|NOM//conj//44 för//PP//case//50 registrering//NN|UTR|SIN|IND|NOM//nmod//48 ske//VB|INF|AKT//conj//20 till//PP//case//53 PRV//PM|NOM//obl//51 .//MAD//punct//20
Frågan om tvångslikvidation skall kunna fullföljas utan hinder av att bolaget under förfarandet anmäler en ny styrelse;Man//PN|UTR|SIN|IND|SUB//nsubj//58 kan//VB|PRS|AKT//aux//58 inte//AB//advmod//58 räkna//VB|INF|AKT//parataxis//20 med//PP//mark//65 att//SN//mark//65 suppleanten//NN|UTR|SIN|DEF|NOM//nsubj//65 eller//KN//cc//63 dödsbodelägarna//NN|UTR|PLU|DEF|NOM//conj//61 alltid//AB//advmod//65 känner//VB|PRS|AKT//advcl//58 till//PL//compound:prt//65 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//65 och//KN//cc//73 under//PP//case//71 rådande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//71 omständigheter//NN|UTR|PLU|IND|NOM//obl//73 omedelbart//AB|POS//advmod//73 vidtar//VB|PRS|AKT//conj//65 de//DT|UTR/NEU|PLU|DEF//det//75 åtgärder//NN|UTR|PLU|IND|NOM//obj//73 som//HP|-|-|-//obj//78 aktiebolagslagen//NN|UTR|SIN|DEF|NOM//nsubj//78 kräver//VB|PRS|AKT//acl:relcl//75 .//MAD//punct//58
Frågan om tvångslikvidation skall kunna fullföljas utan hinder av att bolaget under förfarandet anmäler en ny styrelse;"I//PP//case//81 sammanhanget//NN|NEU|SIN|DEF|NOM//obl//83 kan//VB|PRS|AKT//aux//83 erinras//VB|INF|SFO//parataxis//58 om//PP//mark//89 att//SN//mark//89 bouppteckning//NN|UTR|SIN|IND|NOM//nsubj//89 inte//AB//advmod//89 behöver//VB|PRS|AKT//aux//89 ske//VB|INF|AKT//advcl//83 omedelbart//AB|POS//advmod//89 ;//MID//punct//20"
Frågan om tvångslikvidation skall kunna fullföljas utan hinder av att bolaget under förfarandet anmäler en ny styrelse;det//PN|NEU|SIN|DEF|SUB/OBJ//expl//93 räcker//VB|PRS|AKT//parataxis//20 om//PP//case//95 bouppteckning//NN|UTR|SIN|IND|NOM//obl//93 förrättas//VB|PRS|SFO//advcl//93 inom//PP//case//99 tre//RG|NOM//nummod//99 månader//NN|UTR|PLU|IND|NOM//obl//96 från//PP//case//101 dödsfallet//NN|NEU|SIN|DEF|NOM//nmod//99 .//MAD//punct//20
Frågan om tvångslikvidation skall kunna fullföljas utan hinder av att bolaget under förfarandet anmäler en ny styrelse;En//DT|UTR|SIN|IND//det//104 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj//140 om//PP//mark//121 att//SN//mark//121 ett//DT|NEU|SIN|IND//det//108 aktiebolag//NN|NEU|SIN|IND|NOM//nsubj:pass//121 som//HP|-|-|-//nsubj//112 i//PP//case//111 aktiebolagsregistret//NN|NEU|SIN|DEF|NOM//obl//112 stått//VB|SUP|AKT//acl:relcl//108 utan//PP//case//115 registrerad//PC|PRF|UTR|SIN|IND|NOM//amod//115 styrelse//NN|UTR|SIN|IND|NOM//obl//112 tre//RG|NOM//nummod//117 månader//NN|UTR|PLU|IND|NOM//obl//112 i//PP//case//119 sträck//NN|NEU|SIN|IND|NOM//nmod//117 skall//VB|PRS|AKT//aux//121 försättas//VB|INF|SFO//acl//104 i//PP//case//123 likvidation//NN|UTR|SIN|IND|NOM//obl//121 utan//PP//case//125 hinder//NN|NEU|SIN|IND|NOM//obl//121 av//PP//mark//130 att//SN//mark//130 behörig//JJ|POS|UTR|SIN|IND|NOM//amod//129 styrelse//NN|UTR|SIN|IND|NOM//nsubj//130 anmäls//VB|PRS|SFO//acl//125 medan//SN//mark//133 likvidationsärendet//NN|NEU|SIN|DEF|NOM//nsubj:pass//133 prövas//VB|PRS|SFO//advcl//130 av//PP//case//135 PRV//PM|NOM//obl:agent//133 skulle//VB|PRT|AKT//aux//140 enligt//PP//case//139 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//139 mening//NN|UTR|SIN|IND|NOM//obl//140 slå//VB|INF|AKT//conj//20 orimligt//AB|POS//advmod//142 hårt//AB|POS//advmod//140 mot//PP//case//144 enmans-//NN|UTR|-|-|SMS//obl//140 och//KN//cc//146 fåmansbolagen//NN|UTR|SIN|DEF|NOM//conj//144 .//MAD//punct//20
Frågan om tvångslikvidation skall kunna fullföljas utan hinder av att bolaget under förfarandet anmäler en ny styrelse;På//PP//case//4 grund//NN|UTR|SIN|IND|NOM//fixed//0 av//PP//fixed//0 det//DT|NEU|SIN|DEF//det//4 anförda//PC|PRF|UTR/NEU|SIN|DEF|NOM//obl//5 lägger//VB|PRS|AKT//ROOT//5 kommittén//NN|UTR|SIN|DEF|NOM//obj//5 inte//AB//advmod//5 fram//PL//compound:prt//5 något//DT|NEU|SIN|IND//det//10 förslag//NN|NEU|SIN|IND|NOM//obj//5 om//PP//case//12 tvångslikvidation//NN|UTR|SIN|IND|NOM//nmod//10 av//PP//case//14 aktiebolag//NN|NEU|PLU|IND|NOM//nmod//12 som//HP|-|-|-//mark//20 enligt//PP//case//17 aktiebolagsregistret//NN|NEU|SIN|DEF|NOM//obl//19 helt//AB|POS//advmod//19 saknat//PC|PRF|NEU|SIN|IND|NOM//amod//20 styrelse//NN|UTR|SIN|IND|NOM//obl//5 under//PP//case//23 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 tid//NN|UTR|SIN|IND|NOM//obl//5 .//MAD//punct//5

Frågan om registrerade styrelseledamöter som sanningslöst påstår att de vid viss tidpunkt har avgått;I//PP//case//2 en//DT|UTR|SIN|IND//det//2 rapport//NN|UTR|SIN|IND|NOM//obl//9 från//PP//case//4 åklagarväsendet//NN|NEU|SIN|DEF|NOM//nmod//2 som//HP|-|-|-//nsubj:pass//6 överlämnats//VB|SUP|SFO//acl:relcl//4 till//PP//case//8 regeringen//NN|UTR|SIN|DEF|NOM//obl//6 anförs//VB|PRS|SFO//ROOT//9 att//SN//mark//13 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 är//VB|PRS|AKT//cop//13 vanligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//9 att//SN//mark//23 personer//NN|UTR|PLU|IND|NOM//nsubj//23 som//HP|-|-|-//nsubj//18 är//VB|PRS|AKT//cop//18 registrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//15 som//KN//case//20 styrelseledamöter//NN|UTR|PLU|IND|NOM//obl//18 i//PP//case//22 aktiebolagsregistret//NN|NEU|SIN|DEF|NOM//nmod//20 påstår//VB|PRS|AKT//csubj//13 att//SN//mark//30 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//30 i//PP//case//28 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 verket//NN|NEU|SIN|DEF|NOM//obl//30 hade//VB|PRT|AKT//aux//30 avgått//VB|SUP|AKT//ccomp//23 före//PP//case//35 en//DT|UTR|SIN|IND//det//35 viss//JJ|POS|UTR|SIN|IND|NOM//amod//35 kritisk//JJ|POS|UTR|SIN|IND|NOM//amod//35 tidpunkt//NN|UTR|SIN|IND|NOM//obl//30 och//KN//cc//42 att//SN//mark//42 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//42 därför//AB//advmod//42 inte//AB//advmod//42 kan//VB|PRS|AKT//aux//42 göras//VB|INF|SFO//conj//30 ansvariga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//42 för//PP//case//46 de//DT|UTR/NEU|PLU|DEF//det//46 handlingar//NN|UTR|PLU|IND|NOM//obl//42 som//HP|-|-|-//nsubj:pass//48 företagits//VB|SUP|SFO//acl:relcl//46 i//PP//case//51 bolagens//NN|NEU|PLU|DEF|GEN//nmod:poss//51 namn//NN|NEU|SIN|IND|NOM//obl//48 .//MAD//punct//9
Frågan om registrerade styrelseledamöter som sanningslöst påstår att de vid viss tidpunkt har avgått;Ibland//AB//advmod//54 presenteras//VB|PRS|SFO//parataxis//9 ett//DT|NEU|SIN|IND//det//57 förfalskat//PC|PRF|NEU|SIN|IND|NOM//amod//57 bolagsstämmoprotokoll//NN|NEU|SIN|IND|NOM//nsubj:pass//54 eller//KN//cc//59 styrelseprotokoll//NN|NEU|SIN|IND|NOM//conj//57 till//PP//case//61 stöd//NN|NEU|SIN|IND|NOM//obl//54 för//PP//case//63 påståendet//NN|NEU|SIN|DEF|NOM//obl//54 .//MAD//punct//9
Frågan om registrerade styrelseledamöter som sanningslöst påstår att de vid viss tidpunkt har avgått;För//PP//mark//67 att//IE//mark//67 komma//VB|INF|AKT//advcl//72 till//PP//compound:prt//67 rätta//NN|UTR|-|-|-//fixed//68 med//PP//case//71 problemet//NN|NEU|SIN|DEF|NOM//obl//67 föreslås//VB|PRS|SFO//advcl//9 i//PP//case//74 rapporten//NN|UTR|SIN|DEF|NOM//obl//72 att//SN//mark//82 förändringar//NN|UTR|PLU|IND|NOM//nsubj//82 i//PP//case//78 kretsen//NN|UTR|SIN|DEF|NOM//nmod//76 av//PP//case//80 styrelseledamöter//NN|UTR|PLU|IND|NOM//nmod//78 skall//VB|PRS|AKT//aux//82 ges//VB|INF|SFO//advcl//72 rättsverkan//NN|UTR|SIN|IND|NOM//obj//82 först//AB//advmod//92 i//PP//mark//92 och//KN//fixed//85 med//PP//fixed//85 att//SN//mark//92 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//92 om//PP//case//91 förändringarna//NN|UTR|PLU|DEF|NOM//nmod//89 registreras//VB|PRS|SFO//advcl//82 hos//PP//case//94 PRV//PM|NOM//obl//92 .//MAD//punct//9
Frågan om registrerade styrelseledamöter som sanningslöst påstår att de vid viss tidpunkt har avgått;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//98 har//VB|PRS|AKT//aux//98 fått//VB|SUP|AKT//parataxis//9 i//PP//advmod//98 uppdrag//NN|NEU|SIN|IND|NOM//fixed//99 att//IE//mark//102 pröva//VB|INF|AKT//xcomp//98 om//SN//mark//105 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//105 finns//VB|PRS|SFO//advcl//98 några//DT|UTR/NEU|PLU|IND//det//107 problem//NN|NEU|PLU|IND|NOM//nsubj//105 med//PP//case//111 en//DT|UTR|SIN|IND//det//111 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//111 ordning//NN|UTR|SIN|IND|NOM//obl//105 .//MAD//punct//98
Frågan om registrerade styrelseledamöter som sanningslöst påstår att de vid viss tidpunkt har avgått;I//PP//case//1 aktiebolagslagen//NN|UTR|SIN|DEF|NOM//obl//2 finns//VB|PRS|SFO//ROOT//2 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//2 om//PP//case//9 registreringens//NN|UTR|SIN|DEF|GEN//nmod:poss//9 positiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 och//KN//cc//8 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//6 rättsverkningar//NN|UTR|PLU|IND|NOM//nmod//3 .//MAD//punct//2
